tokenIndex,original
4,drinke
27,burnes
32,payes
34,solemne
38,fulnesse
46,Sonne
48,Learne
62,vertue
63,that's
64,that's
66,owne
71,claime
82,ayme
87,bosomes
108,himselfe
120,soveraigne
123,heale
134,choyce
137,luxurie
140,meerely
154,Assigne
169,worke
189,bloud
194,warme
218,flie
228,flow'd
243,Fulnesse
252,helpes
262,preferr'd
283,sensuall
284,onely
288,heate
293,drinke
295,meate
302,soule
326,owne
327,admir'd
333,Shee
336,mens
391,centre
402,'tis
403,'tis
408,here's
409,here's
414,Wee
419,sonne
436,you'ld
437,you'ld
463,Hath
469,'tis
470,'tis
476,confesse
484,faire
488,seene
495,greene
512,chace
514,well-breath'd
526,ruine
549,hath
552,queene
555,Abysse
564,kisse
566,blacke
594,Hath
608,sonnes
621,goe
643,heate
646,infernall
651,thaw'd
665,brest
668,vertue
670,'tis
671,'tis
676,Doth
678,thinke
682,heate
697,burnes
719,foule
730,soule
739,sonne
756,meanes
760,Queene
774,i'le
775,i'le
779,immortall
783,selfe
790,claime
793,skye
799,roofe
812,ayme
820,shew
826,canst
827,doe
834,wee'le
835,wee'le
836,referre
840,tryall
846,Confirme
858,wee'le
859,wee'le
862,that's
863,that's
874,hath
875,comply'd
884,deny'd
902,you'le
903,you'le
907,tryall
913,speake
915,whil'st
920,referre
937,Almanack
939,Resigne
941,resigne
950,frying-pan
951,frying-pan
955,yeild
961,Resigne
972,cheere
982,yeare
984,raigne
986,bak't
988,boyled
999,despight
1018,thou wilt
1019,thou wilt
1022,before-hand
1027,prodigall
1032,hath
1033,seene
1040,Dost
1041,scorne
1061,i'le
1062,i'le
1070,i'le
1071,i'le
1072,arme
1074,selfe
1080,dayes
1083,victuall
1088,weekes
1093,goe
1120,licke
1126,kitchin
1130,bee
1138,there's
1139,there's
1157,keepe
1176,faile
1190,Phisitians
1217,sonne
1228,hast
1233,Ladyes
1240,shee
1252,'tis
1253,'tis
1260,owne
1280,hast
1282,sonne
1293,doth
1296,breake
1297,mens
1305,undoe
1307,Common-wealth
1314,Groome
1316,Do'st
1331,Stewes
1344,meate
1346,drinke
1356,breake
1366,Cheape
1380,yeeld
1383,shee
1385,vanquisht
1393,weake
1395,scatter'd
1419,i'le
1420,i'le
1423,warre
1427,backe
1431,leaue
1441,nurst
1452,hennes
1462,egges
1466,makest
1468,kitchin
1469,proclaime
1474,neighbourhood
1478,se^t
1486,canst
1489,oft
1511,maintaine
1514,lawfulnesse
1523,vertue
1541,puft
1544,windinesse
1556,hogge
1562,selfe
1572,despight
1583,foure
1601,meane
1630,Maides
1636,thou wilt
1637,thou wilt
1648,emptinesse
1655,Iack
1661,Iack
1668,doe
1674,fulnesse
1676,Doe
1691,lye
1695,progresse
1723,selfe
1733,prethee
1737,Pollicy
1743,Hipocrisie
1750,despight
1766,eate
1768,drinke
1770,i'le
1771,i'le
1783,who's
1784,who's
1787,conquerour
1809,Confirm'd
1825,fellowes
1828,preferre
1830,warme
1831,Sunne
1863,possesse
1868,entertaine
1869,yee
1871,ile
1872,ile
1898,warme
1899,beames
1920,showres
1923,Lambes
1933,succour
1951,cheerefull
1954,voyces
1962,raine
1966,doth
1974,joyfull
1978,breake
2017,calme
2019,fayre
2021,Sweepe
2022,flowry
2028,ayre
2077,judgement
2083,aide
2087,worke
2093,betweene
2095,goddesse
2101,Queene
2107,ile
2108,ile
2114,heare
2123,'Gainst
2125,honours
2139,powerfull
2148,hath
2158,excesse
2167,extreames
2172,undoe
2179,owne
2188,Platonick
2196,onely
2200,doth
2203,beames
2208,darke
2213,refin'd
2218,soule
2221,doe
2229,Onely
2233,sensuall
2239,bloud
2244,growes
2252,onely
2253,knowes
2263,owne
2286,rectifie
2296,runne
2297,cleere
2299,currant
2313,reconcil'd
2318,sterne
2341,ayres
2346,eares
2350,Vnto
2352,Musicke
2353,we'le
2354,we'le
2386,you'le
2387,you'le
2392,excesse
2400,faire
2402,do^h
2424,yearely
2426,returne
2440,closeth
