tokenIndex,original
3,enforceth
4,mee
8,th'unhappy
9,th'unhappy
15,gaspe
18,lawe
24,eate
31,wher
33,bodyes
34,dwel
35,Doth
36,shew
48,hel
51,alow
64,vayne
66,euer
69,foode
71,shal
81,vppon
83,backe
98,torne
101,shal
103,paynes
108,liuer
113,guttes
119,foules
121,fyll
124,styl
126,nyght
138,wombe
139,vnwasted
140,lieth
149,appoynted
153,cruell
154,iudge
163,tormentes
169,Stil
176,canst
185,euen
188,darke
191,abhorre
193,knowe
196,hel
198,selfe
206,wherof
207,likewyse
210,wold
214,seke
220,doth
221,aryse
223,broode
225,shal
227,mischiefe
228,farre
233,goe
249,euer
251,remayneth
260,wil
262,vp
265,neuer
270,doth
283,vexe
285,Goddes
300,offence
303,turnes
309,swordes
311,drawne
314,meane
328,blynd
329,enflame
330,theyr
331,myndes
339,parentes
345,yll
349,spreade
355,leysure
366,mischiefe
367,newe
385,Encrease
387,cryme
405,vnstable
406,thinges
411,doubtfull
416,betwene
418,kyngs
433,chaunce
434,turne
438,geue
449,whan
452,theyr
459,mischiefe
464,hatefull
471,themselues
475,thinke
476,nought
477,vnlawfull
480,doon
491,feare
501,powre
507,yll
518,trayne
520,kyll
523,hatefull
524,wyfe
526,wayte
531,beare
535,warre
539,lye
544,euery
550,ouer
552,captaynes
553,greate
556,countreys
569,whoredome
584,breedes
598,heynous
599,deedes
601,heauens
609,shyne
611,starres
619,beames
622,doe
623,decke
625,paynted
631,bee
639,heauens
656,Fyll
657,vp
670,pillers
671,hygh
681,greene
688,returne
694,fyre
703,theyr
704,lyght
707,folde
710,doth
713,vncles
715,delaye
717,Doth
721,bewayle
724,fatall
730,finde
738,vnder
745,limmes
746,eche
749,peeces
762,chyldren
764,bee
770,drest
775,mischiefe
776,newe
788,haue
796,wombe
798,thyne
808,foode
811,fyll
814,bloud
816,wyne
818,drownd
821,dronke
827,loe
831,haue
837,wouldst
854,agayne
856,styll
864,ful
867,fruite
871,lippes
872,doth
877,darke
887,goe
896,paynes
900,haue
902,Remoue
907,agayne
913,waue
922,fyre
925,bee
932,paynes
936,Dost
937,stil
940,soo
942,bee
945,alow
948,denne
951,ruyne
954,feares
956,ouerthrow
958,fallyng
963,cryes
967,caues
973,Lyons
976,flocke
989,fyre
992,payne
993,Halfe
995,throwes
997,harke
1000,voyce
1004,agayne
1008,hel
1014,hath
1016,beleeue
1017,wel
1018,mee
1019,Loue
1020,wel
1022,paynes
1033,bee
1039,Disturbe
1041,fyrst
1042,thys
1049,battels
1056,th'unhappy
1057,th'unhappy
1058,sworde
1060,loue
1062,kinges
1066,brest
1071,hart
1079,paynes
1081,seemeth
1082,wel
1089,worke
1095,lyke
1099,ryse
1102,breakes
1106,poyson
1112,wyse
1122,crymes
1124,applye
1126,nephewes
1127,hartes
1130,parentes
1134,aboue
1136,skie
1138,myne
1145,graunt
1152,tounge
1154,vext
1159,speake
1164,refrayne
1178,bloud
1199,garde
1207,dost
1228,wombe
1230,wherfore
1231,Dost
1243,harte
1251,boyling
1268,throwe
1272,driuen
1278,eyther
1285,ful
1287,hath
1290,comming
1312,repayre
1313,agayne
1316,^nd
1321,floud
1323,knowen
1327,soyle
1329,heauy
1330,fote
1332,thyne
1336,seest
1346,sinke
1351,bankes
1352,lye
1353,voyde
1356,heate
1363,wynde
1366,cloudes
1367,doth
1368,beate
1386,bowes
1388,fruites
1394,betwene
1402,eyther
1403,syde
1414,sometyme
1421,spred
1424,heareth
1426,aloofe
1429,ryse
1433,turnes
1434,agaynst
1436,streame
1438,likewyse
1442,stopt
1454,waues
1475,syluer
1476,snowe
1480,fieldes
1483,feare
1485,theyr
1493,doubtes
1494,himselfe
1498,worlde
1504,driue
1513,daye
1517,towne
1522,founde
1533,kingdomes
1534,els
1536,loue
1543,hauens
1549,twayne
1552,loue
1565,hils
1575,blowes
1577,VVith
1578,yerely
1581,sommer
1586,VVhere
1587,clere
1589,runnes
1596,playes
1597,wel
1598,knowen
1605,pleasaunt
1606,powre
1615,stryfe
1630,vs
1634,deedes
1637,yonger
1642,stocke
1648,leaue
1652,wery
1665,iust
1691,himselfe
1692,hath
1695,VVith
1696,chaunged
1703,knowne
1706,therof
1715,litle
1717,throwne
1726,kisse
1728,Vnrype
1731,offring
1733,downe
1734,deade
1747,VVith
1750,meate
1758,Eternall
1762,foode
1778,payne
1779,appoynted
1780,euer
1781,bee
1784,throate
1785,standes
1789,Aboue
1800,fowles
1807,VVith
1809,bowes
1812,euery
1813,syde
1818,fruites
1822,beare
1833,wyde
1835,hee
1838,feede
1839,theron
1841,fayne
1844,oft
1853,turnes
1858,iawes
1860,doth
1861,refrayne
1865,fixt
1869,doth
1875,braunch
1878,ritches
1883,downe
1890,VVith
1892,leaues
1900,styrre
1903,vayne
1907,trye
1909,handes
1914,hath
1917,anone
1924,ayre
1925,againe
1927,haruest
1931,fruite
1940,lesse
1943,payne
1945,Wherwith
1950,boyling
1951,bloud
1952,Lyke
1953,fyre
1958,waues
1961,doth
1965,meete
1973,floud
1979,dryed
1981,doth
1988,followes
1992,drinkes
1996,deepe
1998,gulfe
2010,wretche
2021,Tyrantes
2022,checke
2026,maye
2028,waighty
2029,thinges
2033,vnreuenged
2044,trewth
2045,trode
2046,downe
2047,dost
2049,prouoke
2051,vayne
2054,whyle
2064,towne
2070,thyne
2079,fleete
2081,ryde
2086,fieldes
2088,feruent
2091,thyne
2094,townes
2098,wel
2102,euery
2105,shyne
2109,drawne
2114,foote
2118,euery
2119,syde
2122,lande
2128,woundes
2130,serue
2142,hilles
2144,mountaynes
2157,battel
2158,crye
2160,clere
2164,towne
2178,bloud
2188,proude
2194,renowne
2197,mee
2207,downe
2215,neuer
2229,greate
2230,ther
2239,bloudy
2243,woulde
2249,haue
2250,bene
2254,neuer
2255,dost
2257,reuenge
2259,wronge
2263,passe
2279,doth
2280,euer
2283,downe
2286,yre
2288,Doth
2289,euer
2293,meane
2295,tyme
2308,harde
2309,Vntractable
2317,neuer
2326,himselfe
2335,fyrst
2347,aryse
2350,wil
2354,destroyd
2358,mischiefe
2359,lyes
2361,Prepard
2369,Doth
2374,Aduerse
2376,feare
2394,deedes
2398,prayse
2407,feare
2408,doth
2410,compell
2412,prayse
2419,bee
2421,doth
2422,feare
2428,indeede
2433,fauour
2434,trew
2452,prayse
2453,ful
2454,oft
2455,hath
2466,vnto
2467,myghty
2482,thinges
2499,thinges
2505,kyng
2508,leaue
2511,wher
2520,ryght
2522,fayth
2527,holines
2529,stayeth
2532,kingdome
2536,holines
2541,fayth
2544,priuate
2548,kinges
2549,runne
2562,mischiefe
2578,hym
2587,heynous
2589,hath
2591,offence
2593,passe
2617,auncient
2620,sygne
2634,vexe
2636,neuer
2652,Ramme
2656,guyde
2660,fayrest
2661,flockes
2667,euery
2668,syde
2671,downe
2673,lockes
2684,kinges
2689,stocke
2699,beate
2716,fleeth
2720,Ramme
2721,aloofe
2736,euery
2737,syde
2742,rounde
2744,fatall
2753,mischiefe
2754,greate
2756,adioyning
2765,traytour
2767,hath
2776,mutuall
2780,mischiefe
2786,wandred
2790,kingdomes
2797,myne
2798,remayneth
2801,mee
2806,hys
2815,empyre
2822,vext
2825,bloud
2848,beginne
2851,hart
2860,thyne
2873,applye
2884,cruell
2891,wt
2896,slayne
2898,yelde
2900,hatefull
2904,speak'st
2906,th'end
2907,th'end
2914,wt
2916,payne
2920,vexe
2926,euer
2929,rayne
2934,Doth
2938,preuayle
2955,euer
2956,wert
2963,flocke
2979,fyre
2992,doth
2993,burne
2995,boyling
2996,brest
3001,bee
3009,mischiefe
3024,meane
3027,griefe
3034,forbeare
3041,despight
3047,litle
3064,finde
3067,worke
3073,selfe
3076,yre
3078,selfe
3080,that's
3081,that's
3087,graunt
3096,bosomes
3097,loe
3100,rounde
3102,rolles
3105,moued
3108,wote
3110,wherevnto
3113,drawen
3118,bottome
3119,deepe
3122,soyle
3123,doth
3128,fayre
3143,roofe
3153,Haue
3155,theyr
3165,mischiefe
3171,yee
3175,feare
3191,mynde
3196,woont
3199,Aboue
3201,reache
3205,woont
3207,worke
3216,slouthfull
3217,handes
3220,thinge
3236,mynde
3241,proceede
3247,bothe
3253,deede
3256,eche
3258,vs
3274,graunt
3276,mischiefe
3279,bee
3290,mischiefe
3294,yre
3295,Fynde
3299,stomacke
3302,sonne
3309,syster
3321,powre
3324,dryue
3342,bee
3349,feede
3360,pleaseth
3363,deede
3366,meane
3377,Doth
3379,walke
3382,myne
3394,walkes
3404,Iawes
3409,mynde
3426,bee
3430,bee
3437,mischiefe
3453,wee
3463,drawne
3484,bee
3487,himselfe
3494,kingdomes
3495,hopeth
3496,hee
3503,woulde
3505,feare
3507,meete
3510,Ioue
3515,threatned
3522,aboue
3529,passe
3533,waues
3537,fayle
3544,doubtfull
3551,sayle
3561,doth
3566,beleeue
3588,euill
3591,soone
3592,beleue
3599,sonnes
3606,theyr
3621,agayne
3626,kingdome
3627,chaunge
3630,ouer
3636,halfe
3648,selfe
3654,nought
3661,trauels
3665,apte
3676,moue
3679,th'one
3680,th'one
3683,desyre
3688,th'other
3689,th'other
3690,syde
3692,pouerty
3695,labour
3706,yeelde
3710,stoute
3712,bee
3719,hath
3722,seeme
3736,griefe
3739,encreaseth
3742,t'is
3743,t'is
3750,heauy
3752,t'endure
3753,t'endure
3763,affayres
3768,sorte
3773,easely
3779,agaynst
3781,vnckle
3794,worke
3806,mischiefe
3808,hath
3809,oft
3811,vpon
3817,neuer
3822,wayes
3827,haue
3831,kingdome
3834,Fear'st
3841,cou^sel
3856,cruell
3857,enterpryse
3862,doone
3873,agaynst
3886,worke
3895,theyr
3897,greene
3900,yeares
3909,priuy
3910,counsell
3913,keepe
3923,yee
3928,yee
3929,woulde
3933,bee
3953,neede
3955,mischiefes
3960,woorke
3972,mee
3975,ende
3983,mynde
3988,owne
4000,heare
4008,myne
4012,deede
4017,bee
4022,seede
4048,vnckle
4058,goe
4063,fearefull
4067,selfe
4069,euen
4078,Doth
4079,oft
4093,goe
4102,keepe
4104,whyle
4107,neede
4110,bee
4116,bosome
4117,deepe
4120,fayth
4123,feare
4126,chiefely
4127,fayth
4129,doth
4133,kepe
4142,renowne
4146,stocke
4148,auncient
4153,layd
4157,brethre^
4160,nowe
4165,driues
4168,Eche
4174,bloud
4175,agayne
4185,hande
4187,Yee
4188,litle
4189,wote
4192,desyre
4201,doth
4202,kyngdome
4203,stande
4206,ritches
4209,kyng
4212,renowne
4216,weede
4217,wyth
4224,lookes
4234,beames
4236,golde
4242,Kyng
4246,feare
4247,hath
4248,layde
4261,VVhom
4264,doth
4270,fauour
4271,hath
4282,mynes
4283,hath
4284,founde
4287,chanell
4288,cleere
4292,showes
4297,grayne
4302,grounde
4307,heate
4310,haruest
4326,wynde
4329,vpon
4349,VVhom
4352,pricke
4354,Souldiers
4356,speare
4363,hath
4374,myght
4377,feare
4381,drawen
4385,steele
4389,VVho
4392,seate
4397,feete
4403,vnder
4406,lye
4410,runnes
4416,meete
4429,vvere
4431,Prynces
4440,vvonted
4441,bee
4454,coastes
4455,doe
4456,holde
4458,lyke
4459,bloud
4465,vvhich
4466,els
4469,mountaynes
4477,theyr
4482,hee
4493,foote
4495,trauayle
4497,bee
4498,bolde
4503,vvhat
4504,euer
4507,lye
4516,doth
4520,neuer
4526,denye
4531,mynde
4533,onely
4541,neede
4546,warre
4549,neede
4551,armes
4553,arrowes
4554,ells
4562,bowe
4566,farre
4568,VVhyle
4571,fielde
4572,hee
4582,neede
4586,bringe
4592,ouerthrowe
4598,farre
4600,theyr
4606,kyng
4607,hee
4610,feareth
4611,nought
4615,Eche
4618,selfe
4620,kyng
4629,lyst
