token,tokenToMatch,endReason,tag,tagIndex
NOble,noble,s,,
Spectators,spectators,c,,
",",",",s,,
you,you,s,considrd,0
have,have,s,considrd,0
spent,spent,s,,
this,this,s,considrd,0
day,day,c,,
;,;,n,,
Not,not,s,,
only,only,s,,
for,for,s,considrd,0
to,to,s,considrd,0
see,see,c,,
",",",",s,,
but,but,s,,
judge,judge,s,,
our,our,s,,
Play,play,c,,
:,:,n,,
Our,our,s,,
Authoress,authoress,s,,
says,says,c,strd,0
",",",",s,,
she,she,s,considrd,0
thinks,thinks,s,,
her,her,s,,
Play,play,s,,
is,is,s,considrd,0
good,good,c,,
",",",",n,,
If,if,s,,
that,that,s,considrd,0
her,her,s,,
Play,play,s,,
be,be,s,considrd,0
rightly,rightly,s,,
understood,understood,c,,
;,;,n,,
If,if,s,,
not,not,c,,
",",",",s,,
it,it,s,strd,0
is,is,s,strd,1
none,none,s,,
of,of,s,considrd,0
her,her,s,,
fault,fault,c,,
",",",",s,,
for,for,s,considrd,0
she,she,s,considrd,0
writ,writ,n,,
The,the,s,considrd,0
Acts,acts,c,,
",",",",s,,
the,the,s,considrd,0
Scenes,scenes,c,,
",",",",s,,
the,the,s,considrd,0
Language,language,s,,
and,and,s,,
the,the,s,considrd,0
Wit,wit,c,,
;,;,n,,
Wherefore,wherefore,s,,
she,she,s,considrd,0
says,says,c,strd,0
",",",",s,,
that,that,s,considrd,0
she,she,s,considrd,0
is,is,s,considrd,0
not,not,s,,
your,your,s,,
Debtor,debtor,c,,
",",",",n,,
But,but,s,,
you,you,s,considrd,0
are,are,s,,
hers,hers,c,,
",",",",s,,
until,until,s,,
you,you,s,considrd,0
write,write,s,,
a,a,s,considrd,0
better,better,c,,
;,;,n,,
Of,of,s,considrd,0
even,even,s,,
terms,terms,s,,
to,to,s,considrd,0
be,be,s,considrd,0
she,she,s,considrd,0
understands,understands,n,,
Impossible,impossible,c,,
",",",",s,,
except,except,s,,
you,you,s,considrd,0
clap,clap,s,,
your,your,s,,
hands,hands,c,,
.,.,n,,
