token,tokenToMatch,endReason,tag,tagIndex
CEase,cease,s,,
to,to,s,considrd,0
persuade,persuade,c,strd,0
*,*,s,,
my,my,s,considrd,0
loving,loving,s,strd,0
Protheus,protheus,c,,
;,;,n,,
Home-keeping,home-keeping,s,,
youth,youth,c,,
;,;,s,,
have,have,s,strd,0
ever,ever,s,strd,0
homely,homely,s,,
wits,wits,c,,
",",",",n,,
Were,were,s,strd,0
not,not,s,,
affection,affection,s,,
chains,chains,s,strd,0
thy,thy,s,considrd,0
tender,tender,s,,
days,days,n,strd,0
To,to,s,considrd,0
the,the,s,considrd,0
sweet,sweet,s,,
glaunces,glaunces,s,,
of,of,s,considrd,0
thy,thy,s,considrd,0
honored,honored,s,strd,0
Love,love,c,strd,0
",",",",n,,
I,i,s,considrd,0
rather,rather,s,,
would,would,s,,
entreat,entreat,s,,
thy,thy,s,considrd,0
company,company,c,,
",",",",n,,
To,to,s,considrd,0
see,see,s,,
the,the,s,considrd,0
wonders,wonders,s,,
of,of,s,considrd,0
the,the,s,considrd,0
world,world,s,,
abroad,abroad,c,,
",",",",n,,
Then,then,s,,
(,(,c,,
living,living,s,strd,0
dully,dully,s,,
sluggardiz'd,sluggardiz'd,s,,
at,at,s,considrd,0
home,home,c,,
),),n,,
Wear,wear,s,strd,0
out,out,s,,
thy,thy,s,considrd,0
youth,youth,s,,
with,with,s,considrd,0
shapelesse,shapelesse,s,,
idleness,idleness,c,strd,0
.,.,n,,
But,but,s,,
since,since,s,,
thou,thou,s,considrd,0
love,love,c,strd,0
;,;,s,,
love,love,s,strd,0
still,still,c,,
",",",",s,,
and,and,s,,
thrive,thrive,s,strd,0
therein,therein,c,,
",",",",n,,
Even,even,s,strd,0
as,as,s,considrd,0
I,i,s,considrd,0
would,would,c,,
",",",",s,,
when,when,s,,
I,i,s,considrd,0
to,to,s,considrd,0
love,love,s,strd,0
begin,begin,c,,
.,.,nn,,
Will,will,s,strd,0
thou,thou,s,strd,1
be,be,s,considrd,0
gone,gone,c,,
?,?,s,,
Sweet,sweet,s,,
Valentine,valentine,s,,
ad,ad,s,,
ew,ew,c,,
",",",",n,,
Think,think,s,strd,0
on,on,s,,
thy,thy,s,considrd,0
Protheus,protheus,c,,
",",",",s,,
when,when,s,,
thou,thou,s,considrd,0
(,(,c,,
hap'ly,hap'ly,c,,
),),s,,
see,see,n,strd,0
Some,some,s,,
rare,rare,s,,
note-worthy,note-worthy,s,,
object,object,s,strd,0
in,in,s,considrd,0
thy,thy,s,considrd,0
travail,travail,c,strd,0
.,.,n,,
With,with,s,considrd,0
me,me,s,,
partaker,partaker,s,,
in,in,s,considrd,0
thy,thy,s,considrd,0
happiness,happiness,c,strd,0
",",",",n,,
When,when,s,,
thou,thou,s,considrd,0
do,do,s,strd,0
meet,meet,s,,
good,good,s,,
hap,hap,c,,
;,;,s,,
and,and,s,,
in,in,s,considrd,0
thy,thy,s,considrd,0
danger,danger,c,,
",",",",n,,
(,(,c,,
If,if,s,,
ever,ever,s,strd,0
danger,danger,s,,
do,do,s,strd,0
enuiron,enuiron,s,,
thee,thee,c,,
),),n,,
Commend,commend,s,,
thy,thy,s,considrd,0
grieuance,grieuance,s,,
to,to,s,considrd,0
my,my,s,considrd,0
holy,holy,s,,
prayers,prayers,c,,
",",",",n,,
For,for,s,considrd,0
I,i,s,considrd,0
will,will,s,,
be,be,s,considrd,0
thy,thy,s,considrd,0
beades-man,beades-man,c,,
",",",",s,,
Valentine,valentine,c,,
.,.,nn,,
And,and,s,,
on,on,s,,
a,a,s,considrd,0
loue-booke,loue-booke,s,,
pray,pray,s,,
for,for,s,considrd,0
my,my,s,considrd,0
success,success,c,strd,0
?,?,nnn,,
Upon,upon,s,strd,0
some,some,s,,
book,book,s,strd,0
I,i,s,considrd,0
love,love,c,strd,0
