token,tokenToMatch,endReason,tag,tagIndex
MY,my,s,considrd,0
Lords,lords,c,strd,0
",",",",n,,
Know,know,s,,
that,that,s,considrd,0
we,we,s,considrd,0
far,far,s,,
from,from,s,,
any,any,s,,
natural,natural,s,strd,0
pride,pride,n,,
Or,or,s,considrd,0
touch,touch,s,,
of,of,s,considrd,0
temporal,temporal,s,strd,0
sway,sway,c,,
",",",",s,,
have,have,s,strd,0
seen,seen,s,strd,0
our,our,s,,
face,face,n,,
In,in,s,considrd,0
our,our,s,,
grave,grave,s,strd,0
counsels,counsels,s,,
foreheads,foreheads,c,,
:,:,s,,
where,where,s,,
does,does,s,strd,0
stand,stand,n,,
Our,our,s,,
truest,truest,s,,
glass,glass,c,strd,0
",",",",s,,
made,made,s,,
by,by,s,considrd,0
Times,times,s,,
wrinckled,wrinckled,s,,
hand,hand,c,,
.,.,n,,
We,we,s,considrd,0
know,know,s,,
wee're,wee're,s,,
old,old,c,,
",",",",s,,
my,my,s,considrd,0
days,days,s,strd,0
proclayme,proclayme,s,,
me,me,s,,
so,so,c,,
:,:,n,,
Fortie-fiue,fortie-fiue,s,,
years,years,c,strd,0
",",",",s,,
I,i,s,strd,0
Have,have,s,strd,1
gently,gently,s,,
ruld,ruld,s,,
this,this,s,considrd,0
Dukedom,dukedom,c,strd,0
",",",",n,,
Pray,pray,s,,
heaven,heaven,s,strd,0
it,it,s,,
be,be,s,considrd,0
no,no,s,considrd,0
fault,fault,c,,
",",",",n,,
For,for,s,considrd,0
there,there,s,strd,0
is,is,s,strd,1
as,as,s,considrd,0
much,much,s,,
disease,disease,c,,
",",",",s,,
though,though,s,,
not,not,s,,
to,to,s,considrd,0
the,the,s,strd,0
eye,eye,c,,
",",",",n,,
In,in,s,considrd,0
too,too,s,,
much,much,s,,
pity,pity,c,strd,0
",",",",s,,
as,as,s,considrd,0
in,in,s,considrd,0
Tyranny,tyranny,c,strd,0
.,.,nn,,
Your,your,s,,
grace,grace,s,,
has,has,s,strd,0
spoke,spoke,s,,
it,it,s,,
right,right,c,,
.,.,nn,,
I,i,s,considrd,0
know,know,s,,
that,that,s,considrd,0
life,life,n,,
Has,has,s,considrd,0
not,not,s,,
long,long,s,,
course,course,s,,
in,in,s,considrd,0
me,me,c,,
",",",",s,,
twill,twill,s,,
not,not,s,,
be,be,s,considrd,0
long,long,n,,
Before,before,s,,
I,i,s,considrd,0
show,show,s,,
that,that,s,considrd,0
Kings,kings,s,strd,0
have,have,s,strd,0
mortal,mortal,s,strd,0
bodies,bodies,n,,
As,as,s,considrd,0
well,well,s,,
as,as,s,considrd,0
Subjects,subjects,c,,
",",",",s,,
therefore,therefore,s,,
to,to,s,considrd,0
my,my,s,considrd,0
comfort,comfort,c,,
",",",",n,,
And,and,s,,
your,your,s,,
succesfull,succesfull,s,,
hopes,hopes,s,,
I,i,s,considrd,0
have,have,s,strd,0
a,a,s,considrd,0
Son,son,n,strd,0
Whom,whom,s,strd,0
I,i,s,considrd,0
dare,dare,s,,
boast,boast,s,,
of,of,c,considrd,0
;,;,s,,
--,--,nn,,
Whom,whom,s,strd,0
we,we,s,considrd,0
all,all,s,,
do,do,s,,
boast,boast,s,,
off,off,c,,
",",",",n,,
A,a,s,considrd,0
Prince,prince,s,,
elder,elder,s,,
in,in,s,considrd,0
virtues,virtues,s,strd,0
then,then,s,,
in,in,s,considrd,0
years,years,c,strd,0
",",",",nn,,
His,his,s,considrd,0
judgment,judgment,s,strd,0
is,is,s,considrd,0
a,a,s,considrd,0
Father,father,s,,
to,to,s,considrd,0
his,his,s,considrd,0
youth,youth,c,,
",",",",nn,,
I,i,c,considrd,0
",",",",s,,
I,i,c,considrd,0
",",",",s,,
would,would,s,,
he,he,s,considrd,0
were,were,s,,
from,from,s,,
Court,court,c,,
",",",",nn,,
Our,our,s,,
largest,largest,s,,
hopes,hopes,s,,
grow,grow,s,,
in,in,s,considrd,0
him,him,c,,
",",",",nn,,
And,and,s,,
it,it,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
greatest,greatest,s,,
pity,pity,s,strd,0
Noble,noble,s,,
Lord,lord,c,,
",",",",n,,
He,he,s,considrd,0
is,is,s,considrd,0
vntraueld,vntraueld,c,,
",",",",nn,,
It,it,s,strd,0
Is,is,s,strd,1
indeed,indeed,s,strd,0
my,my,s,considrd,0
Lord,lord,c,,
.,.,nn,,
Had,had,s,considrd,0
he,he,s,considrd,0
but,but,s,,
travail,travail,s,strd,0
to,to,s,considrd,0
his,his,s,considrd,0
time,time,s,,
and,and,s,,
Virtue,virtue,s,strd,0
--,--,s,,
oh,oh,s,,
he,he,s,strd,0
should,should,s,,
near,near,s,strd,0
return,return,s,strd,0
again,again,c,strd,0
.,.,nnn,,
It,it,s,,
shall,shall,s,considrd,0
be,be,s,considrd,0
so,so,c,,
",",",",s,,
what,what,s,,
is,is,s,considrd,0
in,in,s,considrd,0
hope,hope,s,,
begun,begun,c,,
",",",",n,,
Experience,experience,s,,
quickens,quickens,c,,
",",",",s,,
travail,travail,s,strd,0
confirms,confirms,s,strd,0
the,the,s,considrd,0
man,man,c,,
",",",",n,,
Who,who,s,strd,0
Is,is,s,strd,1
else,else,s,,
lives,lives,s,strd,0
doubtful,doubtful,c,strd,0
",",",",s,,
and,and,s,,
his,his,s,considrd,0
days,days,s,strd,0
often,often,s,strd,0
sorye,sorye,c,,
",",",",n,,
"""","""",c,,
Who,who,s,strd,0
Is,is,s,strd,1
rich,rich,s,,
in,in,s,considrd,0
Knowledge,knowledge,c,,
",",",",s,,
has,has,s,strd,0
the,the,s,considrd,0
stock,stock,s,strd,0
of,of,s,considrd,0
glory,glory,c,strd,0
.,.,nn,,
Most,most,s,,
true,true,s,,
my,my,s,considrd,0
royal,royal,s,strd,0
Lord,lord,c,,
.,.,nn,,
Some,some,s,,
one,one,s,,
attend,attend,s,,
our,our,s,,
Son,son,c,strd,0
.,.,nn,,
See,see,c,,
",",",",s,,
here,here,s,strd,0
he,he,s,strd,0
comes,comes,s,,
my,my,s,considrd,0
Lord,lord,c,,
.,.,nn,,
Oh,oh,s,,
you,you,s,considrd,0
come,come,s,,
well,well,c,,
.,.,nn,,
It,it,s,strd,0
Is,is,s,strd,1
always,always,s,strd,0
my,my,s,considrd,0
desire,desire,s,,
my,my,s,considrd,0
worthy,worthy,s,,
Father,father,c,,
.,.,nn,,
Your,your,s,,
Serious,serious,s,,
studyes,studyes,c,,
",",",",s,,
and,and,s,,
those,those,s,,
fruitful,fruitful,s,strd,0
hours,hours,n,strd,0
That,that,s,considrd,0
grow,grow,s,,
up,up,s,strd,0
into,into,s,considrd,0
judgment,judgment,c,strd,0
",",",",s,,
well,well,s,,
become,become,n,,
Your,your,s,,
birth,birth,c,,
",",",",s,,
and,and,s,,
all,all,s,,
our,our,s,,
loves,loves,c,strd,0
:,:,s,,
I,i,s,considrd,0
weep,weep,s,strd,0
that,that,s,considrd,0
you,you,s,considrd,0
are,are,s,,
my,my,s,considrd,0
son,son,c,strd,0
",",",",n,,
But,but,s,,
Virtuously,virtuously,s,strd,0
I,i,s,considrd,0
weep,weep,c,strd,0
",",",",s,,
the,the,s,considrd,0
more,more,s,,
my,my,s,considrd,0
gladness,gladness,c,strd,0
:,:,n,,
We,we,s,considrd,0
have,have,s,strd,0
thought,thought,s,,
good,good,s,,
and,and,s,,
meet,meet,s,strd,0
by,by,s,considrd,0
the,the,s,considrd,0
consent,consent,n,,
Of,of,s,considrd,0
these,these,s,,
our,our,s,,
Nobles,nobles,c,,
",",",",s,,
to,to,s,considrd,0
move,move,s,strd,0
you,you,s,considrd,0
toward,toward,s,,
Travail,travail,c,strd,0
",",",",n,,
The,the,s,considrd,0
better,better,s,,
to,to,s,considrd,0
approve,approve,s,strd,0
you,you,s,considrd,0
to,to,s,considrd,0
your,your,s,,
self,self,n,strd,0
And,and,s,,
give,give,s,strd,0
your,your,s,,
apter,apter,s,,
power,power,c,,
",",",",s,,
foundation,foundation,c,,
:,:,n,,
To,to,s,considrd,0
see,see,s,,
affections,affections,s,,
actually,actually,s,,
praesented,praesented,c,,
",",",",n,,
Even,even,s,strd,0
by,by,s,considrd,0
those,those,s,,
men,men,s,,
that,that,s,considrd,0
owe,owe,s,,
them,them,c,,
",",",",s,,
yield,yield,s,strd,0
more,more,s,,
profit,profit,c,,
",",",",n,,
I,i,s,considrd,0
more,more,s,,
content,content,c,,
",",",",s,,
then,then,s,,
singly,singly,s,,
to,to,s,considrd,0
read,read,s,strd,0
of,of,s,considrd,0
them,them,c,,
",",",",n,,
"""","""",c,,
Since,since,s,,
love,love,s,strd,0
or,or,s,considrd,0
fear,fear,c,strd,0
",",",",s,,
make,make,s,,
Writers,writers,s,,
partial,partial,c,strd,0
",",",",n,,
The,the,s,considrd,0
good,good,s,,
and,and,s,,
free,free,s,,
example,example,s,,
which,which,s,considrd,0
you,you,s,considrd,0
find,find,c,strd,0
",",",",n,,
In,in,s,considrd,0
other,other,s,,
Countries,countries,c,,
",",",",s,,
match,match,s,,
it,it,s,,
with,with,s,considrd,0
your,your,s,,
own,own,c,strd,0
",",",",n,,
The,the,s,considrd,0
ill,ill,s,,
to,to,s,considrd,0
shame,shame,s,,
the,the,s,considrd,0
ill,ill,c,,
",",",",s,,
which,which,s,considrd,0
will,will,s,,
in,in,s,considrd,0
time,time,c,,
",",",",n,,
Fully,fully,s,,
instruct,instruct,s,,
you,you,s,considrd,0
how,how,s,,
to,to,s,considrd,0
set,set,s,,
in,in,s,considrd,0
frame,frame,c,,
",",",",n,,
A,a,s,considrd,0
kingdom,kingdom,s,strd,0
all,all,s,,
in,in,s,considrd,0
pieces,pieces,c,strd,0
.,.,nn,,
Honored,honored,s,strd,0
Father,father,c,,
",",",",n,,
With,with,s,considrd,0
care,care,s,,
and,and,s,,
duty,duty,s,strd,0
I,i,s,considrd,0
have,have,s,strd,0
listened,listened,s,strd,0
to,to,s,considrd,0
you,you,c,considrd,0
",",",",n,,
What,what,s,,
you,you,s,considrd,0
desire,desire,c,,
",",",",s,,
in,in,s,considrd,0
me,me,s,,
