token,tokenToMatch,endReason,tag,tagIndex
MEthinks,methinks,s,,
I,i,s,considrd,0
hear,hear,s,,
some,some,s,,
traveled,traveled,s,strd,0
Gallant,gallant,s,,
say,say,c,,
",",",",n,,
When,when,s,,
he,he,s,considrd,0
was,was,s,,
last,last,s,,
at,at,s,considrd,0
Rome,rome,c,,
",",",",s,,
he,he,s,considrd,0
saw,saw,s,,
this,this,s,considrd,0
Play,play,c,,
:,:,n,,
That,that,s,considrd,0
Zeno,zeno,s,,
there,there,s,considrd,0
was,was,s,,
Acted,acted,c,,
;,;,s,,
we,we,s,considrd,0
confess,confess,c,,
",",",",n,,
And,and,s,,
hope,hope,c,,
",",",",s,,
that,that,s,considrd,0
here,here,s,,
he,he,s,strd,0
will,will,s,strd,1
have,have,s,considrd,0
as,as,s,considrd,0
good,good,s,,
success,success,c,,
.,.,n,,
But,but,s,,
we,we,s,considrd,0
are,are,s,,
pestered,pestered,s,strd,0
with,with,s,considrd,0
so,so,s,,
many,many,s,,
Wits,wits,c,,
",",",",n,,
And,and,s,,
some,some,c,,
",",",",s,,
like,like,s,,
Madmen,madmen,c,,
",",",",s,,
have,have,s,considrd,0
such,such,s,,
judging,judging,s,,
fits,fits,c,,
",",",",n,,
That,that,s,considrd,0
this,this,s,considrd,0
great,great,s,considrd,0
Tragedy,tragedy,s,,
they,they,s,considrd,0
may,may,s,,
condemn,condemn,c,,
",",",",n,,
Though,though,c,,
",",",",s,,
in,in,s,considrd,0
a,a,s,considrd,0
humor,humor,c,,
",",",",s,,
they,they,s,considrd,0
have,have,s,considrd,0
pardoned,pardoned,s,strd,0
them,them,c,,
",",",",n,,
Who,who,s,considrd,0
rob,rob,s,,
the,the,s,considrd,0
French,french,s,,
and,and,s,,
Spanish,spanish,s,,
of,of,s,considrd,0
their,their,s,considrd,0
Bays,bays,c,strd,0
;,;,n,,
And,and,s,,
make,make,s,,
a,a,s,considrd,0
fashion,fashion,s,,
of,of,s,considrd,0
Translating,translating,s,,
Plays,plays,c,strd,0
.,.,n,,
To,to,s,considrd,0
own,own,s,,
his,his,s,considrd,0
pattern,pattern,c,,
",",",",s,,
the,the,s,strd,0
Author's,author's,s,,
not,not,s,,
ashamed,ashamed,c,strd,0
.,.,n,,
That,that,s,considrd,0
Model,model,c,,
",",",",s,,
which,which,s,considrd,0
in,in,s,considrd,0
Italy,italy,s,,
was,was,s,,
framed,framed,n,strd,0
He,he,s,considrd,0
has,has,s,considrd,0
new,new,s,considrd,0
Molded,molded,c,strd,0
",",",",s,,
for,for,s,considrd,0
our,our,s,,
English,english,s,,
Stage,stage,c,,
;,;,n,,
Hoping,hoping,s,,
'twill,'twill,s,,
fit,fit,s,,
the,the,s,considrd,0
temper,temper,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Age,age,c,,
:,:,n,,
And,and,s,,
the,the,s,considrd,0
learned,learned,s,strd,0
Latin,latin,s,,
Author,author,s,,
not,not,s,,
offend,offend,c,,
",",",",n,,
For,for,s,considrd,0
alt'ring,alt'ring,c,,
",",",",s,,
what,what,s,,
he,he,s,considrd,0
dares,dares,s,,
not,not,s,,
think,think,s,,
to,to,s,considrd,0
mend,mend,c,,
.,.,n,,
Though,though,s,,
boldly,boldly,s,,
it,it,s,,
be,be,s,considrd,0
here,here,s,,
transformed,transformed,s,,
so,so,c,,
",",",",n,,
That,that,s,considrd,0
Author,author,s,,
cannot,cannot,s,,
his,his,s,considrd,0
own,own,s,,
Issue,issue,s,,
know,know,c,,
:,:,n,,
Like,like,s,,
crafty,crafty,s,,
Beggars,beggars,c,strd,0
",",",",s,,
when,when,s,,
they,they,s,considrd,0
Children,children,s,,
steal,steal,c,,
",",",",n,,
Disguise,disguise,s,,
them,them,c,,
;,;,s,,
lest,lest,s,,
they,they,s,considrd,0
should,should,s,,
their,their,s,considrd,0
Thefts,thefts,s,,
