token,tokenToMatch,endReason,tag,tagIndex
WE,we,s,considrd,0
had,had,s,considrd,0
rather,rather,s,,
have,have,s,considrd,0
you,you,s,considrd,0
Auditors,auditors,s,,
to,to,s,considrd,0
day,day,c,,
",",",",n,,
Than,than,s,,
only,only,s,,
bare,bare,s,,
spectators,spectators,s,,
of,of,s,considrd,0
our,our,s,,
Play,play,c,,
",",",",n,,
And,and,s,,
exercise,exercise,s,,
your,your,s,,
Wits,wits,s,,
as,as,s,considrd,0
well,well,s,,
as,as,s,considrd,0
Eyes,eyes,c,,
",",",",n,,
The,the,s,considrd,0
properest,properest,s,,
entertainment,entertainment,s,,
of,of,s,considrd,0
the,the,s,considrd,0
wise,wise,c,,
.,.,n,,
Mean,mean,s,,
time,time,s,,
our,our,s,,
Prologue,prologue,s,,
to,to,s,considrd,0
our,our,s,,
Play,play,s,,
to,to,s,considrd,0
fit,fit,c,,
",",",",n,,
We'll,we'll,s,,
say,say,c,,
",",",",s,,
it,it,s,strd,0
is,is,s,strd,1
dull,dull,c,,
",",",",s,,
insipid,insipid,c,,
",",",",s,,
void,void,s,,
of,of,s,considrd,0
wit,wit,c,,
;,;,n,,
Lame,lame,c,,
",",",",s,,
and,and,s,,
deficient,deficient,s,,
much,much,c,,
",",",",s,,
in,in,s,considrd,0
every,every,s,,
part,part,c,,
",",",",n,,
Writ,writ,s,,
without,without,s,,
judgment,judgment,c,,
",",",",s,,
plotted,plotted,s,,
without,without,s,,
art,art,c,,
;,;,n,,
In,in,s,considrd,0
fine,fine,c,,
",",",",s,,
stark,stark,s,,
naught,naught,c,,
:,:,s,,
but,but,s,,
stay,stay,s,,
I,i,s,considrd,0
lie,lie,c,strd,0
",",",",s,,
and,and,s,,
they,they,c,considrd,0
",",",",n,,
Must,must,s,,
do,do,s,,
so,so,s,,
to,to,c,considrd,0
",",",",s,,
who,who,s,considrd,0
discommend,discommend,s,,
the,the,s,considrd,0
Play,play,c,,
.,.,nn,,
IN,in,s,considrd,0
fine,fine,c,,
",",",",s,,
I,i,s,strd,0
Am,am,s,strd,1
turned,turned,s,strd,0
Gallant,gallant,c,,
",",",",s,,
and,and,s,,
according,according,s,,
to,to,s,considrd,0
my,my,s,considrd,0
desire,desire,s,,
my,my,s,considrd,0
Father,father,s,,
is,is,s,considrd,0
content,content,s,,
I,i,n,considrd,0
should,should,s,,
throw,throw,s,,
off,off,s,,
the,the,s,considrd,0
gown,gown,s,,
and,and,s,,
leave,leave,s,,
the,the,s,considrd,0
Law,law,s,,
with,with,s,considrd,0
al^,al^,s,,
its,its,s,,
Quirks,quirks,s,,
and,and,s,,
Quillits,quillits,c,,
:,:,n,,
and,and,s,,
now,now,s,,
we,we,s,strd,0
are,are,s,strd,1
in,in,s,considrd,0
the,the,s,considrd,0
Thuilleries,thuilleries,s,,
here,here,c,,
",",",",s,,
the,the,s,strd,0
Land,land,s,,
o'th,o'th,s,,
better,better,s,,
World,world,s,,
and,and,n,,
Gallantry,gallantry,c,,
;,;,s,,
tell,tell,s,,
me,me,s,,
Clyton,clyton,c,,
",",",",s,,
how,how,s,,
do,do,s,strd,0
thou,thou,s,considrd,0
like,like,s,,
this,this,s,considrd,0
Metamorphosis,metamorphosis,c,,
",",",",s,,
have,have,s,considrd,0
I,i,s,considrd,0
not,not,n,,
quite,quite,s,,
put,put,s,,
off,off,s,,
the,the,s,considrd,0
Scholar,scholar,c,,
?,?,s,,
who,who,s,considrd,0
come,come,s,,
from,from,s,,
the,the,s,considrd,0
Kingdom,kingdom,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Codes,codes,s,,
like,like,s,,
me,me,s,,
have,have,n,considrd,0
seldom,seldom,s,strd,0
the,the,s,considrd,0
Mien,mien,s,strd,0
and,and,s,,
Air,air,s,,
of,of,s,considrd,0
Gallantry,gallantry,nnn,,
That,that,s,considrd,0
General,general,s,,
Rule,rule,s,,
Sir,sir,s,,
was,was,s,,
not,not,s,,
made,made,s,,
