token,tokenToMatch,endReason,tag,tagIndex
What,what,s,,
need,need,s,strd,0
you,you,s,considrd,0
be,be,s,considrd,0
so,so,s,,
coy,coy,s,,
now,now,c,,
?,?,nn,,
Pray,pray,s,,
collect,collect,n,,
Your,your,s,,
self,self,c,strd,0
",",",",s,,
remember,remember,s,,
what,what,s,,
you,you,s,considrd,0
are,are,c,,
",",",",s,,
and,and,s,,
whose,whose,n,,
You,you,s,considrd,0
have,have,s,considrd,0
a,a,s,considrd,0
virtuous,virtuous,s,strd,0
gentlewoman,gentlewoman,c,,
",",",",s,,
think,think,n,strd,0
Upon,upon,s,,
your,your,s,,
faith,faith,s,,
to,to,s,considrd,0
her,her,c,,
.,.,nn,,
Think,think,s,strd,0
of,of,s,considrd,0
a,a,s,considrd,0
Fiddle-sticke,fiddle-sticke,c,,
.,.,n,,
While,while,s,,
you,you,s,considrd,0
put,put,s,,
me,me,s,,
in,in,s,considrd,0
mind,mind,s,strd,0
of,of,s,considrd,0
what,what,s,,
I,i,s,considrd,0
am,am,c,,
",",",",n,,
You,you,s,considrd,0
quite,quite,s,,
forget,forget,s,,
your,your,s,,
self,self,c,strd,0
:,:,s,,
my,my,s,considrd,0
wife,wife,s,,
I,i,s,considrd,0
allow,allow,n,,
Your,your,s,,
kinswoman,kinswoman,s,,
far,far,s,strd,0
off,off,c,,
",",",",s,,
to,to,s,considrd,0
whom,whom,s,,
a,a,s,considrd,0
widow,widow,n,strd,0
Your,your,s,,
father,father,s,,
left,left,s,,
you,you,c,considrd,0
",",",",s,,
with,with,s,considrd,0
a,a,s,considrd,0
handsome,handsome,s,,
fortune,fortune,c,,
",",",",n,,
Which,which,s,considrd,0
by,by,s,considrd,0
her,her,s,,
marriage,marriage,c,,
",",",",s,,
I,i,s,considrd,0
have,have,s,considrd,0
in,in,s,considrd,0
possession,possession,c,,
",",",",n,,
And,and,s,,
you,you,s,considrd,0
too,too,c,,
;,;,s,,
therefore,therefore,s,,
as,as,s,considrd,0
you,you,s,considrd,0
hope,hope,s,,
to,to,s,considrd,0
be,be,n,considrd,0
In,in,s,considrd,0
due,due,s,,
time,time,s,,
worth,worth,s,,
a,a,s,considrd,0
husband,husband,c,,
",",",",s,,
think,think,s,strd,0
upon,upon,c,strd,0
it,it,c,strd,1
:,:,n,,
I,i,s,considrd,0
can,can,s,,
deserve,deserve,s,,
respect,respect,c,,
",",",",s,,
then,then,s,,
wisely,wisely,s,,
use,use,s,,
me,me,c,,
",",",",n,,
As,as,s,considrd,0
you,you,s,considrd,0
would,would,s,,
keep,keep,s,strd,0
me,me,c,,
.,.,nn,,
This,this,s,considrd,0
is,is,s,considrd,0
but,but,s,,
a,a,s,considrd,0
trial,trial,n,strd,0
Of,of,s,considrd,0
my,my,s,considrd,0
strength,strength,c,,
",",",",s,,
for,for,s,considrd,0
I,i,s,considrd,0
know,know,s,,
you,you,s,considrd,0
have,have,s,considrd,0
more,more,s,,
charity,charity,c,,
",",",",n,,
(,(,c,,
Should,should,s,,
I,i,s,considrd,0
consent,consent,c,,
),),s,,
then,then,s,,
Ship-wracke,ship-wracke,s,,
your,your,s,,
own,own,s,strd,0
honor,honor,c,,
.,.,n,,
But,but,s,,
take,take,s,considrd,0
heed,heed,s,strd,0
sir,sir,c,,
",",",",s,,
how,how,s,,
you,you,s,considrd,0
proceed,proceed,s,strd,0
to,to,s,considrd,0
jest,jest,n,,
With,with,s,considrd,0
frailty,frailty,c,,
",",",",s,,
least,least,s,,
too,too,s,,
much,much,s,,
disordering,disordering,n,,
Your,your,s,,
good,good,s,,
thoughts,thoughts,c,,
",",",",s,,
you,you,s,considrd,0
forget,forget,s,,
and,and,s,,
by,by,s,considrd,0
degrees,degrees,c,,
",",",",n,,
Loose,loose,s,,
your,your,s,,
own,own,s,strd,0
innocence,innocence,c,,
.,.,nn,,
I,i,s,considrd,0
jest,jest,c,,
?,?,s,,
you,you,s,strd,0
would,would,s,strd,1
have,have,s,considrd,0
me,me,s,,
swear,swear,c,strd,0
",",",",s,,
and,and,s,,
yet,yet,s,,
you,you,s,considrd,0
should,should,s,,
not,not,s,,
think,think,s,strd,0
it,it,s,,
such,such,s,,
a,a,s,considrd,0
wonder,wonder,c,,
:,:,n,,
to,to,s,considrd,0
love,love,c,,
*,*,s,,
come,come,c,,
",",",",s,,
shake,shake,s,,
off,off,s,,
this,this,s,considrd,0
frost,frost,c,,
",",",",s,,
it,it,s,,
spoils,spoils,s,strd,0
thee,thee,c,,
;,;,s,,
your,your,s,,
nature,nature,s,,
should,should,s,,
be,be,n,considrd,0
soft,soft,c,,
",",",",s,,
and,and,s,,
flexible,flexible,c,,
;,;,s,,
perhaps,perhaps,s,,
thou,thou,s,considrd,0
think,think,c,strd,0
",",",",s,,
I,i,s,considrd,0
do,do,s,strd,0
not,not,s,,
love,love,s,,
thee,thee,s,,
heartily,heartily,c,strd,0
",",",",s,,
I,i,s,considrd,0
know,know,n,,
not,not,s,,
how,how,s,,
to,to,s,considrd,0
give,give,s,,
thee,thee,s,,
better,better,s,,
testimony,testimony,c,,
",",",",s,,
then,then,s,,
by,by,s,considrd,0
offering,offering,s,,
my,my,s,considrd,0
self,self,s,strd,0
to,to,s,considrd,0
thee,thee,s,,
if,if,s,,
my,my,n,considrd,0
wife-die,wife-die,c,,
",",",",s,,
as,as,s,considrd,0
tenn,tenn,s,,
to,to,s,considrd,0
one,one,s,,
