tokenIndex,original
0,ALTHOVGH
6,mayst
8,thinke
9,mee
15,onely
20,wittes
27,Engla^d
32,haue
44,flowre
61,iudge
73,vpon
78,ensueth
84,selfe
85,shalt
86,cleare
88,owne
93,chaunged
95,shal
96,iudge
100,rightfull
105,haue
109,worke
125,doynge
126,wherof
128,vtterly
132,beynge
136,myne
137,owne
138,priuate
144,myne
149,thoughe
151,haue
154,proue
156,selfe
158,priuately
175,tyme
195,ma^
213,fre^dship
221,denye
222,nothinge
225,worke
226,agaynst
237,needes
241,pacience
248,iudgement
252,shalt
253,apparantly
257,lacke
272,mee
276,ful
279,poynts
282,mynd
285,beyng
289,verye
290,harde
292,doubtfull
296,worke
303,euil
305,Bookes
310,farre
311,aboue
315,keepe
319,maiestye
321,stile
325,doth
333,hath
346,toung
350,thinke
355,fynd
358,farre
359,vnable
377,haue
382,sence
390,speach
392,meete
395,Tragedie
404,lacke
406,iudgement
412,lacke
418,concerninge
432,asmuch
433,asmuch
436,worke
438,vnto
439,mee
443,vnperfite
453,parte
456,loste
459,tyme
462,thinges
469,haue
479,myne
480,owne
481,Penne
484,wante
487,thynges
491,firste
497,acte
498,begynninge
510,seconde
511,Acte
513,haue
516,speache
530,begynning
533,wyse
540,Agayne
543,laste
544,staues
551,Acte
557,thyrde
562,beginneth
567,SEDES
570,asmuch
571,asmuch
581,farre
583,straunge
586,considerynge
589,selfe
596,manye
597,vnknowen
598,Countreyes
600,Mountaynes
602,Desertes
607,shoulde
608,haue
613,Englishe
614,tounge
617,bee
619,straunge
621,vnpleasant
622,thinge
627,excepte
640,farre
645,haue
649,therof
652,beginninge
659,Ioue
665,VVhich
670,withall
672,seynge
680,substaunce
689,haue
693,learninge
694,endeuored
696,keepe
703,worde
705,woorde
713,expounde
717,neglectynge
722,wordes
724,obserued
726,sence
734,woorth
738,faultes
740,fauour
746,amende
756,amisse
760,depraue
764,labour
766,paynes
770,faultes
772,seyng
775,haue
779,onelye
781,waye
785,canne
786,farre
788,doe
804,Farewel
814,yeares
822,heare
833,Reade
836,workes
855,toppes
862,Clerkes
866,haue
873,worke
877,therof
878,doth
897,toung
900,telles
903,Troye
905,Greekes
913,hath
916,Ech
920,hath
927,doubtes
932,casteth
935,knowe
940,shal
943,showe
946,ruines
947,twayne
961,fieldes
990,Aiax
997,Parys
1017,Grekes
1036,Troians
1038,inuade
1044,Greekes
1046,fayned
1059,hovv
1061,els
1071,tovvne
1080,therof
1083,Myne
1085,hath
1095,wordes
1112,finall
1115,cruell
1123,Greekes
1128,gan
1133,Troians
1135,therof
1138,speake
1143,spere
1145,pearced
1148,fielde
1151,throate
1153,cutte
1160,bloudshed
1161,blowes
1169,Shal
1179,worke
1191,teares
1194,complayne
1197,bloud
1203,haue
1204,bene
1205,slayne
1212,neuer
1224,bee
1235,Greekes
1242,shal
1248,therof
1252,mee
1265,speakes
1272,fel
1278,Couldst
1292,guyde
1305,sighes
1310,doth
1311,myne
1314,bewayle
1317,Helpe
1318,woefull
1321,mee
1323,wel
1326,teares
1340,towres
1346,auncient
1352,Greekes
1353,agayne
1358,ioy
1360,Vp
1361,riseth
1364,hel
1370,craues
1371,vvith
1372,bloud
1384,slayne
1391,loue
1398,hel
1403,pryce
1406,asswage
1409,bloud
1415,craues
1430,bloud
1447,dere
1459,sonne
1467,foole
1470,onely
1471,ioy
1483,whyle
1494,downe
1503,teares
1505,serue
1512,wyfe
1514,doth
1517,forgoe
1523,hart
1526,expresse
1535,haue
1542,bewayle
1545,heauines
1547,neuer
1549,hath
1551,therof
1555,Ful
1562,heauy
1563,hart
1583,distrest
1588,Queene
1596,hath
1609,wyfe
1625,maydens
1636,liste
1638,Queenes
1649,appeare
1654,pompe
1656,prowde
1660,Kingdome
1667,ioyes
1670,courte
1672,beare
1684,aboue
1686,wauering
1688,downe
1695,hath
1698,frayle
1701,thinges
1715,ioy
1730,neuer
1731,gaue
1732,shee
1734,proofe
1743,frayle
1756,flowre
1761,loe
1765,heauens
1770,worke
1773,aboue
1777,downe
1783,assaultes
1790,wt
1792,spred
1797,braunches
1798,seuen
1803,doth
1822,warme
1824,channell
1825,runnes
1828,meetes
1835,fro^
1836,wandring
1844,widowes
1850,sworde
1856,downe
1858,nought
1861,walles
1866,renowne
1875,burne
1887,euery
1889,ful
1897,lande
1905,spoyle
1914,smoake
1918,saye
1922,hath
1930,cloude
1947,hart
1953,farre
1955,Doth
1963,gaine
1966,yeares
1967,warre
1973,therof
1976,looke
1977,vppon
1986,himselfe
1991,wonne
1994,spoyles
2003,beare
2004,awaye
2008,shippes
2011,receiue
2025,aduerse
2027,mee
2030,countryes
2039,witnes
2047,vnderneath
2053,with al
2054,with al
2067,stoode
2079,dere
2085,euer
2088,hath
2089,hapned
2091,vs
2095,euer
2102,hath
2103,foresayde
2111,earst
2121,bandes
2137,vayne
2143,agoe
2147,Vlysses
2149,hath
2165,hath
2166,bene
2172,fyre
2175,wherwith
2177,burne
2180,Parys
2188,towres
2194,flowre
2204,vnhappy
2208,dost
2214,Bewayle
2217,fatall
2220,knewest
2232,bewayle
2246,yeares
2264,Th'
2265,aulter
2269,mischiefe
2273,stroake
2285,lockes
2303,deepe
2314,tooke
2319,bee
2326,mans
2327,throate
2331,bloudy
2333,agayne
2336,pitty
2339,yeares
2344,mans
2345,extreamest
2358,yre
2359,asswage
2364,witnes
2377,kingdome
2400,lieth
2409,funerall
2420,loe
2422,Sonnes
2428,Lordes
2430,serue
2432,doth
2458,amonge
2460,Greekes
2463,wyfe
2464,wil
2469,desyres
2475,haue
2480,Greekes
2489,craue
2501,seekes
2503,chuse
2515,cleane
2519,captiue
2525,woful
2526,crye
2528,Beate
2531,breastes
2534,complayne
2536,voyce
2541,meete
2553,toppes
2565,sounde
2568,folke
2569,vnapt
2572,nevv
2574,vveepe
2577,Queene
2584,practise
2586,vvee
2592,yeares
2596,haue
2597,vve
2598,bene
2607,soughte
2618,vvay
2627,vvhence
2646,tymes
2647,novv
2648,hydde
2650,hilles
2653,bee
2656,snovve
2658,Syluer
2661,ouer
2662,layd
2675,tymes
2680,haruest
2682,afrayde
2687,Corne
2688,hath
2692,neuer
2703,vp
2709,Queene
2711,crie
2721,wel
2726,faythful
2727,fellowes
2732,Vntie
2740,weare
2744,behoueth
2751,aboute
2754,neckes
2756,hayre
2765,armes
2770,weede
2774,breastes
2776,tyed
2777,Downe
2783,limmes
2784,lye
2789,wedlocke
2793,bosomes
2797,garmentes
2801,haue
2803,readines
2806,handes
2807,vppon
2811,knocke
2813,habite
2815,beseemeth
2817,distresse
2820,pleaseth
2827,flocke
2829,agayne
2831,longe
2833,cryes
2838,earst
2844,bewayle
2848,hayre
2850,haue
2851,vntide
2863,cace
2866,lockes
2873,haue
2874,vndone
2879,stayned
2885,vp
2887,handes
2890,therof
2904,dovvne
2906,garmentes
2916,clamour
2923,breastes
2924,wayte
2927,handes
2932,deepe
2935,shevv
2942,coastes
2944,compas
2947,Witnes
2954,crye
2958,Caues
2960,eccho
2966,voyce
2987,farre
2992,al the
2993,al the
2996,heare
3005,breastes
3006,vvith
3007,heauy
3008,stroake
3011,Beate
3014,selues
3016,ech
3018,vvith
3019,cruell
3024,vvonted
3025,crie
3026,doth
3030,VVe
3036,armes
3040,vve
3046,bloudy
3053,vve
3054,teare
3057,vvith
3062,heades
3065,bee
3072,vve
3075,heare
3081,vvith
3085,torne
3087,vvhere
3094,VVhich
3099,vve
3104,morne
3106,flovving
3107,streames
3109,bloud
3127,Troians
3130,ayde
3133,vvall
3143,yeres
3145,stode
3153,VVith
3159,fatall
3171,vvas
3174,hath
3177,turne
3181,mone
3185,teares
3188,euery
3191,Receiue
3202,tvvise
3203,captiue
3206,receiue
3208,feare
3210,VVhile
3212,vvert
3222,tvvise
3228,weare
3231,twise
3236,quiuer
3237,beare
3241,losse
3244,sonnes
3256,reare
3263,funerall
3267,downe
3270,Ioue
3276,blocke
3285,turne
3289,teares
3307,ful
3318,downe
3320,hee
3325,Ghoste
3328,neuer
3330,sustayne
3332,Captiue
3333,necke
3335,Greekes
3338,bee
3340,Hee
3341,neuer
3342,shal
3346,twayne
3349,Vlisses
3350,euer
3351,shal
3356,hee
3360,Greekes
3365,necke
3367,subiect
3371,beare
3373,geue
3375,handes
3377,tye
3378,behynde
3380,backe
3389,weare
3397,bande
3400,bee
3401,pompe
3404,proude
3408,Ful
3415,wee
3418,toke
3419,vvith
3422,Kingdome
3425,stoode
3432,seekes
3434,wandring
3440,pathes
3452,ful
3454,hee
3456,Agayne
3458,seekes
3460,meete
3469,whoso
3474,Kingdome
3491,Lande
3499,hath
3500,graunted
3503,powre
3505,dovvne
3508,lookes
3514,crovvned
3516,fleeth
3519,fatall
3520,howre
3534,vvas
3539,vvombe
3551,crovvne
3558,tombe
3565,wayting
3568,vayle
3585,saile
3607,spoyle
3610,vvith
3616,seeke
3617,renovvne
3627,gan
3628,boyle
3638,dovvne
3645,hath
