tokenIndex,original
4,vnder
6,vgly
7,doome
9,Downe
12,perpetuall
15,Mans
16,temporall
17,sinnes
18,beare
37,prophane
42,mournefull
46,paine
51,libertie
54,multiplie
61,lothsome
66,foule
69,sinnes
72,filthie
76,sinke
81,mone
86,fowle
87,infernall
89,Lampe
92,lighteth
95,rowle
114,deathes
115,seate
116,doth
118,excell
124,vpon
126,centre
129,Deepe
130,vnder
134,farre
138,skie
139,Aboue
143,darke
153,Kingdome
155,miserie
158,Chrystall
162,seate
167,selfe
173,Priuation
175,raigne
186,vncreated
187,sinne
195,inuade
198,haue
204,beginne
219,giue
220,depriuing
224,doome
231,vnderstanding
232,mixt
235,memorie
239,seale
242,Vnto
247,euill
248,fixt
261,torne
264,exil'd
266,vnitie
275,euer
279,sinnes
284,capitall
286,Atheisme
294,Vnthankfull
305,Mankinde
309,vnnaturall
315,leaue
318,shadowes
328,blest
344,authoritie
346,Councell'd
350,feares
352,wickednesse
356,mischiefe
358,prowd
360,crueltie
373,soules
386,vnconstant
390,vnto
406,damn'd
419,backe
421,goe
426,euery
427,sinne
439,selfe
457,raigne
462,windowes
464,vnfortunate
467,Subiects
474,Loe
480,owne
490,slaine
495,teare
496,downe
498,posteritie
501,haue
503,sinnes
514,ruine
517,owne
537,wickednesse
540,bodie
544,liuing
545,euer
553,neuer
556,heauen
571,liuing
573,Mortalitie
581,themselues
623,darke
643,mindes
645,mindes
653,giues
673,sleight
690,iust
707,weake
715,Louing
723,ghesse
729,owne
731,wantonnesse
733,Betray'd
746,actiue
750,destinie
756,hath
760,iudgement
761,ioyn'd
767,sonne
777,idoll
779,libertie
790,finde
804,himselfe
806,ruine
814,vnnaturall
820,diuerse
827,Liberall
830,selfe-loue
837,shamelesse
842,haue
843,seru'd
845,turne
850,martyrdome
852,burne
857,Sonne
864,drown'd
867,sillinesse
873,liue
883,knowes
889,abus'd
896,craftie
900,stirres
902,ruine
903,vp
906,ruines
917,liue
919,ayre
925,inconstancie
936,beare
942,vertue
950,wisdome
958,Harm'd
964,ruin'd
973,faine
996,sworne
998,generall
1006,iustice
1009,offence
1015,faire
1016,deceiuing
1019,Turnes
1020,mischiefe
1029,catch'd
1033,dutie
1042,seedes
1044,sowne
1046,heauenly
1053,vp
1054,weedes
1060,murther
1064,Seduc'd
1069,excesse
1071,feedes
1073,selfe
1075,vpon
1080,mone
1088,diuide
1090,Wherby
1109,vnder
1110,lawes
1124,euery
1128,likenesse
1141,ioyn'd
1146,ruine
1154,marke
1160,worke
1165,senselesse
1168,mischiefe
1169,ouerthwart
1176,worke
1178,priuate
