tokenIndex,original
7,VVoman
40,fleet-street
41,fleet-street
57,unarm'd
117,selfe
139,o'the
140,o'the
173,Schollars
184,selfe
203,beare
229,Schoole
242,spoile
281,feare
282,passe
293,selfe
308,agen
316,kinde
326,you'll
327,you'll
328,finde
333,eares
339,ile
340,ile
357,Schoolemaster
362,yee
371,you'll
372,you'll
378,Judgement
395,sayes
414,Judgement
438,beare
447,sute
454,looke
464,Booke
475,Columne
481,compar'd
496,passe
501,favours
503,Glasse
511,ile
512,ile
517,gaine
531,yee
562,dyet
618,easie
779,'tis
780,'tis
791,mans
802,newes
805,mistriss
812,Intreats
845,you'l
846,you'l
867,mony
876,thou wilt
877,thou wilt
912,appeare
926,mens
929,they're
930,they're
944,t'other
945,t'other
961,Goe
969,feare
1003,acknowledg
1005,summes
1021,forc'd
1028,look'd
1064,Accompts
1080,i'le
1081,i'le
1086,goe
1088,introth
1089,introth
1127,forc'd
1161,leape
1168,in't
1169,in't
1180,doth
1197,to't
1198,to't
1203,Rascall
1212,Chaines
1223,Beggery
1235,lov'st
1237,Trades-man
1240,mak'st
1252,ayd
1257,Againe
1267,Hast
1270,newes
1304,stain'd
1315,faln
1316,towards
1319,what's
1320,what's
1356,oppos'd
1363,voyce
1396,she's
1397,she's
1409,'tis
1410,'tis
1439,School-master
1445,conjur'd
1463,i'th
1464,i'th
1504,disclaime
1509,defie
1519,Mistris
1524,Palsey
1533,Feaver
1540,hath
1547,hath
1552,i'le
1553,i'le
1575,hath
1597,selfe
1612,hath
1619,Talke
1625,Labour
1631,Mistris
1644,shee
1647,call'd
1652,owne
1659,eternall
1667,noyse
1670,perpetuall
1671,talke
1689,Shee
1714,halfe
1719,hath
1724,himselfe
1747,thred
1749,here's
1750,here's
1797,civill
1798,vertue
1810,sayes
1812,heares
1817,asham'd
1822,Hast
1832,deceiv'd
1842,credite
1844,prov'd
1906,i'le
1907,i'le
1924,shalt
1932,shalt
1957,Devill
1958,wish'd
1966,here's
1967,here's
1969,worshipfull
1998,Hee
2017,honestie
2029,i'th
2030,i'th
2037,lyen
2059,'tis
2060,'tis
2063,undoe
2095,waxe
2096,call'd
2098,waxe
2103,seldome
2108,rip'd
2133,Dost
2139,Neighbour
2147,sonne
2166,Worshipfull
2177,weare
2178,Sattin
2207,heire
2249,rack'd
2258,house-keeping
2276,look'd
2280,Ware-house
2292,Walke
2300,Countrey
2304,suffic'd
2322,hast
2332,hast
2341,do'st
2353,fruitfull
2379,dost
2381,satisfie
2417,'tis
2418,'tis
2425,sawest
2482,hath
2555,ther's
2556,ther's
2598,Mistris
2607,Ladiship
2645,rudenesse
2650,selfe
2657,expresse
