token,tokenToMatch,endReason,tag,tagIndex
LAnguage,language,s,,
and,and,s,,
matter,matter,c,,
",",",",s,,
with,with,s,considrd,0
a,a,s,considrd,0
fit,fit,s,,
of,of,s,considrd,0
mirth,mirth,c,,
",",",",n,,
That,that,s,considrd,0
sharply,sharply,s,,
savours,savours,s,,
more,more,s,,
of,of,s,considrd,0
air,air,s,strd,0
than,than,s,,
earth,earth,c,,
",",",",n,,
Like,like,s,,
Midwives,midwives,c,,
",",",",s,,
bring,bring,s,,
a,a,s,considrd,0
Play,play,s,,
to,to,s,considrd,0
timely,timely,s,,
birth,birth,c,,
.,.,n,,
But,but,s,,
where,where,s,strd,0
is,is,s,strd,1
now,now,s,,
such,such,s,,
a,a,s,considrd,0
one,one,c,,
?,?,s,,
in,in,s,considrd,0
which,which,s,considrd,0
these,these,s,,
three,three,c,,
",",",",n,,
Are,are,s,,
hansonely,hansonely,s,,
contrived,contrived,c,strd,0
?,?,s,,
or,or,s,considrd,0
if,if,s,,
they,they,s,considrd,0
be,be,c,strd,0
",",",",n,,
Are,are,s,,
understood,understood,s,,
by,by,s,considrd,0
all,all,s,,
who,who,s,considrd,0
hear,hear,s,strd,0
to,to,s,considrd,0
see,see,c,,
.,.,n,,
Wit,wit,c,,
",",",",s,,
wit's,wit's,s,,
the,the,s,considrd,0
word,word,s,,
in,in,s,considrd,0
fashion,fashion,c,,
",",",",s,,
that,that,s,considrd,0
alone,alone,n,,
Cries,cries,s,strd,0
up,up,s,,
the,the,s,considrd,0
Poet,poet,c,,
",",",",s,,
which,which,s,considrd,0
though,though,s,,
neatly,neatly,s,,
shown,shown,c,strd,0
",",",",n,,
Is,is,s,considrd,0
rather,rather,s,,
censured,censured,s,strd,0
oftentimes,oftentimes,s,strd,0
than,than,s,,
known,known,c,strd,0
.,.,n,,
He,he,s,considrd,0
who,who,s,considrd,0
will,will,s,,
venture,venture,s,,
on,on,s,,
a,a,s,considrd,0
jest,jest,c,,
",",",",s,,
that,that,s,considrd,0
can,can,n,,
Rail,rail,s,strd,0
on,on,s,,
another,another,s,strd,0
pain,pain,c,strd,0
",",",",s,,
or,or,s,considrd,0
idly,idly,s,strd,0
scan,scan,n,,
Affairs,affairs,s,strd,0
of,of,s,considrd,0
state,state,c,,
",",",",s,,
oh,oh,s,,
he,he,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
only,only,s,strd,0
man,man,c,,
.,.,n,,
A,a,s,considrd,0
goodly,goodly,s,,
approbation,approbation,c,,
",",",",s,,
which,which,s,considrd,0
must,must,s,,
bring,bring,n,,
Fame,fame,s,,
with,with,s,considrd,0
contempt,contempt,c,,
",",",",s,,
by,by,s,considrd,0
such,such,s,,
a,a,s,considrd,0
deadly,deadly,s,,
sting,sting,c,,
",",",",n,,
The,the,s,considrd,0
Muses,muses,s,,
chatter,chatter,c,,
",",",",s,,
who,who,s,considrd,0
were,were,s,,
wont,wont,s,,
to,to,s,considrd,0
sing,sing,c,,
.,.,n,,
Your,your,s,,
savours,savours,s,,
in,in,s,considrd,0
what,what,s,,
we,we,s,considrd,0
present,present,s,,
to,to,s,considrd,0
day,day,c,,
",",",",n,,
Our,our,s,,
fearlesse,fearlesse,s,,
Author,author,s,,
boldly,boldly,s,,
bids,bids,s,,
me,me,s,,
say,say,c,,
",",",",n,,
He,he,s,considrd,0
tenders,tenders,s,,
you,you,s,considrd,0
no,no,s,considrd,0
Satyr,satyr,c,,
",",",",s,,
but,but,s,,
a,a,s,considrd,0
play,play,c,,
.,.,n,,
In,in,s,considrd,0
which,which,c,considrd,0
",",",",s,,
if,if,s,,
so,so,s,,
he,he,s,considrd,0
