tokenIndex,original
7,VVhich
8,contayneth
58,HEYVVOOD
70,Okes
79,vnto
82,intire
86,Iupiter
88,Saturne
93,subuersion
99,faithfull
103,Deathes
120,Vlisses
126,belongeth
131,Reade
136,fauourably
140,haue
141,beene
179,owne
183,neuer
196,publicke
199,priuate
212,bee
224,vp
239,Worke
251,Historicall
254,euery
260,appeare
285,fauorable
286,perusall
315,Loue
320,yeares
328,chuse
358,vnable
360,hath
361,euer
374,bee
379,Countrey
381,vppon
389,witnesse
392,behalfe
399,vnremembred
402,Citty
407,vnkindly
423,Worke
441,haue
443,euer
451,poore
452,peeces
457,haue
460,vnto
466,intreate
476,iudge
484,receiue
487,fauourable
500,deceiue
502,selfe
533,houres
535,heare
541,paynes
544,shal
547,selfe
551,ouer
558,chang'd
589,Aiax
600,vs
616,sirnamed
627,Wee
631,honours
635,Vlisses
639,giue
650,Generall
653,kneele
654,downe
673,hath
675,Troians
678,nauell
679,downe
681,Par'd
687,haruest
688,Sithe
689,Doth
692,stalkes
696,eares
698,graine
700,Weare
707,reuenge
713,performe
715,seuerall
725,heeles
732,wonne
753,wals
758,Armour
784,generall
794,loe
801,weare
813,defence
823,iewels
826,haue
827,reseru'd
829,inioy
845,honour
846,hee
849,haue
850,wonne
857,Armour
867,sonne
884,spurres
892,Armour
895,youthfull
899,roofe
908,proofe
925,Witnesse
936,sonne
945,faire
954,Iudge
956,plac'd
959,infernall
963,discend
971,Euen
974,naturall
979,honours
981,ioyne
997,compel'd
1012,vntam'd
1013,Lyons
1018,Beares
1022,looke
1030,Christall
1035,haires
1037,dy'de
1044,lockes
1056,Subiects
1059,Citty
1061,confus'd
1063,ruine
1071,ile
1072,ile
1074,leaue
1076,blacke
1078,fatall
1093,heire
1095,Euen
1098,lookes
1111,sweete
1124,Troians
1128,faine
1131,wing'd
1139,batter'd
1144,eares
1146,cloudes
1152,haue
1155,Beate
1167,drown'd
1172,plaines
1176,bak'd
1183,terrour
1186,haue
1190,blacke
1198,Spheare
1201,vgly
1202,darknesse
1206,wheeles
1211,vail'd
1215,Troians
1216,Beate
1217,backe
1222,i'de
1223,i'de
1227,Entred
1237,heauen
1243,i'de
1244,i'de
1252,tost
1255,poynts
1265,i'd
1266,i'd
1267,haue
1270,soules
1272,vpon
1289,ioyn'd
1301,Wel
1302,spake
1322,Hee
1324,aduenture
1332,he'le
1333,he'le
1336,braine
1338,worke
1348,hath
1350,proofe
1353,pollicies
1361,braine
1365,hath
1368,driue
1371,euen
1374,doore
1390,villaine
1403,speake
1407,prayse
1411,professe
1413,selfe
1415,sterne
1420,mercilesse
1423,haue
1429,Giuen
1432,Greeke
1436,hee
1439,rayling
1445,compleate
1451,Aboue
1462,hath
1464,markt
1476,hee
1481,bee
1484,loue
1487,Hee
1488,hath
1511,Mee
1512,thinkes
1520,euer
1523,selfe
1529,Giues
1532,lesse
1547,feares
1554,warre
1556,selfe
1562,loue
1569,Wee
1570,haue
1573,soules
1577,sweete
1585,shalt
1586,bee
1588,vgly
1595,wee
1602,Imbrace
1609,deare
1619,worke
1624,Troians
1633,sonne
1636,drummes
1647,hath
1652,newes
1655,arriue
1658,hee
1662,weakned
1668,ope
1673,meete
1674,vs
1679,tis
1680,tis
1682,hee
1683,hath
1690,Hee
1693,troope
1702,hee
1703,thinkes
1705,wee
1714,insnar'd
1727,sworne
1728,vaine
1734,sonne
1755,shouldst
1763,Euen
1771,dishonourable
1785,Sweare
1794,battaile
1809,combate
1810,ile
1811,ile
1820,wert
1825,womens
1835,sonnes
1839,remayne
1843,ile
1844,ile
1849,honour
1850,gainst
1852,oddes
1860,leaue
1864,sexe
1872,Scorne
1890,Queene
1893,Queene
1900,disciplin'd
1902,Armes
1914,haue
1915,vsurpt
1917,Kingdome
1925,sweete
1937,exercis'd
1939,Curbe
1942,tong
1949,practise
1950,armes
1960,yeare
1963,onely
1965,monethes
1971,driues
1978,splendor
1986,Lyon
1991,signe
1997,Sun-burnt
2013,returne
2017,haue
2021,Wee
2024,vp
2038,keepe
2048,seare
2057,speares
2060,practise
2061,feates
2063,armes
2071,expel'd
2081,Aegypt
2088,Discend
2097,raigne
2114,loue
2124,murdred
2127,reuenge
2137,liue
2139,loue
2153,loue
2156,ile
2157,ile
2170,Troians
2178,Queene
2189,sonne
2199,honourable
2205,ile
2206,ile
2209,proclaime
2216,slayne
2221,sonnes
2226,keene
2227,edg'd
2232,stroaks
2252,haue
2260,skinne
2264,sonne
2271,arme
2276,tis
2277,tis
2283,slayne
2288,vs
2289,breake
2292,battailes
2296,too't
2297,too't
2304,Wee
2311,aduantage
2315,sel^e
2317,haue
2321,vp
2324,feare
2327,ile
2328,ile
2336,losse
2343,mad-man
2349,neere
2361,Troians
2371,Greeke
2376,reuenge
2394,Troian
2397,Arme
2433,selfe
2438,ile
2439,ile
2442,Troians
2453,oddes
2459,sonne
2469,Troians
2471,retreate
2486,Goe
2495,we'le
2496,we'le
2497,reuell
2518,loue
2520,lesse
2525,Troian
2528,she's
2529,she's
2533,loue
2540,Shee
2548,beautifull
2550,she's
2551,she's
2558,beautifull
2560,ile
2561,ile
2562,prooue
2566,foure
2568,Meete
2578,there's
2579,there's
2584,she's
2585,she's
2587,Meerely
2607,moyst
2611,doth
2612,putrifie
2616,th'ayre
2617,th'ayre
2619,there's
2620,there's
2626,Sunne
2631,Caue
2637,flye
2641,raine
2649,Brookes
2651,Brookes
2653,riuers
2655,Riuers
2662,receiue
2666,Soueraigne
2674,Ayre
2685,fram'd
2699,seeme
2700,faire
2703,haue
2705,helpe
2707,Arte
2713,vgly
2715,Leaue
2723,wisedome
2733,birth-right
2752,Greekes
2756,loue
2763,profest
2768,disproue
2775,Neuer
2784,proofe
2786,doe
2805,downe
2810,wilt thou
2811,wilt thou
2812,beleeue
2823,sweete
2827,haue
2842,neuer
2843,practis'd
2860,winne
2864,chast
2876,proofe
2881,shee
2888,ile
2889,ile
2890,with-draw
2891,vnseene
2901,villaine
2911,vowe
2916,she's
2917,she's
2919,Troian
2934,meete
2948,tis
2949,tis
2954,loue
2961,owne
2965,seest
2973,loue
2975,he's
2976,he's
2979,faire
2992,looke
3002,thou wilt
3003,thou wilt
3011,oddes
3025,fayre
3031,sweete
3044,blacke
3047,alwayes
3051,womans
3054,Leaue
3058,loue
3064,Mee
3067,forbeare
3074,knowne
3088,liue
3092,belou'd
3100,hee
3113,owne
3117,goddesse
3126,diuine
3127,reuerence
3135,hath
3137,Queene
3140,Queene
3143,Queene
3146,shal
3152,canst
3154,thinke
3155,hee
3156,loues
3159,Beeing
3161,Troian
3166,vse
3169,Greekes
3170,loue
3171,Troians
3177,sworne
3184,canst
3187,loue
3195,oathes
3201,tooles
3203,worke
3208,breake
3215,Heare
3219,Think'st
3228,loue
3238,canst
3250,vnto
3253,belou'd
3258,deceiu'd
3260,knowst
3262,neuer
3279,loue
3290,marke
3295,euer
3296,hee
3303,Queene
3304,wil
3312,Hast
3319,she'le
3320,she'le
3321,fal
3332,knewest
3336,bee
3342,doe
3344,Loue
3347,loue
3351,loues
3353,mee
3355,ile
3356,ile
3357,sweare
3368,wouldst
3369,breake
3374,ile
3375,ile
3377,sweare
3383,breake
3389,loue
3393,loue
3394,mee
3396,ile
3397,ile
3398,leaue
3400,warres
3409,natiue
3411,beare
3417,ile
3418,ile
3419,do't
3420,do't
3423,kisse
3431,vse
3444,periured
3454,ile
3455,ile
3456,beleeue
3471,vgly
3472,villaine
3474,ile
3475,ile
3502,Traytor
3506,kinde
3512,nought
3514,grieues
3518,Thinke
3527,villaine
3532,Diuell
3540,backe
3546,begon
3558,faire
3561,adew
3567,louest
3569,thinke
3580,aboue
3581,looke
3582,downe
3589,punisht
3592,periury
3624,haue
3641,neuer
3642,knowne
3649,honour
3654,sweete
3662,betray'd
3666,mee
3675,Greeke
3679,doth
3682,sexe
3689,meete
3693,battaile
3698,teares
3699,intreate
3702,reueng'd
3706,wee
3720,lockes
3722,hayre
3724,blacke
3727,Rauens
3732,downe
