tokenIndex,original
27,Ioseph
28,Reviv'd
84,fleet-street
85,fleet-street
89,Honourable
118,Honour's
128,hath
182,Honour's
218,Favour
224,begger
233,Honour
266,he'll
267,he'll
299,boasteth
329,shew
363,Honours
385,declar'd
397,ventur'd
407,^hat
457,honour
470,antick
500,mens
505,enterprize
510,^hat
549,out-live
551,rigour
566,weareth
579,Crown'd
585,Shooes
617,'tis
618,'tis
750,mispent
766,horrour
773,ev'ry
784,i'm
785,i'm
812,Saviour
861,rais'd
879,Lawes
900,propos'd
960,Rul'd
989,Doth
1011,Fabrick
1047,holy-day
1048,holy-day
1055,fulness
1075,embroyder'd
1104,crown'd
1110,num'rous
1112,daunce
1182,who's
1183,who's
1211,Honour's
1220,i'll
1221,i'll
1226,Cloaths
1258,Serv'd
1307,Shooes
1318,touch'd
1386,Bason
1399,that's
1400,that's
1463,bus'ness
1485,hath
1486,serv'd
1494,it's
1495,it's
1521,Distill'd
1528,it's
1529,it's
1549,Cloaths
1563,E'r
1571,designe
1596,Juyce
1614,o're
1625,i'me
1626,i'me
1641,Earth-quakes
1648,that's
1649,that's
1654,threatning
1692,Saith
1731,o're
1738,here's
1739,here's
1745,here's
1746,here's
1750,here's
1751,here's
1762,Sweet-meats
1768,gratifie
1774,Palat
1804,i'le
1805,i'le
1834,doth
1864,Heav'ns
1868,hunger-starv'd
1870,'tis
1871,'tis
1880,serv'd
1925,doth
1943,here's
1944,here's
1950,i'le
1951,i'le
1955,you've
1956,you've
1957,disturb'd
1962,know'st
1964,Heav'n
1968,ne'r
1984,e'r
1986,enjoyeth
1996,there's
1997,there's
2009,'tis
2010,'tis
2029,favours
2051,bestow'd
2073,Dost
2092,o're
2100,i'le
2101,i'le
2114,dost
2198,do'st
2215,Could'st
2225,would'st
2239,Rejoyceth
2289,i'm
2290,i'm
2291,charm'd
2303,saith
2306,hath
2334,that's
2335,that's
2357,i'le
2358,i'le
2369,do't
2370,do't
2380,easie
2390,Heav'n
2429,prepar'd
2431,crueltie
2452,hath
2634,o're
2636,i'le
2637,i'le
2655,i'le
2656,i'le
2676,there's
2677,there's
2697,fift
2705,i'm
2706,i'm
2711,hath
2717,Elizium
2777,doth
2801,tell'st
2832,o're
2837,there's
2838,there's
2840,Heav'n
2844,here's
2845,here's
2865,Hell-fire
2872,'gainst
2896,terrifie
3016,'tis
3017,'tis
3039,thou'rt
3040,thou'rt
3056,wholsom
3066,learn'd
3085,pinch'd
3093,all's
3094,all's
3095,welcom
3128,doth
3158,Heav'n
3196,touch't
3205,open'd
3223,he'll
3224,he'll
3234,Dore
3258,Heav'n
3265,th'
3320,heav'n
3323,ballanced
3329,ev'n
3349,edg'd
3371,o're
3392,Chear
3400,couragious
3416,brest
3418,here's
3419,here's
3440,akes
3488,Centre
3497,doubl'd
3498,doth
3499,espie
3527,who's
3528,who's
3532,who's
3533,who's
3549,who's
3550,who's
3555,who's
3556,who's
3565,Canst
3581,belov'd
3585,shew
3609,i've
3610,i've
3670,damn'd
3787,th'
3801,do't
3802,do't
3807,out-cries
3828,what's
3829,what's
3846,'tis
3847,'tis
3873,Lye
3880,borrow'd
3905,hast
3921,ow'd
3954,bail'd
3988,i'll
3989,i'll
4029,farewel
4065,Crucifie
4084,o're
4172,ling'ring
4203,forc'd
4215,hath
4216,espi'd
4228,conqu'ring
4245,lib'ral
4269,what's
4270,what's
4280,whe^
4286,return'd
4287,agen
4354,liv'd
4367,thou'rt
4368,thou'rt
4458,Heav'ns
4487,blest
4504,Solemnitie
4509,pale-fac'd
4515,^rom
4579,wish'd
4589,th'
4593,wandring
4617,Elizium
4655,damn'd
