token,tokenToMatch,endReason,tag,tagIndex
NOw,now,s,,
that,that,s,considrd,0
Aurore,aurore,s,,
with,with,s,considrd,0
glitteryng,glitteryng,s,,
streams,streams,c,strd,0
",",",",n,,
The,the,s,considrd,0
glading,glading,s,,
stars,stars,s,strd,0
from,from,s,,
sky,sky,s,strd,0
does,does,s,strd,0
chase,chase,c,,
",",",",n,,
Sir,sir,s,strd,0
Phoebus,phoebus,s,,
pert,pert,c,,
",",",",s,,
with,with,s,considrd,0
spouting,spouting,s,,
beams,beams,c,strd,0
",",",",n,,
From,from,s,,
dewy,dewy,s,,
neast,neast,s,,
does,does,s,strd,0
mount,mount,s,,
apace,apace,c,,
:,:,n,,
And,and,s,,
with,with,s,considrd,0
his,his,s,considrd,0
cheerful,cheerful,s,strd,0
looks,looks,s,strd,0
does,does,s,strd,0
yield,yield,c,strd,0
",",",",n,,
Unto,unto,s,strd,0
the,the,s,considrd,0
world,world,s,,
a,a,s,considrd,0
gladsome,gladsome,s,,
day,day,c,,
.,.,n,,
Go,go,s,,
to,to,c,considrd,0
",",",",s,,
O,o,s,,
wretch,wretch,c,,
",",",",s,,
with,with,s,considrd,0
ample,ample,s,,
Field,field,n,strd,0
Of,of,s,considrd,0
heavy,heavy,s,strd,0
cares,cares,s,,
oppressed,oppressed,s,,
aye,aye,c,,
",",",",n,,
Thy,thy,s,considrd,0
grievous,grievous,s,strd,0
wonted,wonted,s,,
playntes,playntes,s,,
recount,recount,c,,
:,:,n,,
Do,do,s,,
not,not,s,,
alone,alone,s,,
with,with,s,considrd,0
sighs,sighs,s,strd,0
and,and,s,,
howles,howles,c,,
",",",",n,,
The,the,s,considrd,0
Seaysh,seaysh,s,,
Aloyones,aloyones,s,,
surmounte,surmounte,c,,
",",",",n,,
But,but,s,,
also,also,s,,
pass,pass,s,strd,0
the,the,s,considrd,0
Pandyon,pandyon,s,,
fowls,fowls,c,strd,0
:,:,n,,
More,more,s,,
yrksome,yrksome,s,,
is,is,s,considrd,0
thy,thy,s,considrd,0
state,state,s,,
then,then,s,,
theirs,theirs,c,,
*,*,n,,
O,o,s,,
Mother,mother,s,,
dear,dear,s,strd,0
whose,whose,s,,
death,death,s,,
by,by,s,considrd,0
fits,fits,c,,
",",",",n,,
I,i,s,considrd,0
nyll,nyll,s,,
lament,lament,s,,
but,but,s,,
still,still,s,,
shed,shed,s,,
tears,tears,c,strd,0
",",",",n,,
My,my,s,considrd,0
ground,ground,s,,
of,of,s,considrd,0
grief,grief,s,strd,0
in,in,s,considrd,0
thee,thee,s,,
it,it,s,,
sits,sits,c,,
.,.,n,,
If,if,s,,
that,that,s,considrd,0
in,in,s,considrd,0
shade,shade,s,,
of,of,s,considrd,0
darksome,darksome,s,,
den,den,c,strd,0
",",",",n,,
Perceiving,perceiving,s,strd,0
sense,sense,s,strd,0
at,at,s,considrd,0
al,al,s,considrd,0
remain,remain,c,strd,0
",",",",n,,
Hear,hear,s,strd,0
out,out,s,,
at,at,s,considrd,0
large,large,c,,
",",",",s,,
O,o,s,,
mother,mother,s,,
then,then,c,,
",",",",n,,
My,my,s,considrd,0
great,great,s,considrd,0
complayntes,complayntes,c,,
",",",",s,,
and,and,s,,
grievous,grievous,s,strd,0
pain,pain,n,strd,0
O,o,s,,
that,that,s,considrd,0
immortal,immortal,s,strd,0
Clothos,clothos,s,,
wrist,wrist,c,,
",",",",n,,
Had,had,s,considrd,0
torn,torn,s,strd,0
in,in,s,considrd,0
twain,twain,s,strd,0
my,my,s,considrd,0
vital,vital,s,strd,0
thread,thread,c,strd,0
:,:,n,,
Ere,ere,s,,
I,i,s,considrd,0
unto,unto,s,strd,0
my,my,s,considrd,0
grief,grief,s,strd,0
had,had,s,considrd,0
wist,wist,n,,
Thy,thy,s,considrd,0
wounds,wounds,c,strd,0
",",",",s,,
and,and,s,,
face,face,s,,
of,of,s,considrd,0
sanguine,sanguine,s,,
red,red,c,considrd,0
.,.,n,,
O,o,s,,
day,day,s,,
which,which,s,considrd,0
aye,aye,s,,
does,does,s,strd,0
me,me,s,,
annoy,annoy,c,,
:,:,n,,
Since,since,s,,
that,that,s,considrd,0
time,time,s,strd,0
did,did,s,,
I,i,s,considrd,0
more,more,s,,
desire,desire,c,strd,0
",",",",n,,
The,the,s,considrd,0
fearful,fearful,s,strd,0
darkness,darkness,s,strd,0
to,to,s,considrd,0
enjoy,enjoy,c,strd,0
",",",",n,,
Than,than,s,,
Phoebus,phoebus,s,,
fresh,fresh,s,,
with,with,s,considrd,0
fair,fair,s,strd,0
attire,attire,c,strd,0
.,.,n,,
I,i,s,considrd,0
have,have,s,strd,0
abode,abode,s,,
the,the,s,considrd,0
bitter,bitter,s,,
hest,hest,n,,
Of,of,s,considrd,0
stepdame,stepdame,s,,
dire,dire,c,,
",",",",s,,
in,in,s,considrd,0
mothers,mothers,s,,
place,place,c,,
",",",",n,,
I,i,s,considrd,0
have,have,s,strd,0
abode,abode,s,,
her,her,s,,
cruel,cruel,s,strd,0
breast,breast,c,,
",",",",n,,
Her,her,s,strd,0
stomach,stomach,s,strd,0
stout,stout,c,,
",",",",s,,
and,and,s,,
fighting,fighting,s,,
face,face,c,,
.,.,n,,
She,she,c,considrd,0
",",",",s,,
She,she,c,strd,0
",",",",s,,
for,for,s,considrd,0
spyte,spyte,s,,
unto,unto,s,strd,0
my,my,s,considrd,0
case,case,c,,
",",",",n,,
A,a,s,considrd,0
doleful,doleful,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
grave,grave,s,strd,0
Eryn,eryn,c,,
",",",",n,,
To,to,s,considrd,0
Bridegromes,bridegromes,s,,
chamber,chamber,s,,
spousall,spousall,s,,
space,space,c,,
",",",",n,,
The,the,s,considrd,0
Stygian,stygian,s,,
flashing,flashing,s,,
flames,flames,s,,
brought,brought,s,,
in,in,c,considrd,0
.,.,n,,
And,and,s,,
thee,thee,c,,
",",",",s,,
(,(,c,,
alas,alas,c,,
),),s,,
most,most,s,,
piteous,piteous,s,,
Sire,sire,c,strd,0
",",",",n,,
With,with,s,considrd,0
traytrous,traytrous,s,,
traynes,traynes,s,,
has,has,s,strd,0
she,she,s,strd,0
bereft,bereft,n,,
Of,of,s,considrd,0
breathing,breathing,s,,
soul,soul,s,strd,0
with,with,s,considrd,0
poisoned,poisoned,s,strd,0
mire,mire,c,strd,0
:,:,n,,
To,to,s,considrd,0
whom,whom,s,,
ere,ere,s,,
while,while,c,strd,0
",",",",s,,
the,the,s,considrd,0
world,world,s,,
all,all,s,,
left,left,n,,
Vnvanquisht,vnvanquisht,s,,
from,from,s,,
the,the,s,considrd,0
Ocean,ocean,s,,
Seas,seas,n,,
By,by,s,considrd,0
martial,martial,s,strd,0
feats,feats,s,,
did,did,s,,
freely,freely,s,,
yield,yield,c,strd,0
:,:,n,,
And,and,s,,
did,did,s,strd,0
subdue,subdue,s,,
with,with,s,considrd,0
wondrous,wondrous,s,,
ease,ease,c,,
",",",",n,,
The,the,s,considrd,0
Brittayne,brittayne,s,,
brutes,brutes,s,,
that,that,s,considrd,0
fled,fled,s,strd,0
the,the,s,considrd,0
field,field,c,strd,0
:,:,n,,
Whom,whom,s,,
living,living,s,strd,0
at,at,s,considrd,0
their,their,s,considrd,0
propre,propre,s,,
swaye,swaye,c,,
:,:,n,,
No,no,s,considrd,0
Romayne,romayne,s,,
power,power,s,,
did,did,s,,
erst,erst,s,strd,0
invade,invade,c,strd,0
.,.,n,,
Now,now,s,,
lo,lo,s,,
(,(,c,,
full,full,s,strd,0
well,well,s,strd,0
lament,lament,s,,
I,i,s,considrd,0
may,may,c,,
),),n,,
Thy,thy,s,considrd,0
Spouse,spouse,s,,
deceypte,deceypte,s,,
thy,thy,s,considrd,0
prowes,prowes,s,,
has,has,s,strd,0
lade,lade,s,,
^,^,n,considrd,0
And,and,s,,
now,now,s,,
thy,thy,s,considrd,0
court,court,s,,
and,and,s,,
child,child,s,,
of,of,s,considrd,0
yore,yore,c,,
",",",",n,,
With,with,s,considrd,0
homage,homage,s,,
serve,serve,s,strd,0
a,a,s,considrd,0
