token,tokenToMatch,endReason,tag,tagIndex
IF,if,s,,
you,you,s,considrd,0
shall,shall,s,considrd,0
chance,chance,s,,
(,(,c,,
Camillo,camillo,c,,
),),s,,
to,to,s,considrd,0
visit,visit,s,,
Bohemia,bohemia,c,,
",",",",s,,
on,on,s,,
the,the,s,considrd,0
like,like,s,,
occasion,occasion,s,,
whereon,whereon,n,,
my,my,s,considrd,0
services,services,s,strd,0
are,are,s,,
now,now,s,,
on-foot,on-foot,c,,
",",",",s,,
you,you,s,considrd,0
shall,shall,s,considrd,0
see,see,s,,
(,(,c,,
as,as,s,considrd,0
I,i,s,considrd,0
have,have,s,strd,0
said,said,c,,
),),s,,
great,great,s,considrd,0
difference,difference,n,,
betwixt,betwixt,s,,
our,our,s,,
Bohemia,bohemia,c,,
",",",",s,,
and,and,s,,
your,your,s,,
Sicilia,sicilia,nnn,,
I,i,s,considrd,0
think,think,c,strd,0
",",",",s,,
this,this,s,considrd,0
coming,coming,s,strd,0
Summer,summer,c,,
",",",",s,,
the,the,s,considrd,0
King,king,s,,
of,of,s,considrd,0
Sicilia,sicilia,s,,
means,means,s,strd,0
to,to,s,considrd,0
pay,pay,s,,
Bohemia,bohemia,s,,
the,the,n,considrd,0
Visitation,visitation,c,,
",",",",s,,
which,which,s,considrd,0
he,he,s,strd,0
justly,justly,s,strd,0
owes,owes,s,,
him,him,nnn,,
Wherein,wherein,s,,
our,our,s,,
Entertainment,entertainment,s,,
shall,shall,s,considrd,0
shame,shame,s,,
us,us,c,strd,0
:,:,s,,
we,we,s,considrd,0
will,will,s,,
be,be,s,considrd,0
justified,justified,s,strd,0
in,in,s,considrd,0
our,our,s,,
Loves,loves,c,strd,0
:,:,n,,
for,for,s,considrd,0
indeed,indeed,s,,
--,--,nnn,,
'Beseech,'beseech,s,,
you,you,s,considrd,0
--,--,nnn,,
Verily,verily,s,strd,0
I,i,s,considrd,0
speak,speak,s,strd,0
it,it,s,,
in,in,s,considrd,0
the,the,s,considrd,0
freedom,freedom,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
knowledge,knowledge,c,,
:,:,s,,
we,we,s,considrd,0
cannot,cannot,s,,
with,with,s,considrd,0
such,such,n,,
magnificence,magnificence,s,,
--,--,s,,
in,in,s,considrd,0
so,so,s,,
rare,rare,s,,
--,--,s,,
I,i,s,considrd,0
know,know,s,,
not,not,s,,
what,what,s,,
to,to,s,considrd,0
say,say,s,,
--,--,s,,
We,we,s,strd,0
will,will,s,,
give,give,s,strd,0
you,you,n,considrd,0
sleepie,sleepie,s,,
Drinks,drinks,c,strd,0
",",",",s,,
that,that,s,considrd,0
your,your,s,,
Senses,senses,s,strd,0
(,(,c,,
vn-intelligent,vn-intelligent,s,,
of,of,s,considrd,0
our,our,s,,
insufficience,insufficience,c,,
),),s,,
may,may,c,,
",",",",n,,
though,though,s,,
they,they,s,considrd,0
cannot,cannot,s,,
praise,praise,s,strd,0
us,us,c,strd,0
",",",",s,,
as,as,s,considrd,0
little,little,s,,
accuse,accuse,s,,
us,us,nnn,strd,0
You,you,s,considrd,0
pay,pay,s,,
a,a,s,considrd,0
