token,tokenToMatch,endReason,tag,tagIndex
Sir,sir,s,,
Henry,henry,c,,
",",",",s,,
by,by,s,considrd,0
reason,reason,s,,
my,my,s,considrd,0
Lady,lady,s,,
is,is,s,considrd,0
gone,gone,s,,
abroad,abroad,c,,
",",",",s,,
I,i,s,considrd,0
make,make,s,,
bold,bold,s,,
to,to,s,considrd,0
visit,visit,s,,
you,you,c,considrd,0
.,.,nnn,,
I,i,s,considrd,0
perceive,perceive,s,,
I,i,s,considrd,0
am,am,s,,
obliged,obliged,s,strd,0
to,to,s,considrd,0
my,my,s,considrd,0
Wifes,wifes,s,,
absence,absence,s,,
for,for,s,considrd,0
your,your,s,,
Visit,visit,c,,
",",",",s,,
Madam,madam,c,,
.,.,nnn,,
'Faith,'faith,c,,
",",",",s,,
to,to,s,considrd,0
tell,tell,s,,
you,you,s,considrd,0
the,the,s,considrd,0
truth,truth,c,,
",",",",s,,
we,we,s,considrd,0
women,women,s,,
had,had,s,considrd,0
rather,rather,s,,
visit,visit,s,,
men,men,s,,
when,when,s,,
they,they,s,considrd,0
are,are,n,,
alone,alone,c,,
",",",",s,,
than,than,s,,
when,when,s,,
they,they,s,considrd,0
have,have,s,considrd,0
company,company,nnn,,
Then,then,s,,
men,men,s,,
and,and,s,,
women,women,s,,
agree,agree,s,,
better,better,s,,
with,with,s,considrd,0
particular,particular,c,,
",",",",s,,
than,than,s,,
with,with,s,considrd,0
the,the,s,considrd,0
general,general,c,,
.,.,nnn,,
They,they,s,considrd,0
do,do,s,,
so,so,c,,
",",",",s,,
yet,yet,s,,
they,they,s,considrd,0
love,love,s,,
varietyes,varietyes,s,,
best,best,c,,
.,.,nnn,,
That,that,s,strd,0
Is,is,s,strd,1
natural,natural,c,,
",",",",s,,
for,for,s,considrd,0
the,the,s,considrd,0
Senses,senses,s,,
to,to,s,considrd,0
delight,delight,s,,
in,in,s,considrd,0
variety,variety,c,,
.,.,nnn,,
It,it,s,,
is,is,s,considrd,0
so,so,c,,
",",",",s,,
and,and,s,,
yet,yet,s,,
our,our,s,,
Civil,civil,s,,
and,and,s,,
Divine,divine,s,,
Laws,laws,s,,
have,have,s,considrd,0
forbid,forbid,s,,
the,the,s,considrd,0
use,use,s,,
of,of,s,considrd,0
Varieties,varieties,c,,
",",",",n,,
which,which,s,considrd,0
(,(,c,,
me,me,s,,
thinks,thinks,c,,
),),s,,
is,is,s,considrd,0
very,very,s,,
unconscionable,unconscionable,s,,
and,and,s,,
unnatural,unnatural,nnn,,
But,but,s,,
if,if,s,,
some,some,s,,
of,of,s,considrd,0
the,the,s,considrd,0
natural,natural,s,,
Appetites,appetites,s,,
and,and,s,,
Actions,actions,s,,
were,were,s,,
not,not,s,,
restrained,restrained,s,strd,0
by,by,s,considrd,0
Laws,laws,c,,
",",",",n,,
no,no,s,considrd,0
Comman-wealth,comman-wealth,s,,
could,could,s,,
subsist,subsist,nnn,,
How,how,s,,
did,did,s,,
the,the,s,considrd,0
Lacedaemonians,lacedaemonians,s,strd,0
subsist,subsist,c,,
?,?,s,,
they,they,s,considrd,0
lived,lived,s,strd,0
all,all,s,,
in,in,s,considrd,0
common,common,c,considrd,0
;,;,s,,
and,and,s,,
had,had,s,considrd,0
not,not,s,,
all,all,n,,
Greece,greece,s,,
been,been,s,,
imbroyl'd,imbroyl'd,s,,
with,with,s,considrd,0
Wars,wars,c,strd,0
",",",",s,,
their,their,s,considrd,0
Commonwealth,commonwealth,s,strd,0
might,might,s,,
