tokenIndex,original
1,Inuention
5,haue
7,Satyre
17,Maiestie
32,certaine
36,diuided
38,seuerall
42,Parke
45,signifie
49,aduanced
52,aboue
54,toppe
72,followeth
78,euery
84,neare
91,eare
100,beare
106,straine
111,againe
113,Looke
138,i'le
139,i'le
140,flie
142,abroade
148,hee
150,downe
155,Queene
172,hath
188,heauenly
193,ranne
197,againe
201,himselfe
209,Musique
221,vp
233,Queene
239,artificiall
252,daunce
258,Mistresse
259,spake
261,followeth
262,Haile
267,Queene
269,Ioy
271,neuer
273,beene
277,Nimphes
281,Greene
287,euening
288,seene
299,feete
304,Markes
308,euer
318,Satyre
333,Shee
340,doe
347,Satyre
349,wee
351,haue
360,runnes
362,fleete
369,feete
375,sweete
384,meete
387,hee
394,himselfe
425,doth
436,helpe
442,shee
452,anone
456,Shee
460,countrey
467,cleane
474,Nailes
481,vp
489,chaunce
495,shooe
510,shee
524,Traines
533,siue
561,vs
563,Shee
572,sleepe
600,Louers
605,dreame
608,Satyre
611,neere
629,inuited
642,thanke
650,deceiue
656,gan
667,haue
668,blowne
675,haue
679,Heere
690,onely
691,spight
698,Kisse
706,againe
713,hast
720,layd
721,hould
739,haue
757,Deuill
759,haue
764,hee
767,awaye
778,againe
783,straine
789,traine
796,plaine
803,againe
822,weele
823,weele
824,expresse
826,euery
834,shee
838,shee
845,Euery
853,receiue
856,happie
862,lesse
865,Doth
866,shee
867,priuate
869,blesse
873,aboue
879,m^ch
881,deserue
892,shee
910,guift
927,tis
928,tis
945,Hath
949,Ladyes
953,allow'd
981,Bountie
983,vs
991,vnsent
994,prepar'd
1000,farre
1002,cheape
1008,feede
1014,succede
1025,selfe
1031,Vtter
1040,giue
1048,euer
1052,selfe
1054,vs
1058,haue
1064,Queene
1082,daunce
1087,sodaine
1089,Satyre
1090,discouered
1091,himselfe
1092,againe
1118,haue
1119,beene
1123,Shee
1132,heere
1136,Groues
1142,Loues
1173,Nimphes
1181,Garbe
1204,neuer
1209,Beleeue
1213,brest
1219,mans
1220,iest
1224,preferre
1228,Equall
1236,meane
1247,doth
1304,hath
1305,gouernance
1308,hath
1309,giuen
1311,Customes
1315,hath
1318,owne
1339,euen
1347,minde
1353,loe
1358,doth
1359,appeare
1375,Deepe
1380,hart
1384,deere
1386,euery
1392,Sonne
1395,Heire
1400,Lowe
1410,wombe
1412,gaue
1427,whome
1435,vse
1445,boldnesse
1449,lesse
1456,vp
1465,thinke
1467,haue
1474,giues
1488,seruice
1500,wilde
1517,horne
1522,worne
1547,trye
1556,Queene
1561,doth
1572,proue
1575,Highnesse
1577,doth
1578,loue
1580,Satyres
1588,haue
1591,crownd
1615,Hornes
1620,Musique
1642,euen
1654,shew
1678,speach
1679,sodainly
1697,themselues
1707,Countrey
1725,No-body
1728,deliuer
1731,speach
1736,paire
1744,vp
1751,armes
1766,moue
1771,Ioue
1778,Queene
1784,Earles
1790,Pearles
1798,mortall
1799,sinne
1804,lesse
1805,Ladyes
1808,Faire
1810,bee
1818,doth
1841,Countrey
1849,choise
1863,Haue
1865,No-body
1873,haue
1896,meane
1907,bee
1908,seene
1914,afore
1916,Queene
1918,ther's
1919,ther's
1923,doth
1937,dauncing
1938,dayes
1945,haue
1959,soules
1962,haue
1971,feete
1978,meete
1987,gracefull
1992,dauncing
2009,No-body
2015,Soone
2021,hath
2041,ile
2042,ile
2043,vndertake
2049,haue
2056,Loue
2060,Foole
2066,moue
2075,vpon
2081,paire
2094,doe
2099,Hobby-horse
2103,Foole
2106,bee
2111,supplie
2126,playe
2140,speach
2145,haue
2158,diuerse
2159,Gentlemens
2160,yonger
2161,sonnes
2164,Countrey
2172,presse
2176,hindred
2180,wee
2181,haue
2183,adioyned
2190,Queenes
2226,Goddesse
2244,Sunne
2246,obiects
2248,remou'd
2253,neare
2257,soe're
2261,you'le
2262,you'le
2268,deare
2272,whome
2274,couetous
2276,Doth
2277,feede
2279,selfe
2282,satisfie
2285,shoote
2286,vp
2293,yeares
2297,vpon
2302,weares
2309,appeare
2325,starre
2331,hath
2338,Looke
2339,ouer
2345,thinke
2350,leade
2351,vs
2356,vp
2367,speake
2380,euent
2383,crowne
2389,zeale
2393,renowne
2397,vsher
2408,Enuie
2415,dumbe
2445,doe
2447,seruiceable
2469,hath
2482,vnnecessarily
2483,adioyned
2490,Queene
2505,shewes
2514,knowes
2523,beene
2525,blest
2528,haue
2529,seene
2536,haue
2537,stretcht
2539,obseruance
2546,Loue
2548,zeale
