tokenIndex,original
46,compos'd
48,Musick
142,i've
143,i've
156,you'd
157,you'd
183,there's
184,there's
192,i'th'
193,i'th'
204,us'd
220,i'm
221,i'm
224,can't
231,easie
234,ha'
264,cou'd
270,i'm
271,i'm
283,i'm
284,i'm
293,pleas'd
308,oblig'd
363,i'll
364,i'll
368,i'the
369,i'the
394,i'll
395,i'll
419,you'll
420,you'll
458,wou'd
497,'tis
498,'tis
582,uneasie
588,wou'd
595,clos'd
598,Humours
640,currant
667,Neighbourhood
745,afterwards
760,t'other
761,t'other
823,he's
824,he's
833,i'the
834,i'the
845,wou'd
886,they'd
887,they'd
924,they'd
925,they'd
942,pleas'd
974,Tryal
1064,Neighbour
1099,upon't
1100,upon't
1105,t'have
1106,t'have
1109,wedding-day
1110,wedding-day
1119,i'll
1120,i'll
1197,dropt
1232,Mistriss
1235,wou'd
1247,look'd
1270,humour
1289,i'll
1290,i'll
1354,concern'd
1361,Behaviour
1374,whisper'd
1427,i'm
1428,i'm
1497,into't
1498,into't
1518,conceal'd
1580,how's
1581,how's
1591,dissatisfy'd
1600,on't
1601,on't
1610,he'd
1611,he'd
1612,ha'
1627,deserv'd
1631,what's
1632,what's
1642,ha'
1644,h^r
1668,you've
1669,you've
1677,blam'd
1688,wou'd
1690,ha'
1702,Neighbour
1707,Mad-man
1730,deny'd
1734,affirm'd
1820,Humour
1843,won't
1844,won't
1880,fi^st
1904,to't
1905,to't
1940,he'll
1941,he'll
1977,what's
1978,what's
1980,i'the
1981,i'the
1984,ne're
1997,i'll
1998,i'll
2016,wou'dn't
2017,wou'dn't
2025,sweetned
2045,mortifie
2062,i'll
2063,i'll
2080,i'll
2081,i'll
2088,on't
2089,on't
2107,wou'dn't
2108,wou'dn't
2109,ha'
2112,startl'd
2159,'tis
2160,'tis
2173,concern'd
2203,lookt
2220,what's
2221,what's
2284,intreat
2298,i'm
2299,i'm
2300,i'th'
2301,i'th'
2350,ply'd
2351,o'the
2352,o'the
2366,that's
2367,that's
2373,i'm
2374,i'm
2383,you'd
2384,you'd
2385,ha'
2388,o'my
2389,o'my
2400,chuse
2429,shew
2437,i'll
2438,i'll
2439,ha'
2442,stript
2443,o're
2456,lye
2477,i'll
2478,i'll
2497,han't i
2498,han't i
2499,han't i
2504,tis
2505,tis
2566,hadn't
2567,hadn't
2581,'tis
2582,'tis
2642,can't
2655,'tis
2656,'tis
2683,they're
2684,they're
2692,they've
2693,they've
2694,contriv'd
2752,ashoar
2759,'tis
2760,'tis
2764,O'
2771,Lye
2786,i'll
2787,i'll
2788,ev'n
2808,surprize
2821,you'd
2822,you'd
2823,ha'
2836,she's
2837,she's
2857,Labour
2868,what's
2869,what's
2896,there's
2897,there's
2912,on't
2913,on't
2916,i'th'
2917,i'th'
2928,there's
2929,there's
2941,design'd
2942,t'
2951,ha'
2955,ha'
2957,on't
2958,on't
2974,what's
2975,what's
2986,declar'd
2993,chang'd
3027,i'm
3028,i'm
3029,ruin'd
3066,grosly
3070,abus'd
3083,sign'd
3085,seal'd
3103,there's
3104,there's
3108,i'th'
3109,i'th'
3111,on't
3112,on't
3156,ev'n
3202,hadn't
3203,hadn't
3212,Colour
3216,tho'
3217,ne're
3244,wou'd
3246,ha'
3255,on't
3256,on't
3261,wou'd
3262,ha'
3344,i'm
3345,i'm
3358,VVhat
3390,she's
3391,she's
3396,Labour
3449,ruin'd
3459,Honour
3466,i've
3467,i've
3486,Vertue
3510,cou'd
3515,i'm
3516,i'm
3519,can't
3554,Honour
3594,spake
3660,signifie
3667,Vertue
3737,i'
3751,deny'd
3758,cou'd
3804,join'd
3816,receiv'd
3821,resolv'd
3842,i'm
3843,i'm
3859,how's
3860,how's
3868,marry'd
3903,there's
3904,there's
3961,can't
3965,wou'd
3979,i'd
3980,i'd
4028,'tis
4029,'tis
4035,Councel
4082,i'm
4083,i'm
4130,prevail'd
4239,i'm
4240,i'm
4246,you've
4247,you've
4273,you'd
4274,you'd
4286,'tis
4287,'tis
4297,you've
4298,you've
4333,he's
4334,he's
4342,that's
4343,that's
4369,Ingagement
4392,you've
4393,you've
4413,i'll
4414,i'll
4418,i'th'
4419,i'th'
4426,can't
4497,i'm
4498,i'm
4507,for't
4508,for't
4537,upon't
4538,upon't
4540,lye
4635,where's
4636,where's
4666,there's
4667,there's
4680,there's
4681,there's
4683,in't
4684,in't
4696,d'ye
4697,d'ye
4721,look'd
4728,here's
4729,here's
4740,I'
4750,ruin'd
4753,i'm
4754,i'm
4772,i'm
4773,i'm
4776,marry'd
4793,you've
4794,you've
4809,shou'd
4814,hast
4815,nick'd
4873,d'ye
4874,d'ye
4879,know't
4880,know't
4901,Marry'd
4912,on't
4913,on't
4934,with't
4935,with't
4965,espy'd
4968,ask'd
5017,there's
5018,there's
5037,clapt
5057,march'd
5060,Neighbour
5086,that's
5087,that's
5166,'tis
5167,'tis
5184,shou'd
5221,hast
5225,upo^
5233,plaguy
5244,isn't
5245,isn't
5252,Logick
5258,ne'er
5261,i'
5262,th'
5321,farewel
5338,i'll
5339,i'll
5355,won't
5356,won't
5363,cou'dn't
5364,cou'dn't
5368,for't
5369,for't
5425,he's
5426,he's
5431,you'll
5432,you'll
5437,on't
5438,on't
5454,he'll
5455,he'll
5491,e'en
5494,you'll
5495,you'll
5501,VVhy
5506,VVhat
5517,VVhy
5537,upon't
5538,upon't
5545,on't
5546,on't
5591,ha'
5605,VVell
5617,ruine
5633,'tis
5634,'tis
5646,won't
5647,won't
5677,you'll
5678,you'll
5712,i'll
5713,i'll
5723,tye
5736,o'this
5737,o'this
5750,he'll
5751,he'll
5782,on't
5783,on't
5785,i'll
5786,i'll
5802,ha'
5810,you'd
5811,you'd
5829,i've
5830,i've
5836,i'm
5837,i'm
5855,on't
5856,on't
5862,wou'd
5863,ne're
5871,on't
5872,on't
5882,t'other
5883,t'other
5897,you'll
5898,you'll
5942,i'll
5943,i'll
5957,you'll
5958,you'll
5990,dogg'd
6006,i'll
6007,i'll
6021,I'
6026,ha'
6074,stopp'd
6077,answer'd
6089,chearfully
6094,wou'd
6095,ha'
6133,i'm
6134,i'm
6167,i'th'
6168,i'th'
6170,on't
6171,on't
6177,lye
6186,shou'd
6189,i'll
6190,i'll
6196,'tis
6197,'tis
6246,there's
6247,there's
6267,look'd
6293,Lye
6317,Amours
6336,wou'd
6375,for't
6376,for't
6381,wink'd
6391,in't
6392,in't
6412,Honour
6416,shou'd
6426,'tis
6427,'tis
6434,VVife
6445,lookt
6460,there's
6461,there's
6472,vvhat's
6473,vvhat's
6478,meer
6483,VVhat
6484,is't
6485,is't
6499,VVell
6520,VVho
6587,cou'd
6636,he's
6637,he's
6640,in't
6641,in't
6648,i'th'
6649,i'th'
6652,on't
6653,on't
6673,to't
6674,to't
6681,VVhat
6687,sign'd
6689,seal'd
6698,VVou'd
6704,stopp'd
6715,whate're
6722,order'd
6730,VVhat
6742,all's
6743,all's
6751,natur'd
6754,i'll
6755,i'll
6763,natur'd
6770,you'll
6771,you'll
6776,VVell
6777,let's
6778,let's
6857,serv'd
6865,wou'd
6866,ha'
6888,i'm
6889,i'm
6897,VVoman
6909,cou'd
6920,bath'd
6962,he'll
6963,he'll
6976,scorn'd
6982,VVhat
6989,wou'dn't
6990,wou'dn't
7000,VVhat
7006,VVithin
7043,on't
7044,on't
7059,dost
7085,wou'd
7086,ha'
7087,look'd
7097,shou'd
7127,car'd
7179,wou'd
7186,hadn't
7187,hadn't
7192,before-hand
7195,shou'd
7218,i'm
7219,i'm
7220,laugh'd
7223,i'm
7224,i'm
7232,shou'd
7257,on't
7258,on't
7301,lye
7318,i'm
7319,i'm
7336,of't
7342,you'll
7343,you'll
7354,on't
7355,on't
7371,on't
7372,on't
7378,shou'd
7382,i'th'
7383,i'th'
7395,wou'd
7406,d'ye
7407,d'ye
7409,they'll
7410,they'll
7444,cry'd
7459,meer
7498,shou'd
7515,how's
7516,how's
7531,cou'dn't
7532,cou'dn't
7534,ha'
7541,d'ye
7542,d'ye
7595,you've
7596,you've
7624,what's
7625,what's
7640,i'll
7641,i'll
7672,to't
7673,to't
7687,cou'd
7696,Neighbour
7705,look'd
7745,i'm
7746,i'm
7779,Neighbour
7781,let's
7782,let's
7802,increas'd
7844,design'd
7856,cou'dn't
7857,cou'dn't
7865,d'ye
7866,d'ye
7868,i'm
7869,i'm
7910,on't
7911,on't
7913,i'd
7914,i'd
7915,ha'
7932,tis
7933,tis
7949,shou'd
7956,hadn't
7957,hadn't
7960,requir'd
7980,Meer
7985,Neighbour
7986,'tis
7987,'tis
8000,meer
8015,let's
8016,let's
8018,th^
8041,let's
8042,let's
8059,Love-sick
8070,he's
8071,he's
8073,reclaim'd
8080,vertuous
8083,he'll
8084,he'll
8102,they'll
8103,they'll
8104,ne're
8115,uneasie
8122,know't
8123,know't
8126,you've
8127,you've
8128,experienc'd
8131,'tis
8132,'tis
8138,Expence
8157,shou'd
8170,shou'd
8205,what's
8206,what's
8215,perswaded
8227,shou'd
8285,urg'd
8297,d'ye
8298,d'ye
8301,wou'd
8302,ha'
8305,hadn't
8306,hadn't
8319,on't
8320,on't
8345,whats
8346,whats
8399,Amours
8442,i'll
8443,i'll
8449,cou'd
8476,i'
8477,th'
8525,there's
8526,there's
8530,in't
8531,in't
8548,shou'd
8553,Neighbour
8563,is't
8564,is't
8593,prevail'd
8611,he's
8612,he's
8616,i'll
8617,i'll
8629,i'll
8630,i'll
8665,to't
8666,to't
8671,ha'
8687,i'll
8688,i'll
8693,that's
8694,that's
8698,he's
8699,he's
8701,th'
8712,do't
8713,do't
8717,where's
8718,where's
8725,he's
8726,he's
8731,i'll
8732,i'll
8751,there's
8752,there's
8756,i'th'
8757,i'th'
8761,i've
8762,i've
8763,turn'd
8767,impos'd
8790,dream'd
8801,'tis
8802,'tis
8829,wou'd
8830,ha't
8831,ha't
8838,i'm
8839,i'm
8840,damn'd
8845,wou'd
8874,i'll
8875,i'll
8915,damn'd
8924,i'll
8925,i'll
8944,VVithout
8990,rely'd
9000,rais'd
9005,forc'd
9034,VVhat
9035,d'ye
9036,d'ye
9058,i've
9059,i've
9060,recover'd
9065,i'll
9066,i'll
9069,what's
9070,what's
9074,i'
9075,th'
9077,i'm
9078,i'm
9080,i han't
9081,i han't
9082,i han't
9134,Ruines
9153,'tis
9154,'tis
9173,down-right
9193,forc'd
9238,i'd
9239,i'd
9240,ha'
9257,Honour
9263,asham'd
9269,there's
9270,there's
9273,for't
9274,for't
9312,i'll
9313,i'll
9328,you'll
9329,you'll
9331,ne're
9334,for't
9335,for't
9366,ruin'd
9380,d'ye
9381,d'ye
9398,o'
9408,d'ye
9409,d'ye
9422,d'ye
9423,d'ye
9475,compleat
9490,phantastick
9511,can't
9516,lye
9534,damn'd
9536,where's
9537,where's
9549,i'm
9550,i'm
9553,wou'dn't
9554,wou'dn't
9597,design'd
9625,on't
9626,on't
9636,d'ye
9637,d'ye
9658,i'd
9659,i'd
9670,o'me
9671,o'me
9678,cou'd
9685,d'ye
9686,d'ye
9698,'tis
9699,'tis
9709,can't
9743,for't
9744,for't
9758,muster'd
9767,cou'd
9768,they've
9769,they've
9784,out-witted
9798,wou'dn't
9799,wou'dn't
9822,i'm
9823,i'm
9885,do't
9886,do't
9889,i'll
9890,i'll
9910,i'll
9911,i'll
9912,do't
9913,do't
9931,what's
9932,what's
9945,what's
9946,what's
9957,i've
9958,i've
9960,on't
9961,on't
10004,what's
10005,what's
10017,what's
10018,what's
10040,you'd
10041,you'd
10075,plagu'd
10094,he's
10095,he's
10116,that's
10117,that's
10120,i'll
10121,i'll
10126,tho'
10128,shou'd
10139,for't
10140,for't
10156,Humours
10168,i'll
10169,i'll
10170,ha'
10184,do't
10185,do't
10188,i'm
10189,i'm
10196,spake
10208,cou'd
10218,shou'd
10221,on't
10222,on't
10227,can't
10230,i'll
10231,i'll
10232,e'en
10237,on't
10238,on't
10255,i'th'
10256,i'th'
10261,i'th
10262,i'th
10277,i'll
10278,i'll
10294,ha't
10295,ha't
10303,ha't
10304,ha't
10306,what's
10307,what's
10310,prethee
10316,i'm
10317,i'm
10333,i'm
10334,i'm
10379,ha'
10386,i'll
10387,i'll
10401,Prethee
10410,I'
10417,i've
10418,i've
10425,repriev'd
10465,shou'd
10469,i've
10470,i've
10477,shou'd
10518,Prethee
10523,i'll
10524,i'll
10576,do's
10606,Prethee
10648,Prethee
10655,Can't
10672,can't
10674,do't
10675,do't
10697,do't
10698,do't
10728,towards
10732,Prethee
10764,yonder's
10765,yonder's
10773,e'en
10782,can't
10785,you'd
10786,you'd
10789,i'll
10790,i'll
10800,o'th'
10801,o'th'
10802,right-hand
10803,right-hand
10823,o'my
10824,o'my
10852,i'll
10853,i'll
10873,he's
10874,he's
10892,vanish'd
10920,i'th'
10921,i'th'
10925,there's
10926,there's
10940,ha'
10946,shou'd
10950,there's
10951,there's
10998,i'm
10999,i'm
11027,you'd
11028,you'd
11056,VVhy
11058,wou'd
