token,tokenToMatch,endReason,tag,tagIndex
BYron,byron,s,,
sallue,sallue,s,,
in,in,s,considrd,0
so,so,s,,
tratrous,tratrous,s,,
a,a,s,considrd,0
relaps,relaps,c,,
",",",",n,,
Aleadgd,aleadgd,s,,
for,for,s,considrd,0
our,our,s,,
ingratitude,ingratitude,c,,
:,:,s,,
what,what,s,,
offices,offices,c,,
",",",",n,,
Titles,titles,s,,
of,of,s,considrd,0
honor,honor,c,,
",",",",s,,
and,and,s,,
what,what,s,,
admiration,admiration,c,,
",",",",n,,
Could,could,s,,
France,france,s,,
afford,afford,s,,
him,him,s,,
that,that,s,considrd,0
it,it,s,,
pourd,pourd,s,,
not,not,s,,
on,on,c,,
?,?,n,,
When,when,s,,
he,he,s,considrd,0
was,was,s,,
scarce,scarce,s,,
arrived,arrived,s,strd,0
at,at,s,considrd,0
forty,forty,s,,
years,years,c,strd,0
",",",",n,,
He,he,s,considrd,0
ran,ran,s,strd,0
through,through,s,,
all,all,s,,
chief,chief,s,strd,0
dignities,dignities,s,,
of,of,s,considrd,0
France,france,c,,
.,.,n,,
At,at,s,considrd,0
fourteen,fourteen,s,strd,0
years,years,s,strd,0
of,of,s,considrd,0
age,age,s,,
he,he,s,considrd,0
was,was,s,,
made,made,s,,
Colonel,colonel,n,strd,0
To,to,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Suisses,suisses,s,,
serving,serving,s,strd,0
then,then,s,,
in,in,s,considrd,0
Flanders,flanders,c,,
;,;,n,,
Soon,soon,s,strd,0
after,after,s,,
he,he,s,considrd,0
was,was,s,,
marshall,marshall,s,,
of,of,s,considrd,0
the,the,s,considrd,0
camp,camp,c,strd,0
.,.,n,,
And,and,s,,
shortly,shortly,s,,
after,after,c,,
",",",",s,,
marshall,marshall,s,,
General,general,c,strd,0
:,:,n,,
He,he,s,considrd,0
was,was,s,,
received,received,s,strd,0
high,high,s,,
Admiral,admiral,s,strd,0
of,of,s,considrd,0
France,france,n,,
In,in,s,considrd,0
that,that,s,considrd,0
our,our,s,,
Parliament,parliament,s,strd,0
we,we,s,considrd,0
held,held,s,,
at,at,s,considrd,0
Tours,tours,c,,
;,;,n,,
Marshall,marshall,s,,
of,of,s,considrd,0
France,france,s,,
in,in,s,considrd,0
that,that,s,considrd,0
we,we,s,considrd,0
held,held,s,,
at,at,s,considrd,0
Paris,paris,c,,
.,.,n,,
And,and,s,,
at,at,s,considrd,0
the,the,s,considrd,0
Siege,siege,s,,
of,of,s,considrd,0
Amiens,amiens,s,,
he,he,s,considrd,0
