token,tokenToMatch,endReason,tag,tagIndex
LAy,lay,s,,
her,her,s,,
aloof,aloof,c,strd,0
",",",",s,,
the,the,s,considrd,0
Sea,sea,s,,
grows,grows,s,,
dangerous,dangerous,c,,
",",",",n,,
How,how,s,,
it,it,s,,
spits,spits,s,,
against,against,s,,
the,the,s,considrd,0
clouds,clouds,c,,
",",",",s,,
how,how,s,,
it,it,s,,
capers,capers,c,,
",",",",n,,
And,and,s,,
how,how,s,,
the,the,s,considrd,0
fiery,fiery,s,considrd,0
Element,element,s,,
frights,frights,s,,
it,it,s,,
back,back,c,,
!,!,n,,
There,there,s,considrd,0
be,be,s,considrd,0
devils,devils,s,,
dancing,dancing,s,,
in,in,s,considrd,0
the,the,s,considrd,0
air,air,c,strd,0
",",",",s,,
I,i,s,considrd,0
think,think,n,,
I,i,s,considrd,0
saw,saw,s,,
a,a,s,considrd,0
Dolphin,dolphin,s,,
hang,hang,s,,
ith,ith,s,,
horns,horns,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
moon,moon,n,strd,0
Shot,shot,s,,
from,from,s,,
a,a,s,considrd,0
wave,wave,c,,
:,:,s,,
hey,hey,s,,
day,day,c,,
",",",",s,,
hey,hey,s,,
day,day,c,,
",",",",n,,
How,how,s,,
she,she,s,considrd,0
kicks,kicks,s,,
and,and,s,,
yerks,yerks,c,,
?,?,n,,
Down,down,s,,
with'e,with'e,s,,
main,main,s,,
Mast,mast,c,,
",",",",s,,
lay,lay,s,,
her,her,s,,
at,at,s,considrd,0
hull,hull,c,,
",",",",n,,
Farle,farle,s,,
up,up,s,,
all,all,s,,
her,her,s,,
Linnens,linnens,c,,
",",",",s,,
and,and,s,,
let,let,s,,
her,her,s,,
ride,ride,s,,
it,it,s,,
out,out,c,,
.,.,nn,,
She,she,s,strd,0
Will,will,s,strd,1
never,never,s,considrd,0
brook,brook,s,,
it,it,s,,
Master,master,c,,
.,.,n,,
She,she,s,strd,0
Is,is,s,strd,1
so,so,s,,
deep,deep,s,,
laden,laden,c,,
",",",",s,,
that,that,s,considrd,0
she,she,s,strd,0
will,will,s,strd,1
buldge,buldge,c,,
;,;,nn,,
Hang,hang,s,,
her,her,c,,
.,.,n,,
Can,can,s,,
she,she,s,considrd,0
not,not,s,,
buffet,buffet,s,,
with,with,s,considrd,0
a,a,s,considrd,0
storm,storm,s,,
a,a,s,considrd,0
little,little,c,,
?,?,n,,
How,how,s,,
it,it,s,,
tosses,tosses,s,,
her,her,c,,
!,!,s,,
she,she,s,considrd,0
reeles,reeles,s,,
like,like,s,,
a,a,s,considrd,0
Drunkard,drunkard,c,,
.,.,nn,,
We,we,s,considrd,0
have,have,s,considrd,0
discovered,discovered,s,,
the,the,s,considrd,0
Land,land,s,,
Sir,sir,c,,
",",",",n,,
Pray,pray,s,,
lets,lets,s,,
make,make,s,,
in,in,c,considrd,0
",",",",s,,
she,she,s,strd,0
is,is,s,strd,1
so,so,s,,
drunk,drunk,c,strd,0
",",",",s,,
else,else,c,,
",",",",n,,
She,she,s,considrd,0
may,may,s,,
chance,chance,s,,
to,to,s,considrd,0
cast,cast,s,,
up,up,s,,
all,all,s,,
her,her,s,,
Lading,lading,c,,
.,.,nn,,
Sland,sland,s,,
in,in,c,considrd,0
",",",",s,,
sland,sland,s,,
in,in,c,considrd,0
",",",",s,,
we,we,s,considrd,0
are,are,s,,
all,all,s,,
lost,lost,s,,
else,else,c,strd,0
",",",",s,,
lost,lost,s,,
and,and,s,,
perished,perished,c,strd,0
.,.,nnn,,
Steer,steer,s,,
her,her,s,,
a,a,s,considrd,0
Star,star,s,,
board,board,s,strd,0
there,there,c,considrd,0
.,.,nn,,
Bear,bear,s,strd,0
in,in,s,considrd,0
with,with,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Sail,sail,s,strd,0
we,we,s,considrd,0
can,can,c,,
",",",",s,,
see,see,s,,
Master,master,n,,
See,see,c,,
",",",",s,,
What,what,s,,
a,a,s,considrd,0
clap,clap,s,,
of,of,s,considrd,0
Thunder,thunder,s,,
there,there,s,considrd,0
is,is,c,considrd,0
",",",",n,,
What,what,s,,
a,a,s,considrd,0
face,face,s,,
of,of,s,considrd,0
heaven,heaven,c,,
",",",",s,,
how,how,s,,
dredfully,dredfully,s,,
it,it,s,,
looks,looks,c,,
?,?,nn,,
Thou,thou,s,considrd,0
rascal,rascal,c,strd,0
",",",",s,,
thou,thou,s,considrd,0
fearful,fearful,s,strd,0
rogue,rogue,c,,
",",",",s,,
thou,thou,s,considrd,0
have,have,s,strd,0
bin,bin,s,,
praying,praying,c,,
;,;,n,,
I,i,s,considrd,0
seet,seet,s,,
in,in,s,considrd,0
thy,thy,s,considrd,0
face,face,c,,
",",",",s,,
thou,thou,s,considrd,0
have,have,s,strd,0
been,been,s,,
mumbling,mumbling,c,,
",",",",n,,
When,when,s,,
we,we,s,considrd,0
are,are,s,,
split,split,s,,
you,you,s,considrd,0
slave,slave,c,,
;,;,s,,
is,is,s,considrd,0
this,this,s,considrd,0
a,a,s,considrd,0
time,time,c,,
",",",",n,,
To,to,s,considrd,0
discourage,discourage,s,,
our,our,s,,
friends,friends,s,,
with,with,s,considrd,0
your,your,s,,
cold,cold,s,,
orrizons,orrizons,c,,
?,?,n,,
Call,call,s,,
up,up,s,,
the,the,s,considrd,0
Boatswaine,boatswaine,c,,
;,;,s,,
how,how,s,,
it,it,s,,
storms,storms,c,,
;,;,s,,
holla,holla,c,,
.,.,nn,,
What,what,s,,
shall,shall,s,considrd,0
we,we,s,considrd,0
do,do,s,strd,0
Master,master,c,,
?,?,n,,
Cast,cast,s,,
over,over,s,considrd,0
all,all,s,,
her,her,s,,
lading,lading,c,,
?,?,s,,
she,she,s,considrd,0
will,will,s,,
not,not,s,,
swim,swim,n,strd,0
An,an,s,,
hour,hour,s,strd,0
