token,tokenToMatch,endReason,tag,tagIndex
Come,come,s,,
Tom,tom,s,,
will,will,s,,
you,you,s,considrd,0
go,go,s,strd,0
to,to,s,considrd,0
a,a,s,considrd,0
play,play,c,,
?,?,nnn,,
No,no,nnn,considrd,0
Why,why,c,,
?,?,nnn,,
Because,because,s,,
there,there,s,considrd,0
is,is,s,considrd,0
so,so,s,,
many,many,s,,
words,words,c,,
",",",",s,,
and,and,s,,
so,so,s,,
little,little,s,,
wit,wit,c,,
",",",",s,,
as,as,s,considrd,0
the,the,s,considrd,0
words,words,s,,
tire,tire,s,,
me,me,s,,
more,more,n,,
than,than,s,,
the,the,s,considrd,0
wit,wit,s,,
delights,delights,s,,
me,me,c,,
;,;,s,,
and,and,s,,
most,most,s,,
commonly,commonly,s,,
there,there,s,considrd,0
is,is,s,considrd,0
but,but,s,,
one,one,s,,
good,good,s,,
part,part,s,,
or,or,n,considrd,0
humor,humor,c,strd,0
",",",",s,,
and,and,s,,
all,all,s,,
the,the,s,considrd,0
rest,rest,s,,
are,are,s,,
forced,forced,s,,
in,in,s,considrd,0
for,for,s,considrd,0
to,to,s,considrd,0
enterline,enterline,s,,
that,that,s,considrd,0
part,part,c,,
",",",",s,,
or,or,s,considrd,0
humor,humor,nn,strd,0
Likewise,likewise,s,,
not,not,s,,
above,above,s,,
one,one,s,,
or,or,s,considrd,0
two,two,s,,
good,good,s,,
Actors,actors,c,,
",",",",s,,
the,the,s,considrd,0
rest,rest,s,,
are,are,s,,
as,as,s,considrd,0
ill,ill,s,,
Actors,actors,s,,
as,as,s,considrd,0
the,the,n,considrd,0
parts,parts,s,,
they,they,s,considrd,0
Act,act,c,,
",",",",s,,
besides,besides,s,,
their,their,s,considrd,0
best,best,s,,
and,and,s,,
principle,principle,s,,
part,part,s,,
or,or,s,considrd,0
humor,humor,s,strd,0
is,is,s,considrd,0
so,so,s,,
redious,redious,c,,
",",",",n,,
that,that,s,considrd,0
I,i,s,considrd,0
hate,hate,s,,
at,at,s,considrd,0
last,last,s,,
what,what,s,,
I,i,s,considrd,0
liked,liked,s,,
at,at,s,considrd,0
first,first,c,,
",",",",s,,
for,for,s,considrd,0
many,many,s,,
times,times,s,,
a,a,s,considrd,0
part,part,s,,
is,is,s,considrd,0
very,very,s,,
good,good,n,,
to,to,s,considrd,0
the,the,s,considrd,0
third,third,s,,
Act,act,c,,
",",",",s,,
but,but,s,,
continued,continued,s,,
to,to,s,considrd,0
the,the,s,considrd,0
fifth,fifth,s,,
is,is,s,considrd,0
stark,stark,s,,
naught,naught,nnn,,
The,the,s,considrd,0
truth,truth,s,,
is,is,c,considrd,0
",",",",s,,
that,that,s,considrd,0
in,in,s,considrd,0
some,some,s,,
Plays,plays,s,strd,0
the,the,s,considrd,0
Poets,poets,s,,
runs,runs,s,,
so,so,s,,
long,long,s,,
in,in,s,considrd,0
one,one,s,,
humor,humor,c,strd,0
",",",",s,,
as,as,s,considrd,0
he,he,n,considrd,0
runs,runs,s,,
himself,himself,s,,
out,out,s,,
