token,tokenToMatch,endReason,tag,tagIndex
ROund,round,c,,
",",",",s,,
round,round,c,,
",",",",s,,
perfume,perfume,s,,
it,it,s,,
round,round,c,,
",",",",s,,
quick,quick,c,,
",",",",s,,
loook,loook,s,,
ye,ye,n,,
Diligently,diligently,s,,
the,the,s,considrd,0
state,state,s,,
be,be,s,considrd,0
right,right,c,,
",",",",s,,
are,are,s,,
these,these,s,,
the,the,s,considrd,0
richest,richest,n,,
Cushions,cushions,c,,
?,?,s,,
Fie,fie,c,,
",",",",s,,
fie,fie,c,,
",",",",s,,
who,who,s,considrd,0
waits,waits,s,,
in,in,s,strd,0
the,the,s,strd,1
wardrobe,wardrobe,c,,
?,?,nn,,
But,but,s,,
pray,pray,s,,
tell,tell,s,,
me,me,c,,
",",",",s,,
do,do,s,,
you,you,s,considrd,0
think,think,s,strd,0
for,for,s,considrd,0
certain,certain,n,strd,0
These,these,s,,
Ambassadors,ambassadors,s,strd,0
shall,shall,s,considrd,0
have,have,s,considrd,0
this,this,s,considrd,0
morning,morning,s,,
audience,audience,c,,
?,?,nn,,
They,they,s,considrd,0
shall,shall,s,considrd,0
have,have,s,considrd,0
it,it,c,,
:,:,s,,
Lord,lord,s,,
that,that,s,considrd,0
you,you,s,considrd,0
live,live,s,,
at,at,s,considrd,0
Court,court,n,,
And,and,s,,
understand,understand,s,,
not,not,c,,
?,?,s,,
I,i,s,considrd,0
tell,tell,s,,
you,you,s,considrd,0
they,they,s,considrd,0
must,must,s,,
have,have,s,considrd,0
it,it,c,,
.,.,nn,,
Upon,upon,s,,
what,what,s,,
necessity,necessity,c,,
?,?,nn,,
Still,still,s,,
you,you,s,considrd,0
are,are,s,,
of,of,s,considrd,0
the,the,s,considrd,0
trick,trick,s,strd,0
of,of,s,considrd,0
Court,court,c,,
",",",",s,,
sell,sell,s,,
your,your,s,,
place,place,n,,
And,and,s,,
sow,sow,s,,
your,your,s,,
grounds,grounds,c,,
",",",",s,,
you,you,s,considrd,0
are,are,s,,
not,not,s,,
for,for,s,considrd,0
this,this,s,considrd,0
tillage,tillage,c,,
.,.,n,,
Madams,madams,c,,
",",",",s,,
the,the,s,considrd,0
best,best,s,,
way,way,s,,
is,is,s,considrd,0
the,the,s,considrd,0
upper,upper,s,,
lodgings,lodgings,c,,
",",",",n,,
There,there,s,considrd,0
you,you,s,considrd,0
may,may,s,,
see,see,s,,
at,at,s,considrd,0
ease,ease,c,,
.,.,nn,,
We,we,s,considrd,0
thank,thank,s,strd,0
you,you,s,considrd,0
sir,sir,c,,
.,.,nn,,
Would,would,s,,
you,you,s,considrd,0
have,have,s,considrd,0
al,al,s,considrd,0
these,these,s,,
slighted,slighted,c,,
?,?,s,,
who,who,s,considrd,0
should,should,s,,
report,report,s,,
then,then,n,,
The,the,s,considrd,0
Ambassadors,ambassadors,s,strd,0
were,were,s,,
hansome,hansome,s,,
men,men,c,,
?,?,s,,
his,his,s,considrd,0
beard,beard,n,,
A,a,s,considrd,0
neat,neat,s,,
one,one,c,,
?,?,s,,
the,the,s,considrd,0
fire,fire,s,considrd,0
of,of,s,considrd,0
his,his,s,considrd,0
eyes,eyes,s,,
quicker,quicker,s,,
then,then,s,,
lightning,lightning,c,,
",",",",n,,
And,and,s,,
when,when,s,,
it,it,s,,
breaks,breaks,c,,
",",",",s,,
as,as,s,considrd,0
blasting,blasting,c,,
?,?,s,,
his,his,s,considrd,0
legs,legs,c,,
",",",",s,,
though,though,s,,
little,little,s,strd,0
ones,ones,c,,
",",",",n,,
Yet,yet,s,,
movers,movers,s,,
of,of,s,considrd,0
a,a,s,considrd,0
mass,mass,s,strd,0
of,of,s,considrd,0
understanding,understanding,c,,
?,?,n,,
Who,who,s,considrd,0
shall,shall,s,considrd,0
commend,commend,s,,
their,their,s,considrd,0
clothes,clothes,c,strd,0
:,:,s,,
who,who,s,considrd,0
shall,shall,s,considrd,0
take,take,s,considrd,0
notice,notice,n,,
Of,of,s,considrd,0
the,the,s,considrd,0
most,most,s,,
wise,wise,s,,
behavior,behavior,s,strd,0
of,of,s,considrd,0
their,their,s,considrd,0
feathers,feathers,c,,
?,?,n,,
Ye,ye,s,,
live,live,s,,
a,a,s,considrd,0
raw,raw,s,,
man,man,s,,
here,here,c,,
.,.,nn,,
I,i,s,considrd,0
think,think,s,strd,0
I,i,s,considrd,0
do,do,s,strd,0
so,so,c,,
.,.,nn,,
Why,why,c,,
",",",",s,,
whether,whether,s,,
would,would,s,,
you,you,s,considrd,0
all,all,s,,
press,press,c,strd,0
?,?,nn,,
Good,good,s,,
Master,master,s,,
Usher,usher,c,,
.,.,nn,,
My,my,s,considrd,0
wife,wife,c,,
",",",",s,,
and,and,s,,
some,some,s,,
few,few,s,,
of,of,s,considrd,0
my,my,s,considrd,0
honest,honest,s,,
neighbors,neighbors,c,strd,0
",",",",s,,
here,here,c,,
.,.,nn,,
Prithee,prithee,s,strd,0
begone,begone,s,strd,0
thou,thou,s,considrd,0
and,and,s,,
thy,thy,s,considrd,0
honest,honest,s,,
neighbors,neighbors,c,strd,0
",",",",n,,
Thou,thou,s,considrd,0
lookst,lookst,s,,
like,like,s,,
an,an,s,,
ass,ass,c,strd,0
",",",",s,,
why,why,c,,
",",",",s,,
whether,whether,s,,
would,would,s,,
you,you,s,considrd,0
fish,fish,s,,
face,face,nn,,
If,if,s,,
I,i,s,considrd,0
might,might,s,,
have,have,n,considrd,0
But,but,s,,
the,the,s,considrd,0
honor,honor,s,strd,0
to,to,s,considrd,0
see,see,s,,
you,you,s,considrd,0
at,at,s,considrd,0
my,my,s,considrd,0
poor,poor,s,strd,0
house,house,s,,
sir,sir,c,,
",",",",n,,
A,a,s,considrd,0
Capon,capon,s,,
bridled,bridled,c,,
",",",",s,,
and,and,s,,
sadled,sadled,s,,
I,i,s,strd,0
Will,will,s,strd,1
assure,assure,s,,
your,your,s,,
worship,worship,c,,
",",",",n,,
A,a,s,considrd,0
shoulder,shoulder,s,,
of,of,s,considrd,0
mutton,mutton,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
pottle,pottle,s,,
of,of,s,considrd,0
wine,wine,s,,
sir,sir,c,,
;,;,n,,
I,i,s,considrd,0
know,know,s,,
your,your,s,,
brother,brother,c,,
",",",",s,,
he,he,s,considrd,0
was,was,s,,
as,as,s,considrd,0
like,like,s,,
ye,ye,c,,
",",",",n,,
And,and,s,,
shot,shot,s,,
the,the,s,considrd,0
best,best,s,,
at,at,s,considrd,0
buts,buts,s,,
--,--,nn,,
A,a,s,considrd,0
--,--,s,,
upon,upon,s,,
thee,thee,c,,
.,.,nn,,
Some,some,s,,
music,music,s,strd,0
I,i,s,strd,0
Will,will,s,strd,1
assure,assure,s,,
you,you,s,considrd,0
too,too,c,,
",",",",n,,
My,my,s,considrd,0
toy,toy,s,,
