tokenIndex,original
30,produc'd
39,hast
51,controul
53,Enshrin'd
60,Heav'n
65,Governour
114,wilt thou
115,wilt thou
140,d'you
141,d'you
176,d'ye
177,d'ye
181,'tis
182,'tis
187,'tis
188,'tis
208,condemn'd
211,they're
212,they're
252,prepar'd
279,Heav'n
300,uncontroul'd
303,Forc'd
349,disarm'd
365,shou'd
389,shou'd
420,you'l
421,you'l
448,ev'ry
488,whirl'd
490,'tis
491,'tis
535,confirm'd
602,reconcil'd
607,'tis
608,'tis
663,i'le
664,i'le
687,i'le
688,i'le
717,all's
718,all's
721,'tis
722,'tis
739,there's
740,there's
746,Musick
