token,tokenToMatch,endReason,tag,tagIndex
THis,this,s,considrd,0
Play,play,s,,
I,i,s,considrd,0
do,do,s,,
present,present,s,,
to,to,s,considrd,0
Lady,lady,s,,
wits,wits,c,,
",",",",n,,
And,and,s,,
hope,hope,s,,
the,the,s,considrd,0
wit,wit,c,,
",",",",s,,
each,each,s,,
several,several,s,,
humor,humor,s,strd,0
fits,fits,c,,
;,;,n,,
For,for,s,considrd,0
though,though,s,,
all,all,s,,
wit,wit,c,,
",",",",s,,
be,be,s,considrd,0
wit,wit,c,,
",",",",s,,
as,as,s,considrd,0
of,of,s,considrd,0
wit,wit,s,,
kind,kind,c,,
",",",",n,,
Yet,yet,s,,
different,different,s,,
be,be,c,considrd,0
",",",",s,,
as,as,s,considrd,0
men,men,c,,
",",",",s,,
not,not,s,,
of,of,s,considrd,0
one,one,s,,
mind,mind,c,,
;,;,n,,
For,for,s,considrd,0
different,different,s,,
men,men,c,,
",",",",s,,
has,has,s,strd,0
different,different,s,,
minds,minds,s,,
we,we,s,considrd,0
know,know,c,,
",",",",n,,
So,so,s,,
different,different,s,,
Wits,wits,c,,
",",",",s,,
in,in,s,considrd,0
different,different,s,,
humors,humors,s,strd,0
flow,flow,c,,
.,.,n,,
The,the,s,considrd,0
choleric,choleric,s,strd,0
Wit,wit,s,,
is,is,s,considrd,0
rough,rough,c,,
",",",",s,,
and,and,s,,
salt,salt,s,,
as,as,s,considrd,0
brine,brine,c,,
",",",",n,,
The,the,s,considrd,0
humble,humble,s,,
Wit,wit,s,,
flows,flows,s,,
smooth,smooth,c,,
",",",",s,,
in,in,s,considrd,0
a,a,s,considrd,0
strait,strait,s,,
line,line,c,,
:,:,n,,
A,a,s,considrd,0
wise,wise,s,,
Wit,wit,s,,
flows,flows,s,,
in,in,s,considrd,0
streams,streams,c,,
",",",",s,,
fresh,fresh,c,,
",",",",s,,
pure,pure,s,,
and,and,s,,
clear,clear,c,,
",",",",n,,
Where,where,s,,
neither,neither,s,,
weeds,weeds,c,,
",",",",s,,
nor,nor,s,,
troubled,troubled,s,,
waves,waves,s,,
appear,appear,c,,
:,:,n,,
But,but,s,,
a,a,s,considrd,0
wild,wild,s,,
wit,wit,s,,
in,in,s,considrd,0
every,every,s,,
ditch,ditch,s,,
does,does,s,strd,0
flow,flow,c,,
",",",",n,,
And,and,s,,
with,with,s,considrd,0
the,the,s,considrd,0
mudde,mudde,s,,
does,does,s,strd,0
soul,soul,c,,
",",",",s,,
and,and,s,,
filthy,filthy,s,,
grow,grow,c,,
.,.,n,,
Madam,madam,c,,
",",",",s,,
Monsieur,monsieur,s,,
Importunate,importunate,s,,
is,is,s,considrd,0
come,come,s,,
to,to,s,considrd,0
visit,visit,s,,
you,you,c,considrd,0
.,.,nnn,,
Did,did,s,,
not,not,s,,
I,i,s,considrd,0
tell,tell,s,,
you,you,c,considrd,0
",",",",s,,
I,i,s,considrd,0
would,would,s,,
receive,receive,s,,
no,no,s,considrd,0
visits,visits,s,,
to,to,s,considrd,0
day,day,c,,
.,.,nnn,,
I,i,s,considrd,0
did,did,s,,
tell,tell,s,,
him,him,s,,
that,that,s,considrd,0
you,you,s,considrd,0
desired,desired,s,,
to,to,s,considrd,0
be,be,s,considrd,0
excused,excused,c,,
;,;,s,,
but,but,s,,
he,he,s,considrd,0
said,said,c,,
",",",",s,,
he,he,s,considrd,0
would,would,s,,
not,not,n,,
excuse,excuse,s,,
you,you,c,considrd,0
",",",",s,,
for,for,s,considrd,0
he,he,s,considrd,0
must,must,s,,
see,see,s,,
you,you,nnn,considrd,0
Go,go,s,,
tell,tell,s,,
him,him,s,,
I,i,s,considrd,0
have,have,s,considrd,0
taken,taken,s,,
Physic,physic,c,strd,0
.,.,nnn,,
I,i,s,considrd,0
did,did,s,,
tell,tell,s,,
him,him,s,,
so,so,c,,
",",",",s,,
but,but,s,,
he,he,s,considrd,0
said,said,c,,
",",",",s,,
he,he,s,considrd,0
would,would,s,,
stay,stay,s,,
until,until,s,strd,0
it,it,s,,
had,had,s,considrd,0
done,done,s,,
working,working,c,,
.,.,nnn,,
I,i,s,considrd,0
would,would,s,,
it,it,s,,
were,were,s,,
working,working,s,,
in,in,s,considrd,0
his,his,s,considrd,0
belly,belly,c,,
.,.,nnn,,
Lady,lady,c,,
",",",",s,,
hearing,hearing,s,,
of,of,s,considrd,0
your,your,s,,
great,great,s,considrd,0
wit,wit,c,,
",",",",s,,
I,i,s,considrd,0
am,am,s,,
come,come,s,,
to,to,s,considrd,0
prove,prove,s,,
report,report,c,,
.,.,nnn,,
You,you,s,considrd,0
will,will,s,,
find,find,s,,
him,him,s,,
a,a,s,considrd,0
liar,liar,c,strd,0
",",",",s,,
Sir,sir,c,,
.,.,nnn,,
I,i,s,considrd,0
had,had,s,considrd,0
rather,rather,s,,
report,report,s,,
should,should,s,,
be,be,s,considrd,0
a,a,s,considrd,0
liar,liar,c,strd,0
",",",",s,,
than,than,s,,
I,i,s,considrd,0
a,a,s,considrd,0
Lover,lover,c,,
.,.,nnn,,
Why,why,c,,
",",",",s,,
then,then,s,,
we,we,s,considrd,0
agree,agree,s,,
in,in,s,considrd,0
a,a,s,considrd,0
mind,mind,c,,
",",",",s,,
for,for,s,considrd,0
I,i,s,considrd,0
had,had,s,considrd,0
rather,rather,s,,
be,be,s,considrd,0
thought,thought,s,,
a,a,s,considrd,0
fool,fool,c,,
",",",",s,,
than,than,s,,
to,to,s,considrd,0
be,be,n,considrd,0
troubled,troubled,s,,
with,with,s,considrd,0
a,a,s,considrd,0
fools,fools,s,,
company,company,nnn,,
You,you,s,considrd,0
need,need,s,,
not,not,s,,
be,be,s,considrd,0
troubled,troubled,s,,
with,with,s,considrd,0
that,that,c,considrd,0
",",",",s,,
for,for,s,considrd,0
love,love,s,,
is,is,s,considrd,0
strongest,strongest,s,,
absented,absented,c,,
.,.,nnn,,
O,o,c,,
!,!,s,,
but,but,s,,
there,there,s,considrd,0
is,is,s,considrd,0
an,an,s,,
old,old,s,,
Proverb,proverb,c,,
",",",",s,,
that,that,s,considrd,0
love,love,s,,
will,will,s,,
break,break,s,,
thorough,thorough,s,,
stone-walls,stone-walls,c,,
",",",",n,,
wherefore,wherefore,s,,
if,if,s,,
you,you,s,considrd,0
be,be,s,considrd,0
in,in,s,considrd,0
love,love,c,,
",",",",s,,
you,you,s,considrd,0
will,will,s,,
haunt,haunt,s,,
me,me,s,,
like,like,s,,
a,a,s,considrd,0
Fairy,fairy,c,,
",",",",s,,
no,no,s,considrd,0
locks,locks,s,,
nor,nor,s,,
bolts,bolts,n,,
will,will,s,,
keep,keep,s,,
you,you,s,considrd,0
out,out,c,,
",",",",s,,
for,for,s,considrd,0
fairy,fairy,s,,
love,love,s,,
will,will,s,,
creep,creep,s,,
thorough,thorough,s,,
a,a,s,considrd,0
creavice,creavice,nnn,,
Faith,faith,s,,
Lady,lady,c,,
!,!,s,,
I,i,s,considrd,0
find,find,s,,
now,now,c,,
",",",",s,,
that,that,s,considrd,0
love,love,s,,
is,is,s,considrd,0
the,the,s,considrd,0
Queen,queen,s,,
of,of,s,considrd,0
Fayries,fayries,c,,
",",",",s,,
for,for,s,considrd,0
it,it,s,,
has,has,s,strd,0
crept,crept,n,,
thorough,thorough,s,,
the,the,s,considrd,0
keyhole,keyhole,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
ears,ears,c,strd,0
",",",",s,,
and,and,s,,
has,has,s,strd,0
got,got,s,,
into,into,s,considrd,0
my,my,s,considrd,0
head,head,c,,
",",",",s,,
and,and,s,,
their,their,s,considrd,0
dances,dances,n,,
such,such,s,,
roundelayes,roundelayes,c,,
",",",",s,,
as,as,s,considrd,0
makes,makes,s,,
my,my,s,considrd,0
brain,brain,s,,
dissie,dissie,nnn,,
If,if,s,,
once,once,s,,
your,your,s,,
brain,brain,s,,
begins,begins,s,,
to,to,s,considrd,0
be,be,s,considrd,0
dissie,dissie,c,,
",",",",s,,
your,your,s,,
senses,senses,s,,
will,will,s,,
stagger,stagger,c,,
",",",",s,,
and,and,s,,
your,your,n,,
reason,reason,s,,
will,will,s,,
fall,fall,s,,
down,down,s,,
from,from,s,,
its,its,s,,
feat,feat,c,,
",",",",s,,
and,and,s,,
when,when,s,,
the,the,s,considrd,0
reason,reason,s,,
is,is,s,considrd,0
displaced,displaced,c,,
",",",",s,,
and,and,s,,
the,the,n,considrd,0
wit,wit,s,,
is,is,s,considrd,0
distempered,distempered,c,strd,0
",",",",s,,
the,the,s,considrd,0
mind,mind,s,,
become,become,s,,
mad,mad,c,,
",",",",s,,
and,and,s,,
to,to,s,considrd,0
prevent,prevent,s,,
the,the,s,considrd,0
mischief,mischief,s,,
that,that,s,considrd,0
may,may,n,,
follow,follow,c,,
",",",",s,,
I,i,s,considrd,0
will,will,s,,
depart,depart,s,,
in,in,s,considrd,0
time,time,nnn,,
You,you,s,considrd,0
shall,shall,s,considrd,0
not,not,s,,
pass,pass,c,,
",",",",s,,
until,until,s,strd,0
you,you,s,considrd,0
have,have,s,considrd,0
paid,paid,s,,
me,me,s,,
a,a,s,considrd,0
tribute,tribute,c,,
.,.,nnn,,
What,what,s,,
Tribute,tribute,c,,
?,?,nnn,,
A,a,s,considrd,0
kiss,kiss,c,,
.,.,nnn,,
I,i,s,considrd,0
will,will,s,,
pay,pay,s,,
no,no,s,considrd,0
such,such,s,,
tribute,tribute,c,,
",",",",s,,
for,for,s,considrd,0
I,i,s,considrd,0
will,will,s,,
bring,bring,s,,
such,such,s,,
a,a,s,considrd,0
number,number,s,,
of,of,s,considrd,0
words,words,s,,
armed,armed,s,,
with,with,n,considrd,0
such,such,s,,
strong,strong,s,,
reasons,reasons,c,,
",",",",s,,
as,as,s,considrd,0
they,they,s,considrd,0
shall,shall,s,considrd,0
make,make,s,,
my,my,s,considrd,0
way,way,nnn,,
Your,your,s,,
words,words,s,,
will,will,s,,
prove,prove,s,,
poor,poor,s,,
Pilgrims,pilgrims,c,,
",",",",s,,
which,which,s,considrd,0
come,come,s,,
to,to,s,considrd,0
offer,offer,s,,
at,at,s,considrd,0
the,the,s,considrd,0
Altar,altar,s,,
of,of,s,considrd,0
my,my,n,considrd,0
lips,lips,nnn,,
Nay,nay,c,,
",",",",s,,
rather,rather,s,,
than,than,s,,
so,so,c,,
",",",",s,,
they,they,s,considrd,0
shall,shall,s,considrd,0
come,come,s,,
as,as,s,considrd,0
humble,humble,s,,
Petitioners,petitioners,c,,
",",",",s,,
and,and,s,,
as,as,s,considrd,0
it,it,s,,
were,were,c,,
",",",",n,,
kneeling,kneeling,s,,
at,at,s,considrd,0
your,your,s,,
heart,heart,c,,
",",",",s,,
shall,shall,s,considrd,0
with,with,s,considrd,0
innocence,innocence,s,strd,0
beg,beg,s,,
for,for,s,considrd,0
gentle,gentle,s,,
civility,civility,nnn,,
I,i,s,considrd,0
will,will,s,,
shut,shut,s,,
the,the,s,considrd,0
gates,gates,s,,
of,of,s,considrd,0
my,my,s,considrd,0
ears,ears,s,,
against,against,s,,
them,them,c,,
",",",",s,,
and,and,s,,
my,my,s,considrd,0
lips,lips,s,,
as,as,s,considrd,0
a,a,s,considrd,0
bar,bar,s,,
shall,shall,n,considrd,0
force,force,s,,
them,them,s,,
back,back,c,,
",",",",s,,
being,being,s,,
a,a,s,considrd,0
precise,precise,s,,
factious,factious,s,,
rout,rout,nnn,,
Satire,satire,s,,
shall,shall,s,considrd,0
lead,lead,s,,
my,my,s,considrd,0
sharp,sharp,s,,
words,words,s,,
on,on,c,,
",",",",s,,
break,break,s,,
open,open,s,strd,0
those,those,s,,
gates,gates,c,,
",",",",s,,
and,and,s,,
anger,anger,s,,
like,like,n,,
consuming,consuming,s,,
fire,fire,s,considrd,0
shall,shall,s,considrd,0
both,both,s,,
destroy,destroy,s,,
your,your,s,,
will,will,s,,
and,and,s,,
base,base,s,,
desire,desire,nnn,,
I,i,s,considrd,0
will,will,s,,
try,try,s,,
that,that,c,considrd,0
.,.,nnn,,
But,but,s,,
I,i,s,considrd,0
will,will,s,,
rather,rather,s,,
make,make,s,,
a,a,s,considrd,0
safe,safe,s,,
retreat,retreat,c,,
",",",",s,,
than,than,s,,
venture,venture,c,,
",",",",s,,
least,least,s,,
your,your,s,,
rude,rude,s,,
strength,strength,n,,
might,might,s,,
overcome,overcome,s,,
my,my,s,considrd,0
words,words,nnn,,
I,i,s,considrd,0
will,will,s,,
march,march,s,,
after,after,c,,
",",",",s,,
at,at,s,considrd,0
the,the,s,considrd,0
heels,heels,s,,
of,of,s,considrd,0
you,you,c,considrd,0
.,.,nnn,,
Sir,sir,c,,
",",",",s,,
you,you,s,considrd,0
praise,praise,s,strd,0
me,me,s,,
so,so,s,,
much,much,c,,
",",",",s,,
as,as,s,considrd,0
I,i,s,considrd,0
may,may,s,,
doubt,doubt,c,,
",",",",s,,
or,or,s,considrd,0
rather,rather,s,,
believe,believe,s,,
you,you,s,considrd,0
flatter,flatter,s,,
me,me,c,,
;,;,n,,
for,for,s,considrd,0
it,it,s,,
is,is,s,considrd,0
not,not,s,,
possible,possible,s,,
to,to,s,considrd,0
be,be,s,considrd,0
so,so,s,,
rare,rare,s,,
a,a,s,considrd,0
creature,creature,c,,
",",",",s,,
as,as,s,considrd,0
you,you,s,considrd,0
express,express,s,,
me,me,s,,
to,to,s,considrd,0
be,be,c,considrd,0
",",",",n,,
unless,unless,s,,
I,i,s,considrd,0
were,were,s,,
something,something,s,,
divine,divine,c,,
",",",",s,,
perchance,perchance,s,,
I,i,s,considrd,0
may,may,s,,
be,be,s,considrd,0
worthy,worthy,s,,
of,of,s,considrd,0
some,some,s,,
of,of,s,considrd,0
your,your,n,,
inferior,inferior,s,strd,0
Praises,praises,c,strd,0
",",",",s,,
but,but,s,,
not,not,s,,
all,all,s,,
your,your,s,,
high,high,s,,
and,and,s,,
mighty,mighty,s,,
ones,ones,nnn,,
You,you,s,considrd,0
are,are,s,,
more,more,s,,
than,than,s,,
either,either,s,,
I,i,s,considrd,0
can,can,s,,
express,express,c,,
",",",",s,,
or,or,s,considrd,0
think,think,s,,
you,you,s,considrd,0
to,to,s,considrd,0
be,be,c,considrd,0
.,.,nnn,,
Nay,nay,c,,
",",",",s,,
if,if,s,,
I,i,s,considrd,0
be,be,s,considrd,0
above,above,s,,
your,your,s,,
thoughts,thoughts,c,,
",",",",s,,
I,i,s,considrd,0
am,am,s,,
above,above,s,,
your,your,s,,
delight,delight,c,,
;,;,s,,
for,for,s,considrd,0
mankind,mankind,s,strd,0
takes,takes,n,,
no,no,s,considrd,0
great,great,s,considrd,0
pleasure,pleasure,s,,
in,in,s,considrd,0
that,that,s,considrd,0
they,they,s,considrd,0
comprehend,comprehend,s,,
not,not,nnn,,
I,i,s,considrd,0
believe,believe,s,,
you,you,s,considrd,0
do,do,s,,
not,not,s,,
comprehend,comprehend,s,,
how,how,s,,
well,well,s,,
I,i,s,considrd,0
love,love,s,,
you,you,c,considrd,0
.,.,nnn,,
No,no,s,considrd,0
truly,truly,c,strd,0
",",",",s,,
for,for,s,considrd,0
love,love,s,,
is,is,s,considrd,0
like,like,s,,
infinite,infinite,c,,
",",",",s,,
it,it,s,,
has,has,s,strd,0
no,no,s,considrd,0
circumference,circumference,c,,
",",",",s,,
wherefore,wherefore,s,,
I,i,n,considrd,0
will,will,s,,
not,not,s,,
trouble,trouble,s,,
my,my,s,considrd,0
self,self,s,,
in,in,s,considrd,0
loves,loves,s,,
ways,ways,c,strd,0
",",",",s,,
since,since,s,,
it,it,s,,
is,is,s,considrd,0
an,an,s,,
endless,endless,s,strd,0
journey,journey,nnn,,
But,but,s,,
surely,surely,c,,
",",",",s,,
Lady,lady,c,,
",",",",s,,
though,though,s,,
you,you,s,considrd,0
cannot,cannot,s,,
find,find,s,,
that,that,s,considrd,0
worth,worth,s,,
in,in,s,considrd,0
me,me,c,,
",",",",s,,
as,as,s,considrd,0
merits,merits,s,,
your,your,n,,
esteem,esteem,s,,
and,and,s,,
affection,affection,c,,
",",",",s,,
yet,yet,s,,
you,you,s,considrd,0
will,will,s,,
favor,favor,s,strd,0
me,me,s,,
for,for,s,considrd,0
your,your,s,,
lathers,lathers,s,,
command,command,c,,
",",",",s,,
and,and,s,,
love,love,n,,
me,me,s,,
for,for,s,considrd,0
his,his,s,considrd,0
desire,desire,nnn,,
If,if,s,,
my,my,s,considrd,0
Father,father,s,,
desires,desires,s,,
me,me,s,,
to,to,s,considrd,0
dye,dye,c,,
",",",",s,,
I,i,s,considrd,0
shall,shall,s,considrd,0
satisfy,satisfy,s,strd,0
his,his,s,considrd,0
desire,desire,c,,
",",",",s,,
for,for,s,considrd,0
it,it,s,,
is,is,s,considrd,0
in,in,s,considrd,0
my,my,n,considrd,0
power,power,s,,
to,to,s,considrd,0
take,take,s,considrd,0
away,away,s,,
my,my,s,considrd,0
own,own,s,,
life,life,c,,
",",",",s,,
when,when,s,,
I,i,s,considrd,0
will,will,c,,
;,;,s,,
but,but,s,,
it,it,s,,
is,is,s,considrd,0
not,not,s,,
in,in,s,considrd,0
my,my,s,considrd,0
power,power,s,,
to,to,s,considrd,0
love,love,n,,
those,those,s,,
my,my,s,considrd,0
Father,father,s,,
would,would,s,,
have,have,s,considrd,0
me,me,c,,
;,;,s,,
for,for,s,considrd,0
love,love,s,,
is,is,s,considrd,0
not,not,s,,
to,to,s,considrd,0
be,be,s,considrd,0
commanded,commanded,c,,
",",",",s,,
nor,nor,s,,
directed,directed,c,,
",",",",n,,
nor,nor,s,,
governed,governed,c,,
",",",",s,,
nor,nor,s,,
prescribed,prescribed,c,,
",",",",s,,
for,for,s,considrd,0
love,love,s,,
is,is,s,considrd,0
free,free,c,,
",",",",s,,
and,and,s,,
not,not,s,,
to,to,s,considrd,0
be,be,s,considrd,0
controuled,controuled,c,,
;,;,s,,
Also,also,n,,
I,i,s,considrd,0
may,may,s,,
marry,marry,s,,
a,a,s,considrd,0
man,man,s,,
my,my,s,considrd,0
Father,father,s,,
desires,desires,s,,
me,me,c,,
",",",",s,,
but,but,s,,
sure,sure,s,,
my,my,s,considrd,0
Father,father,s,,
will,will,s,,
not,not,s,,
desire,desire,c,,
",",",",s,,
nor,nor,n,,
command,command,s,,
me,me,s,,
to,to,s,considrd,0
marry,marry,c,,
",",",",s,,
if,if,s,,
I,i,s,considrd,0
cannot,cannot,s,,
love,love,s,,
the,the,s,considrd,0
man,man,s,,
he,he,s,considrd,0
would,would,s,,
have,have,s,considrd,0
me,me,s,,
marry,marry,c,,
",",",",s,,
as,as,s,considrd,0
I,i,n,considrd,0
ought,ought,s,,
to,to,s,considrd,0
do,do,s,,
a,a,s,considrd,0
Husband,husband,nnn,,
Madamosel,madamosel,s,,
Caprisia,caprisia,c,,
",",",",s,,
there,there,s,considrd,0
is,is,s,considrd,0
a,a,s,considrd,0
Gentleman,gentleman,c,,
",",",",s,,
one,one,s,,
of,of,s,considrd,0
my,my,s,considrd,0
acquaintance,acquaintance,s,,
does,does,s,strd,0
desire,desire,n,,
to,to,s,considrd,0
see,see,s,,
you,you,nnn,considrd,0
He,he,s,considrd,0
desires,desires,s,,
more,more,s,,
than,than,s,,
I,i,s,considrd,0
do,do,c,,
",",",",s,,
for,for,s,considrd,0
I,i,s,considrd,0
never,never,s,considrd,0
see,see,s,,
a,a,s,considrd,0
man,man,c,,
",",",",s,,
but,but,s,,
I,i,s,considrd,0
wish,wish,s,,
a,a,s,considrd,0
vail,vail,s,,
before,before,s,,
my,my,n,considrd,0
sight,sight,c,,
",",",",s,,
or,or,s,considrd,0
one,one,s,,
before,before,s,,
his,his,nnn,considrd,0
Have,have,s,considrd,0
you,you,s,considrd,0
taken,taken,s,,
a,a,s,considrd,0
surfeit,surfeit,s,,
of,of,s,considrd,0
eyes,eyes,c,,
",",",",s,,
as,as,s,considrd,0
you,you,s,considrd,0
hate,hate,s,,
to,to,s,considrd,0
look,look,s,,
on,on,s,,
a,a,s,considrd,0
man's,man's,s,strd,0
face,face,c,,
.,.,nnn,,
Yes,yes,c,,
",",",",s,,
of,of,s,considrd,0
wanton,wanton,s,,
eyes,eyes,c,,
",",",",s,,
that,that,s,considrd,0
skips,skips,s,,
from,from,s,,
face,face,s,,
to,to,s,considrd,0
face,face,c,,
",",",",s,,
which,which,s,considrd,0
makes,makes,s,,
me,me,s,,
love,love,s,,
the,the,n,considrd,0
blind,blind,nnn,,
I,i,s,considrd,0
wonder,wonder,s,,
whether,whether,s,,
the,the,s,considrd,0
soul,soul,s,,
may,may,s,,
be,be,s,considrd,0
satisfied,satisfied,c,,
",",",",s,,
or,or,s,considrd,0
surfeit,surfeit,s,,
as,as,s,considrd,0
the,the,s,considrd,0
senses,senses,s,,
do,do,c,,
.,.,nnn,,
The,the,s,considrd,0
thoughts,thoughts,c,,
",",",",s,,
