token,tokenToMatch,endReason,tag,tagIndex
CAn,can,s,,
horror,horror,s,,
have,have,s,strd,0
an,an,s,,
auditory,auditory,c,,
?,?,s,,
can,can,n,,
Man,man,s,,
love,love,s,strd,0
the,the,s,considrd,0
spectacle,spectacle,s,,
of,of,s,considrd,0
ruined,ruined,s,strd,0
man,man,c,,
?,?,n,,
We,we,s,considrd,0
feared,feared,s,strd,0
we,we,s,considrd,0
should,should,s,,
have,have,s,strd,0
been,been,s,strd,0
alone,alone,c,,
",",",",s,,
that,that,s,considrd,0
hence,hence,c,,
",",",",n,,
The,the,s,considrd,0
Actors,actors,s,,
should,should,s,,
have,have,s,strd,0
been,been,s,strd,0
the,the,s,considrd,0
Audience,audience,c,,
.,.,n,,
Are,are,s,,
you,you,s,considrd,0
not,not,s,,
frighted,frighted,s,,
yet,yet,c,,
?,?,s,,
do^,do^,s,,
you,you,s,considrd,0
not,not,s,,
rise,rise,c,,
?,?,n,,
Can,can,s,,
that,that,s,considrd,0
inuit,inuit,c,strd,0
",",",",s,,
which,which,s,considrd,0
should,should,s,,
dismay,dismay,s,,
your,your,s,,
eyes,eyes,c,,
?,?,n,,
We,we,s,considrd,0
show,show,s,strd,0
near,near,s,strd,0
murders,murders,c,strd,0
",",",",s,,
and,and,s,,
in,in,s,considrd,0
that,that,s,considrd,0
degree,degree,n,,
Where,where,s,,
Marriage,marriage,s,strd,0
is,is,s,considrd,0
unlawful,unlawful,c,strd,0
",",",",s,,
then,then,c,,
",",",",s,,
the,the,s,considrd,0
free,free,n,,
Progress,progress,s,strd,0
of,of,s,considrd,0
crimes,crimes,c,,
",",",",s,,
by,by,s,considrd,0
nimble,nimble,s,,
Justice,justice,s,strd,0
met,met,c,,
",",",",n,,
Aequally,aequally,s,,
horrid,horrid,c,,
",",",",s,,
this,this,s,considrd,0
we,we,s,considrd,0
show,show,c,strd,0
",",",",s,,
but,but,s,,
yet,yet,n,,
Unless,unless,s,strd,0
your,your,s,,
Courtesy,courtesy,c,strd,0
",",",",s,,
your,your,s,,
Judgment,judgment,s,strd,0
sway,sway,c,,
",",",",n,,
We,we,s,considrd,0
suffer,suffer,s,,
a,a,s,considrd,0
worse,worse,s,,
torture,torture,c,,
",",",",s,,
then,then,s,,
we,we,s,considrd,0
play,play,c,,
.,.,n,,
WHy,why,s,,
weeps,weeps,s,,
my,my,s,considrd,0
Dear,dear,c,strd,0
?,?,nnn,,
Ask,ask,s,strd,0
why,why,s,,
I,i,s,considrd,0
do,do,s,,
not,not,s,,
weep,weep,c,,
:,:,n,,
(,(,c,,
Poor,poor,s,strd,0
Isabella,isabella,s,,
are,are,s,,
thy,thy,s,considrd,0
tears,tears,s,strd,0
denied,denied,s,strd,0
thee,thee,c,,
?),?),n,,
Ask,ask,s,strd,0
why,why,s,,
thus,thus,s,,
long,long,s,,
such,such,s,,
a,a,s,considrd,0
succession,succession,n,,
Of,of,s,considrd,0
sorrow,sorrow,s,,
clogs,clogs,s,,
my,my,s,considrd,0
bosom,bosom,c,strd,0
",",",",s,,
and,and,s,,
does,does,s,,
rob,rob,n,,
So,so,s,,
much,much,s,,
of,of,s,considrd,0
Woman,woman,s,,
from,from,s,,
me,me,c,strd,0
",",",",s,,
as,as,s,considrd,0
complaints,complaints,c,,
.,.,n,,
Ask,ask,s,strd,0
why,why,s,,
I,i,s,considrd,0
do,do,s,strd,0
not,not,s,,
rave,rave,c,strd,0
",",",",s,,
tear,tear,s,strd,0
my,my,s,considrd,0
hair,hair,c,strd,0
",",",",s,,
thus,thus,c,,
",",",",n,,
Create,create,s,,
a,a,s,considrd,0
grief,grief,c,strd,0
",",",",s,,
which,which,s,considrd,0
Fate,fate,s,,
would,would,s,,
spare,spare,s,,
me,me,c,,
",",",",s,,
then,then,n,,
Cloud,cloud,s,,
the,the,s,considrd,0
sad,sad,s,,
Air,air,s,strd,0
with,with,s,considrd,0
sighs,sighs,c,strd,0
",",",",s,,
and,and,s,,
at,at,s,considrd,0
the,the,s,considrd,0
last,last,c,,
",",",",n,,
With,with,s,considrd,0
a,a,s,considrd,0
bold,bold,s,,
stab,stab,s,,
take,take,s,considrd,0
from,from,s,,
insulting,insulting,s,,
Fortune,fortune,n,,
The,the,s,considrd,0
miserable,miserable,s,,
object,object,s,strd,0
of,of,s,considrd,0
her,her,s,,
sport,sport,c,,
:,:,n,,
Ask,ask,s,strd,0
why,why,s,,
I,i,s,considrd,0
do,do,s,strd,0
not,not,s,,
this,this,c,considrd,0
",",",",s,,
not,not,c,,
",",",",s,,
why,why,s,,
I,i,s,considrd,0
weep,weep,c,strd,0
.,.,nn,,
Or,or,s,considrd,0
stint,stint,s,,
thy,thy,s,considrd,0
