token,tokenToMatch,endReason,tag,tagIndex
FUll,full,s,,
twenty,twenty,s,,
years,years,s,,
and,and,s,,
more,more,c,,
",",",",s,,
our,our,s,,
laboring,laboring,s,strd,0
Stage,stage,n,,
Has,has,s,considrd,0
lost,lost,c,,
",",",",s,,
on,on,s,,
this,this,s,considrd,0
incorrgible,incorrgible,s,,
age,age,c,,
:,:,n,,
Our,our,s,,
Poets,poets,c,,
",",",",s,,
the,the,s,considrd,0
John,john,s,strd,0
Ketches,ketches,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Nation,nation,c,,
",",",",n,,
Have,have,s,considrd,0
seemed,seemed,s,strd,0
to,to,s,considrd,0
lash,lash,s,,
ye,ye,c,strd,0
",",",",s,,
even,even,s,strd,0
to,to,s,considrd,0
excoriation,excoriation,c,,
:,:,n,,
But,but,s,,
still,still,s,,
no,no,s,considrd,0
sign,sign,s,,
remains,remains,c,,
;,;,s,,
which,which,s,considrd,0
plainly,plainly,s,,
notes,notes,c,,
",",",",n,,
You,you,s,considrd,0
bore,bore,s,,
like,like,s,,
Hero's,hero's,c,,
",",",",s,,
or,or,s,considrd,0
you,you,s,considrd,0
bribed,bribed,s,strd,0
like,like,s,,
Oats,oats,c,strd,0
.,.,n,,
What,what,s,,
can,can,s,,
we,we,s,considrd,0
do,do,c,,
",",",",s,,
when,when,s,,
mimicking,mimicking,s,,
a,a,s,considrd,0
Fop,fop,c,,
",",",",n,,
Like,like,s,,
beating,beating,c,,
",",",",s,,
Nut-trees,nut-trees,c,,
",",",",s,,
makes,makes,s,,
a,a,s,considrd,0
larger,larger,s,,
Crop,crop,c,,
?,?,n,,
Faith,faith,s,,
we'll,we'll,s,,
even,even,s,strd,0
spare,spare,s,,
our,our,s,,
pains,pains,c,,
:,:,s,,
and,and,s,,
to,to,s,considrd,0
content,content,s,,
you,you,c,considrd,0
",",",",n,,
Will,will,s,,
fairly,fairly,s,,
leave,leave,s,,
you,you,s,considrd,0
what,what,s,,
your,your,s,,
Maker,maker,s,,
meant,meant,s,,
you,you,c,considrd,0
.,.,n,,
Satyr,satyr,s,strd,0
was,was,s,,
once,once,s,,
your,your,s,,
Physic,physic,c,strd,0
",",",",s,,
Wit,wit,s,,
your,your,s,,
Food,food,c,,
;,;,n,,
One,one,s,,
nourisht,nourisht,s,,
not,not,c,,
",",",",s,,
and,and,s,,
the,the,s,strd,0
other,other,s,strd,1
drew,drew,s,,
no,no,s,considrd,0
Blood,blood,c,,
.,.,n,,
We,we,s,strd,0
now,now,s,,
prescribe,prescribe,c,,
",",",",s,,
like,like,s,,
Doctors,doctors,s,,
in,in,s,considrd,0
despair,despair,c,,
",",",",n,,
The,the,s,considrd,0
Diet,diet,s,,
your,your,s,,
weak,weak,s,,
appetites,appetites,s,,
can,can,s,,
bear,bear,c,,
.,.,n,,
Since,since,s,,
hearty,hearty,s,,
Beef,beef,s,,
and,and,s,,
Mutton,mutton,s,,
will,will,s,,
not,not,s,,
do,do,c,,
",",",",n,,
Here,here,s,strd,0
Is,is,s,strd,1
Julep,julep,s,,
dance,dance,c,,
",",",",s,,
Ptisan,ptisan,s,,
of,of,s,considrd,0
Song,song,s,,
and,and,s,,
show,show,c,,
:,:,n,,
Give,give,s,,
you,you,s,considrd,0
strong,strong,s,,
Sense,sense,c,,
",",",",s,,
the,the,s,considrd,0
Liquor,liquor,s,,
is,is,s,considrd,0
too,too,s,,
heady,heady,c,,
;,;,n,,
You're,you're,s,,
come,come,s,,
to,to,s,considrd,0
farce,farce,c,,
",",",",s,,
that,that,s,strd,0
is,is,s,strd,1
Asses,asses,s,,
milk,milk,c,,
",",",",s,,
already,already,c,,
.,.,n,,
Some,some,s,,
hopeful,hopeful,s,,
Youths,youths,s,,
there,there,s,considrd,0
are,are,c,,
",",",",s,,
of,of,s,considrd,0
callow,callow,s,,
Wit,wit,c,,
",",",",n,,
Who,who,s,considrd,0
one,one,s,,
Day,day,s,,
may,may,s,,
be,be,s,considrd,0
Men,men,c,,
",",",",s,,
if,if,s,,
Heaven,heaven,s,strd,0
think,think,s,,
fit,fit,c,,
;,;,n,,
Sound,sound,s,,
may,may,s,,
serve,serve,s,,
such,such,c,,
",",",",s,,
ere,ere,s,,
they,they,s,considrd,0
to,to,s,considrd,0
Sense,sense,s,,
are,are,s,,
grown,grown,c,,
;,;,n,,
Like,like,s,,
leading,leading,s,,
strings,strings,c,,
",",",",s,,
till,till,s,,
they,they,s,considrd,0
can,can,s,,
walk,walk,s,,
alone,alone,c,,
:,:,n,,
But,but,s,,
yet,yet,s,,
to,to,s,considrd,0
keep,keep,s,,
our,our,s,,
Friends,friends,s,,
in,in,s,considrd,0
countenance,countenance,c,strd,0
",",",",s,,
know,know,c,,
",",",",n,,
The,the,s,considrd,0
Wise,wise,s,,
Italians,italians,s,,
first,first,s,,
invented,invented,s,,
show,show,c,,
;,;,n,,
Thence,thence,c,,
",",",",s,,
into,into,s,considrd,0
France,france,s,,
the,the,s,considrd,0
Noble,noble,s,,
Pageant,pageant,s,,
past,past,c,,
;,;,n,,
It,it,s,strd,0
Is,is,s,strd,1
England's,england's,s,,
Credit,credit,s,,
to,to,s,considrd,0
be,be,s,considrd,0
cozn'd,cozn'd,s,,
last,last,c,,
.,.,n,,
Freedom,freedom,s,,
and,and,s,,
Zeal,zeal,s,,
have,have,s,considrd,0
choused,choused,s,strd,0
you,you,s,considrd,0
over,over,s,strd,0
and,and,s,,
over,over,c,strd,0
;,;,n,,
'Pray','pray',s,,
give,give,s,,
us,us,s,,
leave,leave,s,,
to,to,s,considrd,0
bubble,bubble,s,,
you,you,s,considrd,0
once,once,s,,
more,more,c,,
;,;,n,,
You,you,s,considrd,0
never,never,s,considrd,0
were,were,s,,
so,so,s,,
cheaply,cheaply,s,,
fooled,fooled,s,strd,0
before,before,c,,
.,.,n,,
We,we,s,strd,0
bring,bring,s,,
you,you,s,considrd,0
change,change,c,,
",",",",s,,
to,to,s,considrd,0
humor,humor,s,strd,0
your,your,s,,
Disease,disease,c,,
;,;,n,,
Change,change,s,,
for,for,s,considrd,0
the,the,s,considrd,0
worse,worse,s,,
has,has,s,considrd,0
ever,ever,s,,
used,used,s,strd,0
to,to,s,considrd,0
please,please,c,,
:,:,n,,
Then,then,s,,
it,it,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
mode,mode,s,,
of,of,s,considrd,0
France,france,c,,
",",",",s,,
without,without,s,,
whose,whose,s,,
Rules,rules,c,,
",",",",n,,
None,none,s,,
must,must,s,,
presume,presume,s,,
to,to,s,considrd,0
set,set,s,,
up,up,s,,
here,here,s,,
for,for,s,considrd,0
Fools,fools,c,,
:,:,n,,
In,in,s,considrd,0
France,france,c,,
",",",",s,,
the,the,s,considrd,0
oldest,oldest,s,,
Man,man,s,,
is,is,s,considrd,0
always,always,s,,
young,young,c,,
",",",",n,,
Sees,sees,s,,
Opera's,opera's,s,,
daily,daily,c,,
",",",",s,,
learns,learns,s,,
the,the,s,considrd,0
Tunes,tunes,s,,
so,so,s,,
long,long,c,,
",",",",n,,
Till,till,s,,
Foot,foot,c,,
",",",",s,,
Hand,hand,c,,
",",",",s,,
Head,head,c,,
",",",",s,,
keep,keep,s,,
time,time,s,,
with,with,s,considrd,0
every,every,s,strd,0
Song,song,c,,
.,.,n,,
Each,each,s,,
sings,sings,s,,
his,his,s,considrd,0
part,part,c,,
",",",",s,,
echoing,echoing,s,,
from,from,s,,
Pit,pit,s,,
and,and,s,,
Box,box,c,,
",",",",n,,
With,with,s,considrd,0
his,his,s,considrd,0
hoarse,hoarse,s,,
Voice,voice,c,,
",",",",s,,
half,half,s,,
Harmony,harmony,c,,
",",",",s,,
half,half,s,,
Pox,pox,c,,
.,.,n,,
Le,le,s,,
plus,plus,s,,
grand,grand,s,,
Roy,roy,s,,
du,du,s,,
Monde,monde,c,,
",",",",s,,
is,is,s,considrd,0
always,always,s,,
ringing,ringing,c,,
;,;,n,,
They,they,s,considrd,0
show,show,s,,
themselves,themselves,s,,
good,good,s,,
Subjects,subjects,s,,
by,by,s,considrd,0
their,their,s,considrd,0
singing,singing,c,,
.,.,n,,
On,on,s,,
that,that,s,considrd,0
condition,condition,c,,
",",",",s,,
set,set,s,,
up,up,s,,
every,every,s,,
Throat,throat,c,,
;,;,n,,
You,you,s,considrd,0
Whiggs,whiggs,s,,
may,may,s,,
sing,sing,c,,
",",",",s,,
for,for,s,considrd,0
you,you,s,considrd,0
have,have,s,considrd,0
changed,changed,s,strd,0
your,your,s,,
Note,note,c,,
.,.,n,,
Cits,cits,s,,
and,and,s,,
Citesses,citesses,c,,
",",",",s,,
raise,raise,s,,
a,a,s,considrd,0
joyful,joyful,s,,
strain,strain,c,,
",",",",n,,
It,it,s,strd,0
Is,is,s,strd,1
a,a,s,considrd,0
good,good,s,,
Omen,omen,s,,
to,to,s,considrd,0
begin,begin,s,,
a,a,s,considrd,0
Reign,reign,c,,
:,:,n,,
Voices,voices,s,,
may,may,s,,
help,help,s,,
your,your,s,,
Charter,charter,s,,
to,to,s,considrd,0
restoring,restoring,c,,
;,;,n,,
And,and,s,,
get,get,s,,
by,by,s,considrd,0
singing,singing,c,,
",",",",s,,
what,what,s,,
you,you,s,considrd,0
lost,lost,s,,
by,by,s,considrd,0
roaring,roaring,c,,
.,.,nn,,
THou,thou,s,considrd,0
glorious,glorious,s,,
Fabric,fabric,c,strd,0
!,!,s,,
stand,stand,s,,
for,for,s,considrd,0
ever,ever,c,,
",",",",s,,
stand,stand,c,,
:,:,n,,
Well,well,s,,
Worthy,worthy,s,,
Thou,thou,s,considrd,0
to,to,s,considrd,0
entertain,entertain,n,,
The,the,s,considrd,0
God,god,s,,
of,of,s,considrd,0
Traffic,traffic,c,strd,0
",",",",s,,
and,and,s,,
of,of,s,considrd,0
Gain,gain,c,,
!,!,n,,
To,to,s,considrd,0
draw,draw,s,,
the,the,s,considrd,0
Concourse,concourse,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Land,land,c,,
",",",",n,,
And,and,s,,
Wealth,wealth,s,,
of,of,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Main,main,c,,
.,.,n,,
But,but,s,,
where,where,s,,
the,the,s,considrd,0
shoales,shoales,s,,
of,of,s,considrd,0
Merchants,merchants,s,,
meeting,meeting,c,,
?,?,n,,
Welcome,welcome,s,,
to,to,s,considrd,0
their,their,s,considrd,0
Friends,friends,s,,
repeating,repeating,c,,
",",",",n,,
Busy,busy,s,strd,0
Bargains,bargains,s,strd,0
deafer,deafer,s,,
sound,sound,c,,
!,!,n,,
Tongues,tongues,s,,
Confused,confused,s,strd,0
of,of,s,considrd,0
every,every,s,,
Nation,nation,c,,
?,?,n,,
Nothing,nothing,s,,
here,here,s,,
but,but,s,,
Desolation,desolation,c,,
",",",",n,,
Mournful,mournful,s,,
silence,silence,s,,
reigns,reigns,s,strd,0
around,around,c,,
.,.,nn,,
O,o,s,,
Hermes,hermes,c,,
!,!,s,,
pity,pity,s,,
me,me,c,,
!,!,n,,
I,i,s,considrd,0
was,was,c,,
",",",",s,,
while,while,s,,
Heaven,heaven,s,strd,0
did,did,s,,
smile,smile,c,,
",",",",n,,
The,the,s,considrd,0
Queen,queen,s,,
of,of,s,considrd,0
all,all,s,,
this,this,s,considrd,0
Isle,isle,c,,
",",",",n,,
Europes,europes,s,,
Pride,pride,c,,
",",",",n,,
And,and,s,,
Albions,albions,s,,
Bride,bride,c,,
;,;,n,,
But,but,s,,
gone,gone,s,,
my,my,s,considrd,0
Plighted,plighted,s,,
Lord,lord,c,,
!,!,s,,
ah,ah,c,,
",",",",s,,
gone,gone,s,,
is,is,s,considrd,0
He,he,c,strd,0
!,!,n,,
O,o,s,,
Hermes,hermes,c,,
!,!,s,,
pity,pity,s,,
me,me,c,strd,0
!,!,nn,,
And,and,s,,
I,i,s,considrd,0
the,the,s,considrd,0
Noble,noble,s,,
Flood,flood,c,,
",",",",s,,
whose,whose,s,,
tributary,tributary,s,,
Tide,tide,n,,
Does,does,s,,
on,on,s,,
her,her,s,,
Silver,silver,s,,
Margent,margent,s,,
smoothly,smoothly,s,,
glide,glide,c,,
;,;,n,,
But,but,s,,
Heaven,heaven,s,strd,0
grew,grew,s,,
jealous,jealous,s,,
of,of,s,considrd,0
our,our,s,,
happy,happy,s,,
state,state,c,,
:,:,n,,
And,and,s,,
bid,bid,s,,
revolving,revolving,s,,
Fate,fate,c,,
",",",",n,,
Our,our,s,,
Doom,doom,s,,
decree,decree,c,,
:,:,n,,
No,no,s,considrd,0
more,more,s,,
the,the,s,considrd,0
King,king,s,,
of,of,s,considrd,0
Floods,floods,s,,
am,am,s,,
I,i,c,considrd,0
",",",",n,,
No,no,s,considrd,0
more,more,s,,
the,the,s,considrd,0
Queen,queen,s,,
of,of,s,considrd,0
Albion,albion,c,,
",",",",s,,
She,she,c,considrd,0
!,!,nn,,
O,o,s,,
Hermes,hermes,c,,
!,!,s,,
pity,pity,s,,
me,me,c,,
!,!,nn,,
O,o,s,,
Hermes,hermes,c,,
!,!,s,,
pity,pity,s,,
me,me,c,,
!,!,nn,,
Behold,behold,c,,
!,!,nn,,
Behold,behold,c,,
!,!,nn,,
My,my,s,considrd,0
Turrets,turrets,s,,
on,on,s,,
the,the,s,considrd,0
ground,ground,n,,
That,that,s,considrd,0
once,once,s,,
my,my,s,considrd,0
Temples,temples,s,,
crowned,crowned,c,strd,0
!,!,nn,,
The,the,s,considrd,0
Sedgy,sedgy,s,,
Honors,honors,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
Brow's,brow's,s,,
dispersed,dispersed,c,strd,0
!,!,n,,
My,my,s,considrd,0
Urn,urn,s,,
reverst,reverst,c,,
!,!,nn,,
Rise,rise,c,,
",",",",s,,
rise,rise,c,,
",",",",s,,
Augusta,augusta,c,,
",",",",s,,
rise,rise,c,,
!,!,n,,
And,and,s,,
wipe,wipe,s,,
thy,thy,s,considrd,0
weeping,weeping,s,,
Eyes,eyes,c,,
:,:,n,,
Augusta,augusta,c,,
!,!,s,,
for,for,s,considrd,0
I,i,s,considrd,0
call,call,s,,
thee,thee,s,,
so,so,c,,
!,!,n,,
It,it,s,strd,0
Is,is,s,strd,1
lawful,lawful,s,,
for,for,s,considrd,0
the,the,s,considrd,0
Gods,gods,s,considrd,0
to,to,s,considrd,0
know,know,n,,
Thy,thy,s,considrd,0
Future,future,s,,
Name,name,c,,
",",",",n,,
And,and,s,,
growing,growing,s,,
Fame,fame,c,,
.,.,n,,
Rise,rise,s,,
rise,rise,c,,
",",",",s,,
Augusta,augusta,c,,
",",",",s,,
rise,rise,c,,
.,.,nn,,
O,o,s,,
never,never,c,considrd,0
",",",",s,,
never,never,s,considrd,0
will,will,s,,
I,i,s,considrd,0
rise,rise,c,,
!,!,n,,
Never,never,s,considrd,0
will,will,s,,
I,i,s,considrd,0
cease,cease,s,,
my,my,s,considrd,0
mourning,mourning,c,,
",",",",n,,
Never,never,s,considrd,0
wipe,wipe,s,,
my,my,s,considrd,0
Weeping,weeping,s,,
Eyes,eyes,c,,
",",",",n,,
Till,till,s,,
my,my,s,considrd,0
plighted,plighted,s,,
Lord's,lord's,s,,
returning,returning,c,,
!,!,n,,
Never,never,s,considrd,0
never,never,s,considrd,0
will,will,s,,
I,i,s,considrd,0
rise,rise,c,,
!,!,nn,,
What,what,s,,
brought,brought,s,,
Thee,thee,c,,
",",",",s,,
Wretch,wretch,c,,
",",",",s,,
to,to,s,considrd,0
this,this,s,considrd,0
despair,despair,c,,
?,?,n,,
The,the,s,considrd,0
Cause,cause,s,,
of,of,s,considrd,0
thy,thy,s,considrd,0
Misfortune,misfortune,s,,
show,show,c,,
.,.,nn,,
It,it,s,,
seems,seems,s,,
the,the,s,considrd,0
Gods,gods,s,considrd,0
take,take,s,considrd,0
little,little,s,,
Care,care,n,,
Of,of,s,considrd,0
Humane,humane,s,,
things,things,s,,
below,below,c,,
",",",",n,,
When,when,s,,
even,even,s,,
our,our,s,,
Sufferings,sufferings,s,strd,0
here,here,s,,
they,they,s,considrd,0
do,do,s,,
not,not,s,,
know,know,c,,
!,!,nn,,
Not,not,s,,
unknowing,unknowing,s,,
came,came,s,,
I,i,s,considrd,0
down,down,c,,
",",",",n,,
Disloyal,disloyal,s,,
Town,town,c,,
!,!,n,,
Speak,speak,c,,
!,!,s,,
did,did,s,strd,0
not,not,s,,
Thou,thou,n,considrd,0
Forsake,forsake,s,,
thy,thy,s,considrd,0
Faith,faith,c,,
",",",",s,,
and,and,s,,
break,break,s,,
thy,thy,s,considrd,0
Nuptial,nuptial,s,,
Vow,vow,c,,
?,?,nn,,
Ah,ah,s,,
it,it,s,strd,0
is,is,s,strd,1
too,too,s,,
true,true,c,,
!,!,s,,
too,too,s,,
true,true,c,,
!,!,n,,
But,but,s,,
what,what,s,,
could,could,s,strd,0
I,i,c,considrd,0
",",",",s,,
unthinking,unthinking,s,,
City,city,c,,
",",",",s,,
do,do,c,,
?,?,n,,
Faction,faction,s,,
swayed,swayed,s,strd,0
me,me,c,,
",",",",n,,
Zeal,zeal,s,,
allured,allured,s,strd,0
me,me,c,,
",",",",n,,
Both,both,s,,
assured,assured,s,strd,0
me,me,c,,
",",",",n,,
Both,both,s,,
betrayed,betrayed,s,strd,0
me,me,c,,
!,!,nn,,
Suppose,suppose,s,,
me,me,s,,
sent,sent,n,,
Thy,thy,s,considrd,0
Albion,albion,s,,
to,to,s,considrd,0
restore,restore,c,,
",",",",n,,
Can,can,s,strd,0
thou,thou,s,considrd,0
repent,repent,c,,
?,?,nn,,
My,my,s,considrd,0
falsehood,falsehood,s,strd,0
I,i,s,considrd,0
deplore,deplore,c,,
!,!,nn,,
Thou,thou,s,considrd,0
see,see,s,strd,0
her,her,s,,
mourn,mourn,c,,
;,;,s,,
and,and,s,,
I,i,n,considrd,0
With,with,s,considrd,0
all,all,s,,
my,my,s,considrd,0
Waters,waters,c,,
",",",",s,,
will,will,s,,
her,her,s,,
Tears,tears,s,,
supply,supply,c,,
.,.,nn,,
Then,then,s,,
by,by,s,considrd,0
some,some,s,,
loyal,loyal,s,,
Deed,deed,s,,
regain,regain,n,,
Thy,thy,s,considrd,0
long,long,s,,
lost,lost,s,,
Reputation,reputation,c,,
",",",",n,,
To,to,s,considrd,0
wash,wash,s,,
away,away,s,,
the,the,s,considrd,0
stain,stain,n,,
That,that,s,considrd,0
blots,blots,s,,
a,a,s,considrd,0
Noble,noble,s,,
Nation,nation,c,,
!,!,n,,
And,and,s,,
free,free,s,,
thy,thy,s,considrd,0
famous,famous,s,,
Town,town,s,,
again,again,n,,
From,from,s,,
force,force,s,,
of,of,s,considrd,0
Usurpation,usurpation,c,,
!,!,nn,,
We'll,we'll,s,,
wash,wash,s,,
away,away,s,,
the,the,s,considrd,0
stain,stain,n,,
That,that,s,considrd,0
blots,blots,s,,
a,a,s,considrd,0
noble,noble,s,,
Nation,nation,c,,
",",",",n,,
And,and,s,,
free,free,s,,
this,this,s,considrd,0
famous,famous,s,,
Town,town,s,,
again,again,n,,
From,from,s,,
force,force,s,,
of,of,s,considrd,0
Usurpation,usurpation,c,,
.,.,nn,,
Behold,behold,s,,
Democracy,democracy,s,,
and,and,s,,
Zeal,zeal,s,,
appear,appear,c,,
",",",",n,,
She,she,s,considrd,0
that,that,s,considrd,0
allured,allured,s,strd,0
my,my,s,considrd,0
Heart,heart,s,,
away,away,c,,
",",",",n,,
And,and,s,,
He,he,s,considrd,0
that,that,s,considrd,0
after,after,s,,
made,made,s,,
a,a,s,considrd,0
prey,prey,c,,
.,.,nn,,
Resist,resist,c,,
",",",",s,,
and,and,s,,
do,do,s,,
not,not,s,,
fear,fear,c,,
!,!,nn,,
Resist,resist,c,,
",",",",s,,
and,and,s,,
do,do,s,,
not,not,s,,
fear,fear,c,,
!,!,nn,,
Nymph,nymph,s,,
of,of,s,considrd,0
the,the,s,considrd,0
City,city,c,,
!,!,s,,
bring,bring,s,,
thy,thy,s,considrd,0
Treasures,treasures,c,,
",",",",n,,
Bring,bring,s,,
me,me,s,,
more,more,n,,
To,to,s,considrd,0
waste,waste,s,,
in,in,s,considrd,0
Pleasures,pleasures,c,,
.,.,nn,,
Thou,thou,s,considrd,0
have,have,s,strd,0
exhausted,exhausted,s,,
all,all,s,,
my,my,s,considrd,0
Store,store,c,,
",",",",n,,
And,and,s,,
I,i,s,considrd,0
can,can,s,,
give,give,s,,
no,no,s,considrd,0
more,more,c,,
.,.,nn,,
Thou,thou,s,considrd,0
Horny,horny,s,,
Flood,flood,s,,
for,for,s,considrd,0
Zeal,zeal,s,,
provide,provide,n,,
A,a,s,considrd,0
new,new,s,considrd,0
Supply,supply,c,,
;,;,s,,
And,and,s,,
swell,swell,s,,
thy,thy,s,considrd,0
Moony,moony,s,,
tide,tide,c,,
",",",",n,,
That,that,s,considrd,0
on,on,s,,
thy,thy,s,considrd,0
buxom,buxom,s,,
Back,back,s,,
the,the,s,considrd,0
floating,floating,s,,
Gold,gold,s,,
may,may,s,,
glide,glide,c,,
.,.,nn,,
Not,not,s,,
all,all,s,,
the,the,s,considrd,0
Gold,gold,s,,
the,the,s,considrd,0
Southern,southern,s,,
Sun,sun,s,,
produces,produces,c,,
",",",",n,,
Or,or,s,considrd,0
Treasures,treasures,s,,
of,of,s,considrd,0
the,the,s,considrd,0
famed,famed,s,strd,0
Levant,levant,c,,
",",",",n,,
Suffice,suffice,s,,
for,for,s,considrd,0
Pious,pious,s,,
uses,uses,c,,
",",",",n,,
To,to,s,considrd,0
feed,feed,s,,
the,the,s,considrd,0
sacred,sacred,s,,
hunger,hunger,s,,
of,of,s,considrd,0
a,a,s,considrd,0
Saint,saint,c,considrd,0
!,!,nn,,
Woe,woe,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Vanquished,vanquished,c,strd,0
",",",",s,,
woe,woe,c,,
!,!,n,,
Slave,slave,s,,
as,as,s,considrd,0
thou,thou,s,considrd,0
art,art,c,,
",",",",n,,
Thy,thy,s,considrd,0
Wealth,wealth,s,,
impart,impart,c,,
",",",",n,,
And,and,s,,
me,me,s,,
thy,thy,s,considrd,0
Victor,victor,s,,
know,know,c,,
!,!,nn,,
And,and,s,,
me,me,s,,
thy,thy,s,considrd,0
Victor,victor,s,,
know,know,c,,
",",",",n,,
Resistless,resistless,s,,
Arms,arms,s,,
are,are,s,,
in,in,s,considrd,0
my,my,s,considrd,0
hand,hand,c,,
",",",",n,,
Thy,thy,s,considrd,0
Bars,bars,s,strd,0
shall,shall,s,considrd,0
burst,burst,s,,
at,at,s,considrd,0
my,my,s,considrd,0
Command,command,c,,
",",",",n,,
Thy,thy,s,considrd,0
Towry,towry,s,,
Head,head,s,,
lie,lie,s,strd,0
low,low,c,,
.,.,n,,
Woe,woe,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Vanquished,vanquished,c,strd,0
",",",",s,,
woe,woe,c,,
!,!,nn,,
Were,were,s,,
I,i,s,considrd,0
not,not,s,,
bound,bound,s,,
by,by,s,considrd,0
fate,fate,n,,
For,for,s,considrd,0
ever,ever,c,,
",",",",s,,
ever,ever,s,,
here,here,c,,
",",",",n,,
My,my,s,considrd,0
Walls,walls,s,,
I,i,s,considrd,0
would,would,s,,
translate,translate,n,,
To,to,s,considrd,0
some,some,s,,
more,more,s,,
