token,tokenToMatch,endReason,tag,tagIndex
SIR,sir,s,,
John,john,s,,
Chapman,chapman,s,,
being,being,s,,
Deceased,deceased,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Year,year,s,,
of,of,s,considrd,0
his,his,s,considrd,0
Mayrolty,mayrolty,c,,
",",",",s,,
the,the,s,considrd,0
Right,right,n,,
Honorable,honorable,s,strd,0
Sir,sir,s,,
Thomas,thomas,s,,
Pilkington,pilkington,s,,
was,was,s,,
Chosen,chosen,s,,
for,for,s,considrd,0
the,the,s,considrd,0
remaining,remaining,s,,
Term,term,c,,
.,.,s,,
This,this,s,considrd,0
being,being,n,,
Expired,expired,c,strd,0
",",",",s,,
He,he,s,considrd,0
is,is,s,considrd,0
again,again,s,,
Chosen,chosen,s,,
for,for,s,considrd,0
the,the,s,considrd,0
Ensuing,ensuing,s,,
Year,year,c,,
.,.,s,,
This,this,s,considrd,0
time,time,s,,
of,of,s,considrd,0
Election,election,s,,
is,is,s,considrd,0
on,on,c,,
",",",",n,,
or,or,s,considrd,0
about,about,s,,
Michaelmas-Day,michaelmas-day,c,,
",",",",s,,
there,there,s,considrd,0
being,being,s,,
a,a,s,considrd,0
Month,month,s,,
allowed,allowed,s,strd,0
for,for,s,considrd,0
the,the,s,considrd,0
preparations,preparations,s,,
of,of,n,considrd,0
the,the,s,considrd,0
Festival,festival,c,,
",",",",s,,
which,which,s,considrd,0
falls,falls,s,,
on,on,s,,
the,the,s,considrd,0
29,29,c,,
th,th,s,,
of,of,s,considrd,0
October,october,c,,
",",",",s,,
the,the,s,considrd,0
next,next,s,,
Day,day,s,,
after,after,s,,
Simon,simon,s,,
and,and,n,,
Jude,jude,c,,
.,.,s,,
During,during,s,,
this,this,s,considrd,0
time,time,s,,
there,there,s,considrd,0
is,is,s,considrd,0
a,a,s,considrd,0
Committee,committee,s,,
Chosen,chosen,s,,
of,of,s,considrd,0
the,the,s,considrd,0
most,most,s,,
Judicious,judicious,s,,
and,and,n,,
Experienced,experienced,s,,
Citizens,citizens,c,,
",",",",s,,
to,to,s,considrd,0
Contrive,contrive,c,,
",",",",s,,
Consult,consult,c,,
",",",",s,,
Order,order,c,,
",",",",s,,
and,and,s,,
Debate,debate,s,,
of,of,s,considrd,0
all,all,s,,
Matters,matters,n,,
Relating,relating,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Solemnity,solemnity,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Day,day,c,,
;,;,s,,
which,which,c,considrd,0
",",",",s,,
for,for,s,considrd,0
the,the,s,considrd,0
Antiquity,antiquity,s,,
of,of,s,considrd,0
its,its,n,,
Institution,institution,c,,
",",",",s,,
the,the,s,considrd,0
Grandeur,grandeur,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Preparations,preparations,c,,
",",",",s,,
the,the,s,considrd,0
Splendour,splendour,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Pageants,pageants,c,,
",",",",n,,
the,the,s,considrd,0
Concourse,concourse,s,,
of,of,s,considrd,0
Nations,nations,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
Stateliness,stateliness,s,,
of,of,s,considrd,0
their,their,s,considrd,0
Entertainments,entertainments,c,,
",",",",s,,
may,may,s,,
be,be,n,considrd,0
called,called,s,,
the,the,s,considrd,0
greatest,greatest,s,,
and,and,s,,
most,most,s,,
Costly,costly,s,,
in,in,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Univers,univers,c,,
.,.,s,,
This,this,s,considrd,0
Year,year,s,,
especially,especially,n,,
Claims,claims,s,,
the,the,s,considrd,0
pre-eminence,pre-eminence,c,strd,0
",",",",s,,
being,being,s,,
Honored,honored,s,strd,0
with,with,s,considrd,0
the,the,s,considrd,0
Presence,presence,s,,
of,of,s,considrd,0
their,their,s,considrd,0
Most,most,s,,
Sacred,sacred,n,,
Majesty's,majesty's,c,strd,0
",",",",s,,
the,the,s,considrd,0
Prince,prince,c,,
",",",",s,,
and,and,s,,
Princess,princess,s,,
of,of,s,considrd,0
Denmark,denmark,c,,
",",",",s,,
with,with,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Principal,principal,s,,
Officers,officers,n,,
of,of,s,considrd,0
Court,court,c,,
",",",",s,,
and,and,s,,
both,both,s,,
Houses,houses,s,,
of,of,s,considrd,0
Parliament,parliament,c,,
.,.,s,,
The,the,s,considrd,0
Bishop,bishop,s,,
of,of,s,considrd,0
London,london,c,,
",",",",s,,
and,and,s,,
all,all,s,,
the,the,n,considrd,0
chief,chief,s,,
Prelates,prelates,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Church,church,c,,
.,.,s,,
The,the,s,considrd,0
Lords,lords,s,considrd,0
Commissioners,commissioners,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Privy,privy,c,strd,0
Seal,seal,c,strd,1
",",",",s,,
the,the,n,considrd,0
Lords,lords,s,considrd,0
Chief,chief,s,,
Justices,justices,s,,
of,of,s,considrd,0
both,both,s,,
Benches,benches,c,,
",",",",s,,
the,the,s,considrd,0
Lord,lord,s,,
Baron,baron,c,,
",",",",s,,
and,and,s,,
all,all,s,,
the,the,s,considrd,0
Learned,learned,n,,
Judges,judges,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Law,law,c,,
.,.,s,,
The,the,s,considrd,0
Four,four,s,,
Dutch,dutch,c,,
",",",",s,,
and,and,s,,
all,all,s,,
Foreign,foreign,s,,
Ambassadors,ambassadors,c,strd,0
",",",",s,,
Envoys,envoys,c,,
",",",",s,,
and,and,n,,
Residents,residents,c,,
",",",",s,,
who,who,s,considrd,0
stand,stand,s,,
more,more,s,,
Amazed,amazed,s,strd,0
at,at,s,considrd,0
this,this,s,considrd,0
Days,days,s,,
Entertainment,entertainment,c,,
",",",",s,,
than,than,s,,
any,any,s,,
Feast,feast,n,,
they,they,s,considrd,0
had,had,s,considrd,0
either,either,s,,
seen,seen,c,,
",",",",s,,
or,or,s,considrd,0
heard,heard,s,,
of,of,s,considrd,0
in,in,s,considrd,0
all,all,s,,
the,the,s,considrd,0
World,world,s,,
before,before,nn,,
It,it,s,,
is,is,s,considrd,0
Necessary,necessary,c,,
",",",",s,,
before,before,s,,
we,we,s,considrd,0
come,come,s,,
to,to,s,considrd,0
