token,tokenToMatch,endReason,tag,tagIndex
SEttle,settle,s,,
thy,thy,s,considrd,0
Study,study,c,,
",",",",s,,
Faustus,faustus,c,,
",",",",s,,
and,and,s,,
begin,begin,n,,
To,to,s,considrd,0
sound,sound,s,,
the,the,s,considrd,0
Depth,depth,s,,
of,of,s,considrd,0
that,that,s,considrd,0
thou,thou,s,strd,0
will,will,s,strd,1
profess,profess,c,,
;,;,n,,
These,these,s,,
Metaphysics,metaphysics,s,strd,0
of,of,s,considrd,0
Magicians,magicians,c,,
",",",",n,,
And,and,s,,
Negromantick,negromantick,s,,
Books,books,c,,
",",",",s,,
are,are,s,,
heavenly,heavenly,n,strd,0
Lines,lines,c,,
",",",",s,,
Circles,circles,c,,
",",",",s,,
Letters,letters,c,,
",",",",s,,
Characters,characters,c,,
",",",",n,,
Ay,ay,c,,
",",",",s,,
these,these,s,,
are,are,s,,
those,those,s,,
that,that,s,considrd,0
Faustus,faustus,s,,
most,most,s,,
desires,desires,c,,
;,;,n,,
A,a,s,considrd,0
sound,sound,s,,
Magician,magician,s,,
is,is,s,considrd,0
a,a,s,considrd,0
Demi-God,demi-god,c,,
:,:,n,,
Here,here,s,,
tire,tire,s,,
my,my,s,considrd,0
Brains,brains,s,,
to,to,s,considrd,0
get,get,s,,
a,a,s,considrd,0
Deity,deity,c,,
.,.,nn,,
O,o,s,,
Faustus,faustus,s,,
I,i,s,considrd,0
lay,lay,s,,
that,that,s,considrd,0
damned,damned,s,strd,0
Book,book,s,,
aside,aside,c,,
;,;,n,,
And,and,s,,
gaze,gaze,s,,
not,not,s,,
on,on,s,,
it,it,c,,
",",",",s,,
lest,lest,s,,
it,it,s,,
tempt,tempt,s,,
thy,thy,s,considrd,0
heart,heart,s,,
to,to,s,considrd,0
blasphemy,blasphemy,c,,
.,.,nn,,
Go,go,s,,
forward,forward,c,,
",",",",s,,
Faustus,faustus,c,,
",",",",s,,
in,in,s,considrd,0
that,that,s,considrd,0
famous,famous,s,,
Art,art,n,,
Wherein,wherein,s,,
all,all,s,,
Natures,natures,s,,
Treasure,treasure,s,,
is,is,s,considrd,0
contained,contained,c,strd,0
:,:,n,,
Be,be,s,considrd,0
thou,thou,s,considrd,0
on,on,s,,
Earth,earth,s,,
as,as,s,considrd,0
Jove,jove,s,strd,0
is,is,s,considrd,0
in,in,s,considrd,0
the,the,s,considrd,0
Sky,sky,c,,
",",",",n,,
Lord,lord,s,,
and,and,s,,
Commander,commander,s,,
of,of,s,considrd,0
these,these,s,,
Elements,elements,c,,
.,.,nn,,
How,how,s,,
am,am,s,,
I,i,s,considrd,0
glutted,glutted,s,,
with,with,s,considrd,0
conceit,conceit,s,,
of,of,s,considrd,0
this,this,c,considrd,0
?,?,n,,
Shall,shall,s,considrd,0
I,i,s,considrd,0
make,make,s,,
Spirits,spirits,s,,
fetch,fetch,s,,
me,me,s,,
what,what,s,,
I,i,s,considrd,0
please,please,c,,
?,?,n,,
I,i,s,strd,0
Will,will,s,strd,1
have,have,s,considrd,0
'em,'em,s,,
fly,fly,s,,
to,to,s,considrd,0
India,india,s,,
for,for,s,considrd,0
Gold,gold,c,,
",",",",n,,
Ransack,ransack,s,,
the,the,s,considrd,0
Ocean,ocean,s,,
for,for,s,considrd,0
Orient,orient,s,,
Pearl,pearl,c,,
.,.,n,,
I,i,s,strd,0
Will,will,s,strd,1
have,have,s,considrd,0
'em,'em,s,,
Wall,wall,s,,
all,all,s,,
Germany,germany,s,,
with,with,s,considrd,0
Brass,brass,c,,
;,;,n,,
I,i,s,strd,0
Will,will,s,strd,1
levy,levy,s,,
Soldiers,soldiers,s,,
with,with,s,considrd,0
the,the,s,considrd,0
Coin,coin,s,,
they,they,s,considrd,0
bring,bring,c,,
",",",",n,,
And,and,s,,
chase,chase,s,,
the,the,s,considrd,0
Prince,prince,s,,
of,of,s,considrd,0
Parma,parma,s,,
from,from,s,,
our,our,s,,
Land,land,c,,
.,.,n,,
It,it,s,strd,0
Is,is,s,strd,1
now,now,s,,
the,the,s,considrd,0
Dead,dead,s,,
high,high,s,,
Noon,noon,s,,
of,of,s,considrd,0
Night,night,c,,
",",",",n,,
And,and,s,,
Lucifer,lucifer,s,,
his,his,s,considrd,0
Spirits,spirits,s,,
freedom,freedom,s,,
gives,gives,c,,
;,;,n,,
I,i,s,strd,0
Will,will,s,strd,1
try,try,s,,
if,if,s,,
in,in,s,considrd,0
this,this,s,considrd,0
Cricle,cricle,s,,
I,i,s,considrd,0
can,can,s,,
Rai^e,rai^e,n,,
A,a,s,considrd,0
Demon,demon,s,strd,0
to,to,s,considrd,0
inform,inform,s,,
me,me,s,,
what,what,s,,
I,i,s,considrd,0
long,long,s,,
for,for,c,considrd,0
.,.,nn,,
Faustus,faustus,c,,
",",",",s,,
I,i,s,considrd,0
a^tend,a^tend,s,,
thy,thy,s,considrd,0
Will,will,c,,
.,.,nnn,,
Where,where,s,,
are,are,s,,
thou,thou,c,considrd,0
?,?,nnn,,
Here,here,c,,
.,.,nnnnnn,,
What,what,s,,
Noise,noise,s,,
is,is,s,considrd,0
that,that,c,considrd,0
?,?,s,,
Have,have,s,strd,0
thou,thou,s,considrd,0
any,any,s,,
Companions,companions,s,,
with,with,s,considrd,0
thee,thee,c,,
?,?,nnn,,
No,no,c,considrd,0
.,.,nnn,,
It,it,s,,
comes,comes,s,,
this,this,s,considrd,0
way,way,c,,
?,?,nnn,,
Oh,oh,c,,
",",",",s,,
oh,oh,c,,
",",",",s,,
O,o,s,,
--,--,nnn,,
What,what,s,,
ail'st,ail'st,s,,
thou,thou,c,considrd,0
?,?,nnn,,
OF,of,s,strd,0
of,of,s,strd,0
of,of,nnn,strd,0
Speak,speak,c,,
",",",",s,,
Fellow,fellow,c,,
",",",",s,,
what,what,s,strd,0
is,is,s,strd,1
the,the,s,considrd,0
Matter,matter,c,,
?,?,nnn,,
O,o,s,,
Poor,poor,s,,
Scaramouche,scaramouche,s,,
l',l',nnn,,
Speak,speak,c,,
",",",",s,,
I,i,s,considrd,0
conjure,conjure,s,,
thee,thee,c,,
;,;,s,,
or,or,s,considrd,0
Achero^tis,achero^tis,s,,
Dii,dii,s,,
Demogorgon,demogorgon,c,,
.,.,s,,
--,--,nnn,,
O,o,s,,
I,i,s,considrd,0
beseech,beseech,s,,
you,you,s,considrd,0
Conjure,conjure,s,,
no,no,s,considrd,0
more,more,c,,
",",",",s,,
for,for,s,considrd,0
I,i,s,considrd,0
am,am,s,,
frighted,frighted,s,,
into,into,s,considrd,0
a,a,s,considrd,0
Diabetes,diabetes,s,,
already,already,c,,
.,.,nnn,,
Frighted,frighted,s,,
at,at,s,considrd,0
what,what,c,,
?,?,nnn,,
I,i,s,considrd,0
have,have,s,considrd,0
seen,seen,c,,
",",",",s,,
Oh,oh,c,,
",",",",s,,
oh,oh,s,,
--,--,nnn,,
What,what,c,,
?,?,nnn,,
Tho,tho,s,,
Devil,devil,c,,
.,.,nnn,,
Art,art,s,,
sure,sure,s,,
it,it,s,,
was,was,s,,
the,the,s,considrd,0
Devil,devil,c,,
?,?,nnn,,
The,the,s,considrd,0
Devil,devil,c,,
",",",",s,,
or,or,s,considrd,0
the,the,s,considrd,0
Devil's,devil's,s,,
Companion,companion,c,,
:,:,s,,
He,he,s,considrd,0
had,had,s,considrd,0
a,a,s,considrd,0
Head,head,s,,
like,like,s,,
a,a,s,considrd,0
Bulls,bulls,c,,
",",",",s,,
with,with,s,considrd,0
Horns,horns,n,,
on,on,c,,
;,;,s,,
and,and,s,,
two,two,s,,
Eyes,eyes,s,,
that,that,s,considrd,0
glowed,glowed,s,strd,0
like,like,s,,
the,the,s,considrd,0
Balls,balls,s,,
of,of,s,considrd,0
a,a,s,considrd,0
dark,dark,s,,
Lantern,lantern,c,,
:,:,s,,
His,his,s,considrd,0
Hair,hair,s,,
stood,stood,s,,
a,a,n,considrd,0
Tiptoe,tiptoe,c,,
",",",",s,,
like,like,s,,
your,your,s,,
new-fashion'd,new-fashion'd,s,,
Top-kno^s,top-kno^s,c,,
;,;,s,,
with,with,s,considrd,0
a,a,s,considrd,0
Mouth,mouth,s,,
as,as,s,considrd,0
large,large,s,,
as,as,s,considrd,0
a,a,s,considrd,0
King's,king's,n,,
Beef,beef,s,,
Eater,eater,c,,
:,:,s,,
His,his,s,considrd,0
Nails,nails,s,,
was,was,s,,
as,as,s,considrd,0
sharp,sharp,s,,
as,as,s,considrd,0
a,a,s,considrd,0
Welshman's,welshman's,s,,
in,in,s,considrd,0
Passion,passion,c,,
;,;,s,,
and,and,s,,
he,he,s,considrd,0
looked,looked,s,strd,0
as,as,n,considrd,0
frightful,frightful,s,,
as,as,s,considrd,0
a,a,s,considrd,0
Sergeant,sergeant,s,,
to,to,s,considrd,0
an,an,s,,
Al^^tian,al^^tian,nnn,,
But,but,s,,
why,why,s,,
art,art,s,,
thou,thou,s,considrd,0
a^raid,a^raid,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Devil,devil,c,,
?,?,nnn,,
Why,why,s,,
I,i,s,considrd,0
never,never,s,considrd,0
said,said,s,,
my,my,s,considrd,0
Prayers,prayers,s,,
in,in,s,considrd,0
all,all,s,,
my,my,s,considrd,0
Life,life,c,,
",",",",s,,
but,but,s,,
once,once,c,,
;,;,s,,
and,and,s,,
that,that,s,considrd,0
was,was,s,,
when,when,s,,
my,my,n,considrd,0
damned,damned,s,strd,0
Wife,wife,s,,
was,was,s,,
sick,sick,c,,
",",",",s,,
that,that,s,considrd,0
she,she,s,considrd,0
might,might,s,,
dye,dye,c,,
:,:,s,,
My,my,s,considrd,0
Ears,ears,s,,
are,are,s,,
as,as,s,considrd,0
deaf,deaf,s,,
to,to,s,considrd,0
good,good,s,,
Council,council,c,,
",",",",n,,
as,as,s,considrd,0
French,french,s,,
Dragoons,dragoons,s,,
are,are,s,,
to,to,s,considrd,0
Mercy,mercy,c,,
.,.,s,,
And,and,s,,
my,my,s,considrd,0
Conscience,conscience,s,,
wants,wants,s,,
as,as,s,considrd,0
much,much,s,,
sweeping,sweeping,s,,
as,as,s,considrd,0
a,a,n,considrd,0
Cook's,cook's,s,,
Chimny,chimny,c,,
.,.,s,,
And,and,s,,
I,i,s,considrd,0
have,have,s,considrd,0
as,as,s,considrd,0
many,many,s,,
Sins,sins,s,,
to,to,s,considrd,0
answer,answer,s,,
for,for,s,considrd,0
as,as,s,considrd,0
a,a,s,considrd,0
Churchwarden,churchwarden,c,strd,0
",",",",s,,
or,or,s,considrd,0
an,an,n,,
Overseer,overseer,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Poor,poor,nnn,,
Why,why,c,,
",",",",s,,
the,the,s,considrd,0
Devil,devil,s,,
loves,loves,s,,
Sinners,sinners,s,,
at,at,s,considrd,0
his,his,s,considrd,0
Heart,heart,c,,
.,.,nnn,,
Does,does,s,,
he,he,s,considrd,0
so,so,c,,
?,?,nnn,,
He,he,s,considrd,0
hates,hates,s,,
none,none,c,,
",",",",s,,
but,but,s,,
the,the,s,considrd,0
Virtuous,virtuous,c,strd,0
",",",",s,,
and,and,s,,
the,the,s,considrd,0
Godly,godly,c,,
.,.,s,,
Such,such,s,,
as,as,s,considrd,0
Fast,fast,c,,
",",",",s,,
and,and,s,,
go,go,s,,
to,to,n,considrd,0
Church,church,c,,
",",",",s,,
and,and,s,,
give,give,s,,
Alms-deeds,alms-deeds,nnn,,
I,i,s,considrd,0
never,never,s,considrd,0
saw,saw,s,,
a,a,s,considrd,0
Church,church,s,,
in,in,s,considrd,0
my,my,s,considrd,0
Life,life,c,,
",",",",s,,
thank,thank,s,,
God,god,c,,
",",",",s,,
(,(,c,,
I,i,s,considrd,0
mean,mean,s,,
the,the,s,considrd,0
Devil,devil,c,,
;),;),s,,
and,and,s,,
for,for,n,considrd,0
