token,tokenToMatch,endReason,tag,tagIndex
Captain,captain,c,strd,0
",",",",s,,
your,your,s,,
friend's,friend's,s,,
preferred,preferred,c,strd,0
",",",",s,,
the,the,s,considrd,0
Princess,princess,s,strd,0
has,has,s,considrd,0
her,her,c,,
",",",",n,,
Who,who,c,considrd,0
",",",",s,,
I,i,s,considrd,0
assure,assure,s,,
my,my,s,considrd,0
self,self,c,strd,0
",",",",s,,
will,will,s,,
use,use,s,,
her,her,s,,
nobly,nobly,c,,
;,;,n,,
A,a,s,considrd,0
pretty,pretty,s,strd,0
sweet,sweet,s,,
one,one,s,,
it,it,s,strd,0
is,is,s,strd,1
indeed,indeed,c,,
.,.,nn,,
Well,well,s,,
bred,bred,s,,
Sir,sir,c,,
",",",",n,,
I,i,s,considrd,0
do,do,s,strd,0
deliver,deliver,s,,
that,that,s,considrd,0
upon,upon,s,,
my,my,s,considrd,0
credit,credit,c,,
",",",",n,,
And,and,s,,
of,of,s,considrd,0
an,an,s,,
honest,honest,s,,
stock,stock,c,,
.,.,nn,,
It,it,s,,
seems,seems,s,strd,0
so,so,s,,
Captain,captain,c,strd,0
",",",",n,,
And,and,s,,
no,no,s,considrd,0
doubt,doubt,s,,
will,will,s,,
do,do,s,strd,0
well,well,c,,
.,.,nn,,
Thanks,thanks,s,,
to,to,s,considrd,0
your,your,s,,
care,care,s,,
sir,sir,c,,
;,;,n,,
But,but,s,,
tell,tell,s,,
me,me,s,,
Noble,noble,s,,
Colonel,colonel,c,strd,0
",",",",s,,
why,why,s,,
this,this,s,considrd,0
habit,habit,n,,
Of,of,s,considrd,0
discontent,discontent,s,,
is,is,s,considrd,0
put,put,s,,
on,on,s,,
through,through,s,,
the,the,s,considrd,0
Army,army,c,,
?,?,n,,
And,and,s,,
why,why,s,,
your,your,s,,
valiant,valiant,s,,
father,father,c,,
",",",",s,,
our,our,s,,
great,great,s,considrd,0
General,general,c,strd,0
",",",",n,,
The,the,s,considrd,0
hand,hand,s,,
that,that,s,considrd,0
taught,taught,s,,
to,to,s,considrd,0
strike,strike,c,,
",",",",s,,
the,the,s,considrd,0
Love,love,s,,
that,that,s,considrd,0
lead,lead,s,,
all,all,c,,
;,;,n,,
Why,why,s,,
he,he,c,considrd,0
",",",",s,,
that,that,s,considrd,0
was,was,s,,
the,the,s,considrd,0
father,father,s,,
of,of,s,considrd,0
the,the,s,considrd,0
warte,warte,c,,
",",",",n,,
He,he,s,considrd,0
that,that,s,considrd,0
begot,begot,c,,
",",",",s,,
and,and,s,,
bred,bred,s,,
the,the,s,considrd,0
Soldier,soldier,c,strd,0
",",",",n,,
Why,why,s,,
he,he,s,considrd,0
sits,sits,s,,
shaking,shaking,s,,
of,of,s,considrd,0
his,his,s,considrd,0
Arms,arms,c,strd,0
",",",",s,,
like,like,s,,
Autumn,autumn,c,strd,0
",",",",n,,
His,his,s,considrd,0
Colors,colors,s,strd,0
folded,folded,c,,
",",",",s,,
and,and,s,,
his,his,s,considrd,0
Drums,drums,s,,
cased,cased,s,strd,0
up,up,c,,
",",",",n,,
The,the,s,considrd,0
tongue,tongue,s,,
of,of,s,considrd,0
war,war,s,,
for,for,s,considrd,0
ever,ever,s,,
tied,tied,s,strd,0
within,within,s,,
us,us,c,,
?,?,nn,,
It,it,s,,
must,must,s,,
be,be,s,considrd,0
so,so,c,,
:,:,s,,
Captain,captain,s,strd,0
you,you,s,considrd,0
are,are,s,,
a,a,s,considrd,0
stranger,stranger,c,,
",",",",n,,
But,but,s,,
of,of,s,considrd,0
a,a,s,considrd,0
small,small,s,,
time,time,s,,
here,here,s,,
a,a,s,considrd,0
soldier,soldier,c,strd,0
",",",",n,,
Yet,yet,s,,
that,that,s,considrd,0
time,time,s,,
shows,shows,s,strd,0
ye,ye,s,,
a,a,s,considrd,0
right,right,s,,
good,good,c,,
",",",",s,,
and,and,s,,
great,great,s,considrd,0
one,one,c,,
",",",",n,,
Else,else,s,,
I,i,s,considrd,0
could,could,s,,
tell,tell,s,,
ye,ye,s,strd,0
hours,hours,s,strd,0
are,are,s,,
strangely,strangely,s,,
alterd,alterd,c,,
:,:,n,,
The,the,s,considrd,0
young,young,s,,
Duke,duke,s,,
has,has,s,considrd,0
too,too,s,,
many,many,s,,
eyes,eyes,s,,
upon,upon,s,,
him,him,c,,
",",",",n,,
Too,too,s,,
many,many,s,,
fears,fears,s,strd,0
it,it,s,strd,0
is,is,s,strd,1
thought,thought,s,,
too,too,c,,
",",",",s,,
and,and,s,,
to,to,s,considrd,0
nourish,nourish,s,,
those,those,c,,
",",",",n,,
Maintains,maintains,s,,
too,too,s,,
many,many,s,,
Instruments,instruments,c,,
.,.,nn,,
Turn,turn,s,strd,0
their,their,s,considrd,0
hearts,hearts,c,,
",",",",n,,
Or,or,s,considrd,0
turn,turn,s,,
their,their,s,considrd,0
heels,heels,s,strd,0
up,up,c,,
",",",",s,,
heaven,heaven,c,,
:,:,s,,
It,it,s,strd,0
Is,is,s,strd,1
strange,strange,s,,
it,it,s,,
should,should,s,,
be,be,c,considrd,0
.,.,n,,
The,the,s,considrd,0
old,old,s,,
Duke,duke,s,,
loved,loved,s,strd,0
him,him,s,,
dearly,dearly,c,strd,0
.,.,nn,,
He,he,s,considrd,0
deserved,deserved,s,strd,0
it,it,c,,
;,;,n,,
And,and,s,,
were,were,s,,
he,he,s,considrd,0
not,not,s,,
my,my,s,considrd,0
Father,father,c,,
",",",",s,,
I,i,s,considrd,0
durst,durst,s,,
tell,tell,s,,
ye,ye,c,strd,0
",",",",n,,
The,the,s,considrd,0
memorable,memorable,s,,
hazzards,hazzards,s,,
he,he,s,considrd,0
has,has,s,considrd,0
run,run,s,,
through,through,n,,
Deserved,deserved,s,strd,0
of,of,s,considrd,0
this,this,s,considrd,0
man,man,s,,
too,too,c,,
;,;,s,,
highly,highly,s,,
deserved,deserved,s,strd,0
too,too,c,,
;,;,n,,
Had,had,s,considrd,0
they,they,s,considrd,0
been,been,s,,
less,less,c,strd,0
",",",",s,,
they,they,s,considrd,0
had,had,s,considrd,0
been,been,s,,
safe,safe,s,,
Putskie,putskie,c,,
",",",",n,,
And,and,s,,
sooner,sooner,s,,
reached,reached,s,strd,0
regard,regard,c,,
.,.,nn,,
There,there,s,considrd,0
you,you,s,considrd,0
struck,struck,s,strd,0
sure,sure,s,,
sir,sir,c,,
.,.,nn,,
Did,did,s,,
I,i,s,considrd,0
never,never,s,considrd,0
tell,tell,s,,
thee,thee,s,,
of,of,s,considrd,0
a,a,s,considrd,0
vow,vow,s,,
he,he,s,considrd,0
made,made,n,,
Some,some,s,,
years,years,s,strd,0
before,before,s,,
the,the,s,considrd,0
old,old,s,,
Duke,duke,s,,
dyed,dyed,c,,
?,?,nn,,
I,i,s,considrd,0
have,have,s,considrd,0
heard,heard,s,,
ye,ye,n,strd,0
Speak,speak,s,strd,0
often,often,s,,
of,of,s,considrd,0
that,that,s,considrd,0
vow,vow,c,,
;,;,s,,
but,but,s,,
how,how,s,,
it,it,s,,
was,was,c,,
",",",",n,,
Or,or,s,considrd,0
to,to,s,considrd,0
what,what,s,,
end,end,c,,
",",",",s,,
I,i,s,considrd,0
never,never,s,considrd,0
understood,understood,s,,
yet,yet,c,,
?,?,nn,,
I,i,s,strd,0
Will,will,s,strd,1
tell,tell,s,,
thee,thee,s,,
then,then,c,,
:,:,s,,
and,and,s,,
then,then,s,,
thou,thou,s,strd,0
will,will,s,strd,1
find,find,s,strd,0
the,the,s,considrd,0
reason,reason,c,,
:,:,n,,
The,the,s,considrd,0
last,last,s,,
great,great,s,considrd,0
Muster,muster,c,,
",",",",s,,
(',(',c,,
it,it,s,strd,0
was,was,s,strd,1
before,before,s,,
ye,ye,s,,
served,served,s,strd,0
here,here,c,,
",",",",n,,
Before,before,s,,
the,the,s,considrd,0
last,last,s,,
Dukes,dukes,s,,
death,death,c,,
",",",",s,,
whose,whose,s,,
honored,honored,s,strd,0
bones,bones,n,,
Now,now,s,,
rest,rest,s,,
in,in,s,considrd,0
peace,peace,c,,
),),s,,
this,this,s,considrd,0
young,young,s,strd,0
Prince,prince,s,,
had,had,s,considrd,0
the,the,s,considrd,0
ordering,ordering,c,,
",",",",n,,
(,(,c,,
To,to,s,considrd,0
Crown,crown,s,strd,0
his,his,s,considrd,0
fathers,fathers,s,,
hopes,hopes,c,,
),),s,,
of,of,s,considrd,0
all,all,s,,
the,the,s,considrd,0
Army,army,c,,
:,:,n,,
Who,who,s,considrd,0
(,(,c,,
to,to,s,considrd,0
be,be,s,considrd,0
short,short,c,,
),),s,,
put,put,s,,
all,all,s,,
his,his,s,considrd,0
power,power,s,,
to,to,s,considrd,0
practice,practice,c,strd,0
;,;,n,,
Fashioned,fashioned,c,strd,0
",",",",s,,
and,and,s,,
