token,tokenToMatch,endReason,tag,tagIndex
OLd,old,s,,
John,john,s,strd,0
of,of,s,considrd,0
Gaunt,gaunt,c,,
",",",",s,,
time-honoured,time-honoured,s,,
Lancaster,lancaster,c,,
",",",",n,,
Have,have,s,strd,0
thou,thou,s,considrd,0
according,according,s,,
to,to,s,considrd,0
thy,thy,s,considrd,0
oath,oath,s,,
and,and,s,,
band,band,n,,
Brought,brought,s,,
hither,hither,s,,
Henry,henry,s,,
Herford,herford,s,,
thy,thy,s,considrd,0
bold,bold,s,,
son,son,c,,
:,:,n,,
Here,here,s,strd,0
to,to,s,considrd,0
make,make,s,,
good,good,s,,
ye,ye,s,,
boistrous,boistrous,s,,
late,late,s,,
appeal,appeal,c,strd,0
",",",",n,,
Which,which,s,considrd,0
then,then,s,,
our,our,s,,
leisure,leisure,s,strd,0
would,would,s,,
not,not,s,,
let,let,s,,
us,us,s,strd,0
hear,hear,c,strd,0
",",",",n,,
Against,against,s,,
the,the,s,considrd,0
Duke,duke,s,,
of,of,s,considrd,0
Norfolk,norfolk,c,strd,0
",",",",s,,
Thomas,thomas,s,,
Mowbray,mowbray,c,,
?,?,nn,,
I,i,s,considrd,0
have,have,s,strd,0
my,my,s,considrd,0
Liege,liege,c,,
.,.,nnn,,
Tell,tell,s,,
me,me,s,,
moreover,moreover,c,strd,0
",",",",s,,
have,have,s,strd,0
thou,thou,s,considrd,0
sounded,sounded,s,,
him,him,c,,
",",",",n,,
If,if,s,,
he,he,s,considrd,0
appeal,appeal,s,strd,0
the,the,s,considrd,0
Duke,duke,s,,
on,on,s,,
ancient,ancient,s,,
malice,malice,c,,
",",",",n,,
Or,or,s,considrd,0
worthily,worthily,s,,
as,as,s,considrd,0
a,a,s,considrd,0
good,good,s,,
subject,subject,s,strd,0
should,should,n,,
On,on,s,,
some,some,s,,
known,known,s,strd,0
ground,ground,s,,
of,of,s,considrd,0
treachery,treachery,s,strd,0
in,in,s,considrd,0
him,him,c,,
.,.,nn,,
As,as,s,considrd,0
near,near,s,strd,0
as,as,s,considrd,0
I,i,s,considrd,0
could,could,s,,
sift,sift,s,,
him,him,s,,
on,on,s,,
that,that,s,considrd,0
argument,argument,c,,
",",",",n,,
On,on,s,,
some,some,s,,
apparent,apparent,s,strd,0
danger,danger,s,,
seen,seen,s,strd,0
in,in,s,considrd,0
him,him,c,,
",",",",n,,
Aimed,aimed,s,strd,0
at,at,s,considrd,0
your,your,s,,
Highness,highness,c,strd,0
",",",",s,,
no,no,s,considrd,0
inueterate,inueterate,s,,
malice,malice,c,,
.,.,nn,,
Then,then,s,,
call,call,s,,
them,them,s,,
to,to,s,considrd,0
our,our,s,,
presence,presence,s,,
face,face,s,,
to,to,s,considrd,0
face,face,c,,
",",",",n,,
And,and,s,,
frowning,frowning,s,,
brow,brow,s,,
to,to,s,considrd,0
brow,brow,c,,
",",",",s,,
our,our,s,,
selves,selves,s,strd,0
will,will,s,,
hear,hear,n,strd,0
The,the,s,strd,0
accuser,accuser,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
accused,accused,c,,
",",",",s,,
freely,freely,s,,
speak,speak,c,strd,0
;,;,n,,
High,high,s,,
stomack^d,stomack^d,s,,
are,are,s,,
they,they,s,considrd,0
both,both,c,,
",",",",s,,
and,and,s,,
full,full,s,,
of,of,s,considrd,0
ire,ire,c,,
",",",",n,,
In,in,s,considrd,0
rage,rage,c,,
",",",",s,,
deaf,deaf,s,strd,0
as,as,s,considrd,0
the,the,s,considrd,0
sea,sea,c,,
;,;,s,,
hasty,hasty,s,strd,0
as,as,s,considrd,0
fire,fire,c,considrd,0
