token,tokenToMatch,endReason,tag,tagIndex
NOw,now,s,,
fair,fair,s,strd,0
Hippolita,hippolita,c,,
",",",",s,,
our,our,s,,
nuptial,nuptial,s,strd,0
hour,hour,n,strd,0
Draws,draws,s,strd,0
on,on,s,,
apace,apace,c,,
:,:,s,,
four,four,s,strd,0
happy,happy,s,,
days,days,s,strd,0
bring,bring,s,,
in,in,n,considrd,0
Another,another,s,,
Moon,moon,c,,
:,:,s,,
but,but,s,,
oh,oh,c,,
",",",",s,,
me,me,s,,
thinks,thinks,c,strd,0
",",",",s,,
how,how,s,,
slow,slow,n,,
This,this,s,considrd,0
old,old,s,,
Moon,moon,s,,
wanes,wanes,c,,
;,;,s,,
She,she,s,considrd,0
lingers,lingers,s,,
my,my,s,considrd,0
desires,desires,n,,
Like,like,s,,
to,to,s,considrd,0
a,a,s,considrd,0
Step-dame,step-dame,c,,
",",",",s,,
or,or,s,considrd,0
a,a,s,considrd,0
Dowager,dowager,c,,
",",",",n,,
Long,long,s,,
withering,withering,s,,
out,out,s,,
a,a,s,considrd,0
young,young,s,strd,0
man's,man's,s,strd,0
reuennew,reuennew,c,,
.,.,nn,,
Four,four,s,strd,0
days,days,s,strd,0
will,will,s,strd,0
quickly,quickly,s,,
steep,steep,s,,
themselves,themselves,s,strd,0
in,in,s,considrd,0
nights,nights,n,,
Four,four,s,strd,0
nights,nights,s,,
will,will,s,strd,0
quickly,quickly,s,,
dream,dream,s,strd,0
away,away,s,,
the,the,s,considrd,0
time,time,c,,
:,:,n,,
And,and,s,,
then,then,s,,
the,the,s,considrd,0
Moon,moon,c,strd,0
",",",",s,,
like,like,s,,
to,to,s,considrd,0
a,a,s,considrd,0
silver,silver,s,strd,0
bow,bow,c,,
",",",",n,,
Now,now,s,,
bent,bent,s,,
in,in,s,considrd,0
heaven,heaven,c,strd,0
",",",",s,,
shall,shall,s,strd,0
behold,behold,s,,
the,the,s,considrd,0
night,night,n,,
Of,of,s,considrd,0
our,our,s,,
solemnities,solemnities,c,,
.,.,nn,,
Go,go,s,,
Philostrate,philostrate,c,,
",",",",n,,
Stir,stir,s,strd,0
up,up,s,strd,0
the,the,s,considrd,0
Athenian,athenian,s,,
youth,youth,s,,
to,to,s,considrd,0
merriments,merriments,c,,
",",",",n,,
Awake,awake,s,,
the,the,s,considrd,0
pert,pert,s,,
and,and,s,,
nimble,nimble,s,,
spirit,spirit,s,,
of,of,s,considrd,0
mirth,mirth,c,,
",",",",n,,
Turn,turn,s,strd,0
melancholy,melancholy,s,,
forth,forth,s,,
to,to,s,considrd,0
Funerals,funerals,c,,
:,:,n,,
The,the,s,considrd,0
pale,pale,s,,
companion,companion,s,,
is,is,s,considrd,0
not,not,s,,
for,for,s,considrd,0
our,our,s,,
pomp,pomp,c,strd,0
",",",",n,,
Hippolita,hippolita,c,,
",",",",s,,
I,i,s,considrd,0
wooed,wooed,s,strd,0
thee,thee,s,,
with,with,s,considrd,0
my,my,s,considrd,0
sword,sword,c,,
",",",",n,,
And,and,s,,
won,won,s,strd,0
thy,thy,s,considrd,0
love,love,c,strd,0
",",",",s,,
doing,doing,s,,
thee,thee,s,,
injuries,injuries,c,strd,0
:,:,n,,
