token,tokenToMatch,endReason,tag,tagIndex
I,i,s,considrd,0
Would,would,s,,
we,we,s,considrd,0
were,were,s,,
removed,removed,s,strd,0
from,from,s,,
this,this,s,considrd,0
Town,town,c,,
",",",",s,,
Anthony,anthony,n,,
That,that,s,considrd,0
we,we,s,considrd,0
might,might,s,,
taste,taste,s,,
some,some,s,,
quiet,quiet,c,,
:,:,s,,
for,for,s,considrd,0
mine,mine,s,,
own,own,s,strd,0
part,part,c,,
",",",",n,,
I,i,s,strd,0
Am,am,s,strd,1
almost,almost,s,,
melted,melted,s,,
with,with,s,considrd,0
continual,continual,s,strd,0
trotting,trotting,n,,
After,after,s,,
enquities,enquities,c,,
",",",",s,,
dreams,dreams,c,strd,0
",",",",s,,
and,and,s,,
revelations,revelations,c,,
",",",",n,,
Of,of,s,considrd,0
who,who,s,considrd,0
knows,knows,c,strd,0
",",",",s,,
whom,whom,s,,
or,or,s,considrd,0
where,where,c,,
?,?,s,,
serve,serve,s,,
wenching,wenching,s,,
soldiers,soldiers,c,,
",",",",n,,
That,that,s,considrd,0
know,know,s,,
no,no,s,considrd,0
other,other,s,,
Paradise,paradise,s,strd,0
but,but,s,,
Plackets,plackets,c,,
:,:,n,,
I,i,s,strd,0
Will,will,s,strd,1
serve,serve,s,,
a,a,s,considrd,0
Priest,priest,s,,
in,in,s,considrd,0
Lent,lent,c,,
",",",",s,,
first,first,s,,
and,and,s,,
eat,eat,s,strd,0
Bell-ropes,bell-ropes,c,,
.,.,nn,,
Thou,thou,s,considrd,0
art,art,s,,
the,the,s,considrd,0
froward'st,froward'st,s,,
fool,fool,s,strd,0
--,--,nn,,
Why,why,s,,
good,good,s,,
tame,tame,s,,
Anthony,anthony,c,,
?,?,n,,
Tell,tell,s,,
me,me,s,,
but,but,s,,
this,this,c,considrd,0
:,:,s,,
to,to,s,considrd,0
what,what,s,,
end,end,s,,
came,came,s,,
we,we,s,considrd,0
hither,hither,c,,
?,?,nn,,
To,to,s,considrd,0
wait,wait,s,,
upon,upon,s,,
our,our,s,,
Masters,masters,c,,
.,.,nn,,
But,but,s,,
how,how,s,,
Anthony,anthony,c,,
?,?,n,,
Answer,answer,s,,
me,me,s,,
that,that,c,considrd,0
;,;,s,,
resolve,resolve,s,,
me,me,s,,
there,there,s,considrd,0
good,good,s,,
Anthony,anthony,c,,
?,?,nn,,
To,to,s,considrd,0
serve,serve,s,,
their,their,s,considrd,0
uses,uses,c,,
.,.,nn,,
Show,show,s,strd,0
your,your,s,,
uses,uses,s,,
Anthony,anthony,c,,
.,.,nn,,
To,to,s,considrd,0
be,be,s,considrd,0
employed,employed,s,strd,0
in,in,s,considrd,0
any,any,s,,
thing,thing,c,,
.,.,nn,,
No,no,s,considrd,0
Anthony,anthony,c,,
",",",",n,,
Not,not,s,,
any,any,s,,
thing,thing,s,,
I,i,s,considrd,0
take,take,s,considrd,0
it,it,c,,
;,;,s,,
nor,nor,s,,
that,that,s,considrd,0
thing,thing,n,,
We,we,s,considrd,0
travel,travel,s,strd,0
to,to,s,considrd,0
discover,discover,c,,
",",",",s,,
like,like,s,,
new,new,s,considrd,0
Islands,islands,c,,
;,;,n,,
A,a,s,considrd,0
salt,salt,s,,
itch,itch,s,,
serve,serve,s,,
such,such,s,,
uses,uses,c,,
;,;,s,,
in,in,s,considrd,0
things,things,s,,
of,of,s,considrd,0
moment,moment,c,,
",",",",n,,
Concerning,concerning,s,,
things,things,s,,
I,i,s,considrd,0
grant,grant,s,,
ye,ye,c,strd,0
",",",",s,,
not,not,s,,
things,things,s,,
errant,errant,c,,
",",",",n,,
Sweet,sweet,s,,
Ladies,ladies,s,,
things,things,c,,
",",",",s,,
and,and,s,,
things,things,s,,
to,to,s,considrd,0
thank,thank,s,,
the,the,s,considrd,0
Surgeon,surgeon,c,,
:,:,n,,
In,in,s,considrd,0
no,no,s,considrd,0
such,such,s,,
things,things,c,,
",",",",s,,
sweet,sweet,s,,
Anthony,anthony,c,,
",",",",s,,
put,put,s,,
case,case,s,,
--,--,nn,,
Come,come,c,,
",",",",s,,
come,come,c,,
",",",",s,,
all,all,s,,
will,will,s,,
be,be,s,considrd,0
mended,mended,c,,
:,:,s,,
this,this,s,considrd,0
invisible,invisible,s,,
woman,woman,n,,
Of,of,s,considrd,0
infinite,infinite,s,,
report,report,s,,
for,for,s,considrd,0
shape,shape,s,,
and,and,s,,
virtue,virtue,c,strd,0
",",",",n,,
That,that,s,considrd,0
bred,bred,s,,
us,us,s,,
all,all,s,,
this,this,s,considrd,0
trouble,trouble,s,,
to,to,s,considrd,0
no,no,s,considrd,0
purpose,purpose,c,,
",",",",n,,
They,they,s,considrd,0
are,are,s,,
determined,determined,s,strd,0
now,now,s,,
no,no,s,considrd,0
more,more,s,,
to,to,s,considrd,0
think,think,s,strd,0
on,on,c,,
",",",",n,,
But,but,s,,
fall,fall,s,,
close,close,s,,
to,to,s,considrd,0
their,their,s,considrd,0
studies,studies,c,,
.,.,nn,,
Was,was,s,,
there,there,s,considrd,0
ever,ever,n,,
Men,men,s,,
known,known,s,strd,0
to,to,s,considrd,0
run,run,s,,
mad,mad,s,,
with,with,s,considrd,0
report,report,s,,
before,before,c,,
?,?,n,,
Or,or,s,considrd,0
wonder,wonder,s,,
after,after,s,,
that,that,s,considrd,0
they,they,s,considrd,0
know,know,s,,
not,not,s,,
where,where,n,,
To,to,s,considrd,0
find,find,c,strd,0
?,?,s,,
or,or,s,considrd,0
if,if,s,,
found,found,c,,
",",",",s,,
how,how,s,,
to,to,s,considrd,0
enjoy,enjoy,c,,
?,?,s,,
are,are,s,,
men's,men's,s,strd,0
brains,brains,n,strd,0
Made,made,s,,
now,now,s,,
a,a,s,considrd,0
days,days,s,strd,0
of,of,s,considrd,0
Malt,malt,c,,
",",",",s,,
that,that,s,considrd,0
their,their,s,considrd,0
affections,affections,n,,
Are,are,s,,
never,never,s,considrd,0
sober,sober,c,,
?,?,s,,
but,but,s,,
like,like,s,,
drunken,drunken,s,,
people,people,n,,
Founder,founder,s,,
at,at,s,considrd,0
every,every,s,,
new,new,s,considrd,0
fame,fame,c,,
?,?,s,,
I,i,s,considrd,0
do,do,s,,
believe,believe,s,,
too,too,n,,
That,that,s,considrd,0
men,men,s,,
in,in,s,considrd,0
love,love,s,,
are,are,s,,
ever,ever,s,,
drunk,drunk,c,strd,0
",",",",s,,
as,as,s,considrd,0
drunken,drunken,s,,
men,men,n,,
Are,are,s,,
ever,ever,s,,
loving,loving,c,,
.,.,nn,,
Prithee,prithee,s,strd,0
be,be,s,considrd,0
thou,thou,s,considrd,0
sober,sober,c,,
",",",",n,,
And,and,s,,
know,know,c,,
",",",",s,,
that,that,s,considrd,0
they,they,s,considrd,0
are,are,s,,
none,none,s,,
of,of,s,considrd,0
those,those,c,,
",",",",s,,
not,not,s,,
guilty,guilty,n,,
Of,of,s,considrd,0
the,the,s,considrd,0
least,least,s,,
vanity,vanity,s,,
of,of,s,considrd,0
love,love,c,,
",",",",s,,
only,only,s,strd,0
a,a,s,considrd,0
doubt,doubt,n,,
Fame,fame,s,,
might,might,s,,
too,too,s,,
far,far,s,strd,0
report,report,c,,
",",",",s,,
or,or,s,considrd,0
rather,rather,s,,
flatter,flatter,n,,
The,the,s,considrd,0
graces,graces,s,,
of,of,s,considrd,0
this,this,s,considrd,0
woman,woman,c,,
",",",",s,,
made,made,s,,
them,them,s,,
curious,curious,n,,
To,to,s,considrd,0
find,find,s,strd,0
the,the,s,considrd,0
truth,truth,c,,
",",",",s,,
which,which,s,considrd,0
since,since,s,,
they,they,s,considrd,0
find,find,s,strd,0
so,so,s,,
blotted,blotted,n,,
And,and,s,,
locked,locked,s,strd,0
up,up,s,,
from,from,s,,
their,their,s,considrd,0
searches,searches,c,,
",",",",s,,
they,they,s,considrd,0
are,are,s,,
now,now,s,,
settled,settled,n,strd,0
To,to,s,considrd,0
give,give,s,,
the,the,s,considrd,0
wonder,wonder,s,,
ever,ever,c,,
.,.,nn,,
Would,would,s,,
they,they,s,considrd,0
were,were,s,,
settled,settled,n,strd,0
To,to,s,considrd,0
give,give,s,,
me,me,s,,
some,some,s,,
new,new,s,considrd,0
shoes,shoes,s,strd,0
too,too,c,,
:,:,s,,
for,for,s,considrd,0
I,i,s,strd,0
Will,will,s,strd,1
be,be,s,considrd,0
sworn,sworn,n,strd,0
These,these,s,,
are,are,s,,
e'ne,e'ne,s,,
worn,worn,s,strd,0
out,out,s,,
to,to,s,considrd,0
the,the,s,considrd,0
reasonable,reasonable,s,,
souls,souls,n,strd,0
In,in,s,considrd,0
their,their,s,considrd,0
good,good,s,,
worships,worships,s,,
business,business,c,strd,0
:,:,s,,
and,and,s,,
some,some,s,,
sleep,sleep,n,,
Would,would,s,,
not,not,s,,
do,do,s,strd,0
much,much,s,,
amiss,amiss,c,strd,0
",",",",s,,
unless,unless,s,strd,0
they,they,s,considrd,0
mean,mean,n,strd,0
To,to,s,considrd,0
make,make,s,,
a,a,s,considrd,0
Bell-man,bell-man,s,,
on,on,s,,
me,me,c,,
:,:,s,,
and,and,s,,
what,what,s,,
now,now,n,,
Mean,mean,s,strd,0
they,they,s,considrd,0
to,to,s,considrd,0
study,study,c,,
",",",",s,,
Anthony,anthony,c,,
",",",",s,,
Moral,moral,s,strd,0
Philosophy,philosophy,n,,
After,after,s,,
their,their,s,considrd,0
mar-all,mar-all,s,,
women,women,c,,
?,?,nn,,
Mar,mar,s,,
a,a,s,considrd,0
fools,fools,s,strd,0
head,head,c,,
.,.,nn,,
'Twill,'twill,s,,
mar,mar,s,,
two,two,s,,
fools,fools,s,,
heads,heads,c,,
",",",",s,,
and,and,s,,
they,they,s,considrd,0
take,take,s,considrd,0
not,not,s,,
heed,heed,c,,
",",",",n,,
Besides,besides,s,,
the,the,s,considrd,0
Giblets,giblets,s,,
to,to,s,considrd,0
'em,'em,c,,
.,.,nn,,
Will,will,s,,
you,you,s,considrd,0
walk,walk,s,strd,0
Sir,sir,c,,
",",",",n,,
And,and,s,,
talk,talk,s,strd,0
more,more,s,,
out,out,s,,
of,of,s,considrd,0
hearing,hearing,c,,
?,?,s,,
your,your,s,,
fools,fools,s,strd,0
head,head,n,,
May,may,s,,
chance,chance,s,,
to,to,s,considrd,0
find,find,s,strd,0
a,a,s,considrd,0
wooden,wooden,s,,
nightcap,nightcap,s,strd,0
else,else,c,,
.,.,nn,,
I,i,s,considrd,0
never,never,s,considrd,0
lay,lay,s,,
in,in,s,considrd,0
any,any,c,,
.,.,nnn,,
Then,then,s,,
leave,leave,s,,
your,your,s,,
lying,lying,c,,
",",",",n,,
And,and,s,,
your,your,s,,
blind,blind,s,strd,0
Prophesying,prophesying,c,,
:,:,s,,
here,here,s,,
they,they,s,considrd,0
come,come,c,,
",",",",n,,
You,you,s,considrd,0
had,had,s,considrd,0
best,best,s,,
tell,tell,s,,
them,them,s,,
as,as,s,considrd,0
much,much,c,,
.,.,nn,,
I,i,s,considrd,0
am,am,s,,
no,no,s,considrd,0
tell-tale,tell-tale,c,,
.,.,nn,,
I,i,s,considrd,0
would,would,s,,
we,we,s,considrd,0
could,could,s,,
have,have,s,considrd,0
seen,seen,s,,
her,her,s,,
though,though,c,,
:,:,s,,
for,for,s,considrd,0
sure,sure,n,,
She,she,s,considrd,0
must,must,s,,
be,be,s,considrd,0
some,some,s,,
rare,rare,s,,
creature,creature,c,,
",",",",s,,
or,or,s,considrd,0
report,report,s,,
lies,lies,c,strd,0
",",",",n,,
All,all,s,,
men's,men's,s,strd,0
reports,reports,s,,
too,too,c,,
",",",",nn,,
I,i,s,considrd,0
could,could,s,,
well,well,s,,
wish,wish,s,,
I,i,s,considrd,0
had,had,s,considrd,0
seen,seen,s,,
her,her,c,,
;,;,n,,
But,but,s,,
since,since,s,,
she,she,s,considrd,0
is,is,s,considrd,0
so,so,s,,
concealed,concealed,c,strd,0
",",",",s,,
so,so,s,,
beyond,beyond,s,,
venture,venture,n,,
Kept,kept,s,,
and,and,s,,
preserved,preserved,s,strd,0
from,from,s,,
view,view,c,,
",",",",s,,
so,so,s,,
like,like,s,,
a,a,s,considrd,0
Paradise,paradise,c,strd,0
",",",",n,,
Placed,placed,s,strd,0
where,where,s,,
no,no,s,considrd,0
knowledge,knowledge,s,strd,0
can,can,s,,
come,come,s,,
near,near,s,,
her,her,c,,
;,;,s,,
so,so,s,,
guarded,guarded,n,,
As,as,s,considrd,0
'twere,'twere,s,,
impossible,impossible,c,,
",",",",s,,
though,though,s,,
known,known,s,strd,0
to,to,s,considrd,0
reach,reach,s,,
her,her,c,,
",",",",n,,
I,i,s,considrd,0
have,have,s,considrd,0
made,made,s,,
up,up,s,,
my,my,s,considrd,0
belief,belief,c,strd,0
.,.,nn,,
Hang,hang,s,,
me,me,s,,
from,from,s,,
this,this,s,considrd,0
hour,hour,n,strd,0
If,if,s,,
I,i,s,considrd,0
more,more,s,,
think,think,s,strd,0
upon,upon,s,,
her,her,c,,
",",",",s,,
or,or,s,considrd,0
believe,believe,s,,
her,her,c,,
",",",",n,,
But,but,s,,
as,as,s,considrd,0
she,she,s,considrd,0
came,came,s,,
a,a,s,considrd,0
strong,strong,s,,
report,report,s,,
unto,unto,s,,
me,me,c,,
",",",",n,,
So,so,s,,
the,the,s,considrd,0
next,next,s,,
Fame,fame,s,,
shall,shall,s,considrd,0
loose,loose,s,,
her,her,c,,
.,.,nn,,
It,it,s,strd,0
Is,is,s,strd,1
the,the,s,considrd,0
next,next,s,,
way,way,c,,
:,:,n,,
But,but,s,,
whither,whither,s,,
are,are,s,,
you,you,s,considrd,0
walking,walking,c,,
?,?,nn,,
My,my,s,considrd,0
old,old,s,,
round,round,n,,
After,after,s,,
my,my,s,considrd,0
meat,meat,c,,
",",",",s,,
and,and,s,,
then,then,s,,
to,to,s,considrd,0
bed,bed,c,,
.,.,nn,,
It,it,s,strd,0
Is,is,s,strd,1
healthfulll,healthfulll,c,,
.,.,nn,,
Will,will,s,,
not,not,s,,
you,you,s,considrd,0
stir,stir,c,,
?,?,nn,,
I,i,s,considrd,0
have,have,s,considrd,0
a,a,s,considrd,0
little,little,s,,
business,business,c,strd,0
.,.,nn,,
Upon,upon,s,,
my,my,s,considrd,0
life,life,s,,
this,this,s,considrd,0
Lady,lady,s,,
still,still,s,,
--,--,nn,,
Then,then,s,,
you,you,s,considrd,0
will,will,s,,
loose,loose,s,,
it,it,c,,
.,.,nn,,
Pray,pray,s,,
let,let,s,strd,0
us,us,s,strd,1
walk,walk,s,strd,0
together,together,c,,
.,.,nn,,
Now,now,s,,
I,i,s,considrd,0
cannot,cannot,c,,
.,.,nn,,
I,i,s,considrd,0
have,have,s,considrd,0
something,something,s,,
to,to,s,considrd,0
impart,impart,c,,
.,.,nn,,
An,an,s,,
hour,hour,s,strd,0
hence,hence,n,,
I,i,s,considrd,0
will,will,s,,
not,not,s,,
miss,miss,s,strd,0
to,to,s,considrd,0
meet,meet,s,,
you,you,c,considrd,0
.,.,nn,,
Where,where,c,,
?,?,nn,,
In,in,s,strd,0
The,the,s,strd,1
high,high,s,,
street,street,c,,
;,;,n,,
For,for,s,considrd,0
not,not,s,,
to,to,s,considrd,0
lie,lie,c,strd,0
",",",",s,,
I,i,s,considrd,0
have,have,s,considrd,0
a,a,s,considrd,0
few,few,s,,
Devotions,devotions,n,,
To,to,s,considrd,0
do,do,s,strd,0
first,first,c,,
",",",",s,,
then,then,s,,
I,i,s,considrd,0
am,am,s,,
yours,yours,c,,
.,.,nn,,
Remember,remember,c,,
.,.,nn,,
Cut,cut,s,,
his,his,s,considrd,0
winde-pipe,winde-pipe,c,,
",",",",s,,
I,i,s,considrd,0
say,say,c,,
.,.,nn,,
Fie,fie,s,,
Antonio,antonio,c,,
.,.,nn,,
Or,or,s,considrd,0
knock,knock,s,,
his,his,s,considrd,0
