token,tokenToMatch,endReason,tag,tagIndex
FRancisco,francisco,c,,
",",",",s,,
well,well,s,,
met,met,c,,
;,;,s,,
whither,whither,s,,
in,in,s,considrd,0
such,such,s,,
have,have,c,strd,0
?,?,nnn,,
I,i,s,considrd,0
am,am,s,,
going,going,s,,
to,to,s,considrd,0
a,a,s,considrd,0
feast,feast,c,,
;,;,s,,
where,where,c,,
",",",",s,,
if,if,s,,
you,you,s,considrd,0
please,please,c,,
",",",",s,,
you,you,s,considrd,0
shall,shall,s,considrd,0
be,be,s,considrd,0
welcome,welcome,s,strd,0
too,too,c,,
.,.,nnn,,
I,i,s,considrd,0
am,am,s,,
willing,willing,s,,
to,to,s,considrd,0
believe,believe,s,,
you,you,c,considrd,0
",",",",s,,
and,and,s,,
will,will,s,,
wait,wait,s,,
on,on,s,,
you,you,c,considrd,0
.,.,nnn,,
I,i,s,strd,0
Will,will,s,strd,1
promise,promise,s,,
you,you,s,considrd,0
a,a,s,considrd,0
dish,dish,s,,
of,of,s,considrd,0
mirth,mirth,c,,
",",",",s,,
that,that,s,strd,0
is,is,s,strd,1
all,all,c,,
",",",",s,,
and,and,s,,
if,if,s,,
my,my,s,considrd,0
hopes,hopes,s,,
delude,delude,s,,
me,me,s,,
not,not,c,,
",",",",n,,
well,well,s,,
dressed,dressed,s,strd,0
too,too,c,,
",",",",s,,
so,so,s,,
quaintly,quaintly,s,,
relisht,relisht,c,,
",",",",s,,
that,that,s,considrd,0
it,it,s,,
will,will,s,,
provoke,provoke,s,,
a,a,s,considrd,0
laughter,laughter,s,,
far,far,n,strd,0
above,above,s,,
thy,thy,s,considrd,0
spleen,spleen,s,,
to,to,s,considrd,0
suffer,suffer,nnn,,
How,how,s,,
can,can,s,,
these,these,s,,
times,times,s,,
afford,afford,s,,
such,such,s,,
entertainment,entertainment,c,,
?,?,nnn,,
Why,why,c,,
",",",",s,,
I,i,s,strd,0
Will,will,s,strd,1
inform,inform,s,,
you,you,c,considrd,0
:,:,s,,
'Twas,'twas,s,,
yesterday,yesterday,s,,
my,my,s,considrd,0
luck,luck,s,,
to,to,s,considrd,0
be,be,s,considrd,0
incountred,incountred,s,,
by,by,s,considrd,0
a,a,s,considrd,0
rustic,rustic,n,strd,0
Seaman,seaman,c,strd,0
",",",",s,,
(,(,c,,
or,or,s,considrd,0
one,one,s,,
at,at,s,considrd,0
leastwise,leastwise,s,,
of,of,s,considrd,0
as,as,s,considrd,0
course,course,s,,
condition,condition,c,,
.),.),s,,
This,this,s,considrd,0
fellow,fellow,c,,
",",",",s,,
like,like,s,,
a,a,n,considrd,0
perfect,perfect,s,,
son,son,s,,
of,of,s,considrd,0
folly,folly,c,,
",",",",s,,
began,began,s,,
to,to,s,considrd,0
rail,rail,s,,
extremely,extremely,s,strd,0
at,at,s,considrd,0
his,his,s,considrd,0
fortune,fortune,c,,
",",",",s,,
and,and,s,,
needs,needs,s,,
would,would,n,,
make,make,s,,
me,me,s,,
Judge,judge,s,,
of,of,s,considrd,0
his,his,s,considrd,0
abuse,abuse,c,,
.,.,s,,
--,--,s,,
I,i,s,considrd,0
have,have,s,considrd,0
(,(,c,,
says,says,s,strd,0
he,he,c,considrd,0
),),s,,
about,about,s,,
some,some,s,,
two,two,s,,
years,years,s,,
since,since,c,,
",",",",n,,
married,married,s,,
a,a,s,considrd,0
wife,wife,c,,
",",",",s,,
(,(,c,,
woe,woe,s,strd,0
worth,worth,s,,
the,the,s,considrd,0
time,time,s,,
I,i,s,considrd,0
saw,saw,s,,
her,her,c,,
),),s,,
and,and,s,,
in,in,s,considrd,0
my,my,s,considrd,0
absence,absence,s,,
she,she,s,considrd,0
has,has,s,strd,0
got,got,s,,
a,a,n,considrd,0
trick,trick,s,,
to,to,s,considrd,0
make,make,s,,
me,me,s,,
Cuckold,cuckold,s,,
whether,whether,s,,
I,i,s,considrd,0
will,will,s,,
or,or,s,considrd,0
no,no,c,considrd,0
;,;,s,,
a,a,s,considrd,0
barbarous,barbarous,s,,
Barber,barber,s,,
makes,makes,s,,
a,a,s,considrd,0
beast,beast,n,,
of,of,s,considrd,0
me,me,c,,
",",",",s,,
Cutbeard,cutbeard,s,,
his,his,s,considrd,0
name,name,c,,
",",",",s,,
whom,whom,s,,
I,i,s,considrd,0
do,do,s,,
vow,vow,s,,
to,to,s,considrd,0
be,be,s,considrd,0
the,the,s,considrd,0
cutthroat,cutthroat,s,strd,0
of,of,nnn,considrd,0
I,i,s,considrd,0
know,know,s,,
the,the,s,considrd,0
fellow,fellow,s,,
well,well,c,,
",",",",s,,
he,he,s,considrd,0
lives,lives,s,,
close,close,s,,
by,by,c,considrd,0
;,;,s,,
but,but,s,,
on,on,s,,
I,i,s,considrd,0
pray,pray,c,,
.,.,nnn,,
I,i,s,considrd,0
finding,finding,s,,
that,that,s,considrd,0
his,his,s,considrd,0
humor,humor,s,,
might,might,s,,
produce,produce,s,,
something,something,s,,
worth,worth,s,,
laughing,laughing,s,,
at,at,c,considrd,0
",",",",s,,
encouraged,encouraged,n,,
him,him,c,,
;,;,s,,
he,he,s,considrd,0
like,like,s,,
a,a,s,considrd,0
bladder,bladder,s,,
that,that,s,considrd,0
is,is,s,considrd,0
sweld,sweld,s,,
with,with,s,considrd,0
blowing,blowing,c,,
",",",",s,,
was,was,s,,
straight,straight,s,,
puffed,puffed,s,strd,0
up,up,s,,
into,into,s,considrd,0
a,a,n,considrd,0
desperate,desperate,s,,
humor,humor,c,,
",",",",s,,
so,so,s,,
that,that,s,considrd,0
he,he,s,considrd,0
vowed,vowed,s,,
this,this,s,considrd,0
day,day,s,,
for,for,s,considrd,0
a,a,s,considrd,0
revenge,revenge,c,,
:,:,s,,
And,and,s,,
hereabout,hereabout,s,,
I,i,s,considrd,0
am,am,s,,
to,to,n,considrd,0
meet,meet,s,,
this,this,s,considrd,0
Hercules,hercules,nnn,,
It,it,s,,
cannot,cannot,s,,
choose,choose,s,strd,0
but,but,s,,
produce,produce,s,,
excellent,excellent,s,,
mirth,mirth,c,,
",",",",s,,
which,which,s,considrd,0
I,i,s,strd,0
Will,will,s,strd,1
assist,assist,s,,
with,with,s,considrd,0
all,all,s,,
my,my,s,considrd,0
best,best,n,,
endeavors,endeavors,nnn,strd,0
See,see,c,,
",",",",s,,
he,he,s,considrd,0
is,is,s,considrd,0
come,come,s,,
laden,laden,s,strd,0
with,with,s,considrd,0
several,several,s,,
instruments,instruments,s,,
of,of,s,considrd,0
death,death,c,,
;,;,s,,
he,he,s,considrd,0
means,means,s,,
to,to,s,considrd,0
play,play,s,,
a,a,n,considrd,0
prize,prize,s,,
with,with,s,considrd,0
him,him,c,,
",",",",s,,
I,i,s,considrd,0
think,think,c,,
",",",",s,,
--,--,s,,
Well,well,s,,
John,john,c,strd,0
",",",",s,,
I,i,s,considrd,0
see,see,s,,
you,you,s,considrd,0
are,are,s,,
prepared,prepared,s,,
for,for,s,considrd,0
murder,murder,c,,
;,;,s,,
have,have,n,considrd,0
mercy,mercy,s,,
on,on,s,,
the,the,s,considrd,0
Barber,barber,c,,
",",",",s,,
I,i,s,considrd,0
say,say,nnn,,
No,no,c,considrd,0
",",",",s,,
I,i,s,considrd,0
scorn,scorn,s,,
it,it,c,,
",",",",s,,
I,i,s,considrd,0
will,will,s,strd,0
have,have,s,considrd,0
no,no,s,considrd,0
mercy,mercy,c,,
",",",",s,,
he,he,s,considrd,0
has,has,s,considrd,0
made,made,s,,
a,a,s,considrd,0
whore,whore,s,,
of,of,s,considrd,0
a,a,s,considrd,0
wondrous,wondrous,s,,
honest,honest,n,,
woman,woman,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
Cuckold,cuckold,s,,
of,of,s,considrd,0
one,one,c,,
",",",",s,,
that,that,s,considrd,0
for,for,s,considrd,0
ought,ought,s,,
I,i,s,considrd,0
know,know,c,,
",",",",s,,
might,might,s,,
have,have,s,considrd,0
been,been,s,,
a,a,s,considrd,0
Courtier,courtier,c,,
.,.,n,,
For,for,s,considrd,0
which,which,s,considrd,0
abominable,abominable,s,,
deed,deed,s,,
I,i,s,considrd,0
scorn,scorn,s,,
to,to,s,considrd,0
show,show,s,strd,0
my,my,s,considrd,0
self,self,s,,
a,a,s,considrd,0
Christian,christian,c,,
;,;,s,,
for,for,s,considrd,0
I,i,s,considrd,0
do,do,s,,
mean,mean,s,,
to,to,n,considrd,0
use,use,s,,
him,him,s,,
worse,worse,s,,
then,then,s,,
a,a,s,considrd,0
Jew,jew,s,,
would,would,nnn,,
Nay,nay,c,,
",",",",s,,
but,but,s,,
consider,consider,c,,
",",",",s,,
he,he,s,strd,0
