token,tokenToMatch,endReason,tag,tagIndex
IN,in,s,considrd,0
Plays,plays,c,,
",",",",s,,
it,it,s,,
has,has,s,considrd,0
been,been,s,,
a,a,s,considrd,0
long,long,s,,
Practiced,practiced,s,strd,0
Cheat,cheat,c,,
",",",",n,,
To,to,s,considrd,0
make,make,s,,
large,large,s,,
Bills,bills,s,,
of,of,s,considrd,0
Fare,fare,c,,
",",",",s,,
t'aslender,t'aslender,s,,
Treat,treat,c,,
.,.,n,,
So,so,s,,
have,have,s,considrd,0
You,you,s,considrd,0
seen,seen,c,,
",",",",s,,
a,a,s,considrd,0
Huge,huge,s,,
Large,large,s,,
Sheet,sheet,s,,
appear,appear,n,,
In,in,s,considrd,0
Praise,praise,s,,
of,of,s,strd,0
the,the,s,strd,1
Beauty,beauty,s,,
of,of,s,considrd,0
Miss-Non-so-Fair,miss-non-so-fair,c,,
:,:,n,,
But,but,s,,
We,we,s,considrd,0
more,more,s,,
Modestly,modestly,s,,
intend,intend,s,,
to,to,s,strd,0
abuse,abuse,s,,
You,you,c,considrd,0
;,;,n,,
We,we,s,strd,0
Will,will,s,strd,1
tell,tell,s,,
You,you,s,considrd,0
beforehand,beforehand,s,strd,0
how,how,s,,
ill,ill,s,,
We,we,s,strd,0
Will,will,s,strd,1
use,use,s,,
You,you,c,considrd,0
.,.,n,,
Expect,expect,s,,
to,to,s,considrd,0
see,see,s,,
a,a,s,considrd,0
Wondrous,wondrous,s,strd,0
Sight,sight,c,,
",",",",s,,
as,as,s,considrd,0
rare,rare,n,,
As,as,s,considrd,0
Indian,indian,s,,
Elephant,elephant,c,,
",",",",s,,
or,or,s,considrd,0
Norwich-Bear,norwich-bear,c,,
.,.,n,,
Expect,expect,s,,
grave,grave,s,,
Strut,strut,c,,
",",",",s,,
big,big,s,,
Looks,looks,c,,
",",",",s,,
and,and,s,,
thundering,thundering,s,strd,0
Speeches,speeches,c,,
",",",",n,,
From,from,s,,
Hero,hero,c,,
",",",",s,,
made,made,s,,
up,up,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Force,force,s,,
of,of,s,considrd,0
Breeches,breeches,c,,
.,.,n,,
Aye,aye,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
good,good,s,,
Sbift,sbift,s,,
too,too,c,,
:,:,s,,
For,for,c,considrd,0
",",",",s,,
under,under,s,,
the,the,s,considrd,0
Rose,rose,c,considrd,0
",",",",n,,
Whilst,whilst,s,strd,0
we,we,s,considrd,0
look,look,s,,
big,big,s,,
by,by,s,considrd,0
Virtue,virtue,s,strd,0
of,of,s,considrd,0
Our,our,s,,
Clothes,clothes,c,strd,0
",",",",n,,
And,and,c,,
",",",",s,,
Hero,hero,s,,
like,like,c,,
",",",",s,,
talk,talk,s,,
what,what,s,,
We,we,s,considrd,0
cannot,cannot,s,,
do,do,c,,
",",",",n,,
We,we,s,strd,0
Are,are,s,strd,1
much,much,s,,
such,such,s,,
Blusterers,blusterers,s,,
as,as,s,considrd,0
some,some,s,,
of,of,s,considrd,0
You,you,c,considrd,0
.,.,n,,
Besides,besides,s,,
Our,our,s,,
Men,men,s,,
