tokenIndex,original
0,DEare
3,vnto
5,blynde
7,Staffe
14,Syre
18,greate
30,haue
37,ioyfull
38,bee
41,leaue
46,haplesse
47,Syre
57,meanes
64,steppes
68,mee
73,slyde
84,fynde
88,selfe
92,mee
102,throwne
106,heauen
109,bee
118,mee
125,hath
135,litle
137,tricke
138,hath
140,bene
153,haue
158,deede
161,haue
163,helpt
166,myne
176,Sunne
179,Moone
186,darknesse
202,cryme
204,seene
206,knowne
217,tyme
219,Leaue
233,mee
234,goe
238,foote
253,ile
254,ile
258,runne
260,ile
261,ile
267,ile
268,ile
282,worke
287,earst
291,lyfe
293,straunge
296,vncouth
301,Dogges
308,vitall
318,vp
320,downe
322,woode
332,moode
338,selfe
344,mischiefe
345,donne
347,Pitcht
359,Sonne
371,stoute
377,puld
381,corps
386,aboute
406,Rocke
408,selfe
411,downe
416,poore
420,ment
429,therby
441,selfe
445,sonne
449,downe
453,selfe
460,drowne
485,theyr
500,mee
501,Thats
521,layed
529,thyther
530,wil
540,ile
541,ile
550,arryued
554,guyde
559,neyther
575,vnto
578,Sith
579,wel
588,graue
594,myne
595,owne
598,enioy
605,myne
608,auncient
611,appoynted
630,Euen
637,haue
644,yeild
646,heere
649,hart
650,vnto
655,earst
665,haue
671,speake
673,bloudy
696,dost
701,corps
705,soule
708,carcasse
711,myne
713,tyme
728,perfourme
732,earst
733,enioyned
740,parentes
746,doome
748,passe
751,hart
752,euen
753,longeth
781,wouldst
784,keepe
785,mee
788,mynd
795,loue
817,heare
822,bidde
830,feare
834,myne
843,ceasse
854,abus'd
868,hee
869,doth
879,a^d
886,Wherby
888,Crowne
889,vsurped
895,murther
896,slayne
901,broode
905,remayne
910,dost
913,playnly
923,pawes
924,doth
930,grieues
935,Dost
945,wyse
947,Tel
948,mee
953,hast
955,seene
966,marke
969,ful
974,leaue
989,selfe
996,cowardise
1002,myne
1013,myne
1014,Eyen
1021,employd
1022,agaynst
1024,onely
1032,partes
1034,valour
1044,trickes
1058,basenes
1072,thats
1073,loth
1078,liue
1081,ist
1082,ist
1089,trye
1102,therfore
1103,tel
1107,Deare
1114,mightst
1118,mee
1122,mayd
1128,feare
1134,villany
1161,vnto
1164,Syre
1170,myne
1183,syde
1190,whyle
1193,shal
1197,abyde
1201,twayne
1232,loke
1234,haue
1239,Kingdome
1244,lyfe
1246,saue
1258,mee
1266,realme
1267,doth
1286,ful
1287,entent
1301,wheeles
1304,Ioue
1306,fro^
1307,aboue
1308,Hurle
1311,vpon
1320,loue
1330,wee
1331,togeather
1336,betweene
1337,vs
1349,wil
1351,neuer
1365,deare
1375,resolued
1376,mynd
1392,weale
1405,sharpe
1415,wil
1418,steppes
1427,fynd
1432,thinne
1439,wil
1452,groue
1454,ile
1455,ile
1456,serue
1458,eu'ry
1464,goe
1466,daunger
1470,seeke
1472,owne
1477,wel
1478,proue
1483,leade
1485,daunce
1486,wil
1491,Aduyse
1493,selfe
1494,therfore
1497,twayne
1501,guyde
1512,ful
1517,liue
1532,wel
1544,moue
1548,saye
1560,vs
1564,downe
1566,selues
1569,worke
1577,wil
1584,Rocke
1585,besyde
1591,shal
1592,serue
1594,turnes
1596,Heere
1600,tyde
1601,Bee
1605,let's
1606,let's
1607,goe
1612,runnes
1615,streame
1618,afore
1623,bigge
1625,mountaine
1626,beame
1633,wee
1636,selues
1642,Goe
1645,wil
1655,deeme
1664,receyue
1679,yeld
1680,vp
1681,vitall
1685,neyther
1693,euen
1697,thinke
1699,doe
1702,deale
1707,fayne
1708,Deathes
1712,drinke
1723,greate
1725,boone
1727,bee
1748,shew
1750,pleasaunt
1751,seme
1757,chuse
1762,wayte
1763,vpon
1767,neuer
1772,chaunge
1774,mynde
1780,hart
1790,earst
1804,valour
1807,mynd
1816,blynd
1818,tis
1819,tis
1824,yeeld
1826,selfe
1832,storme
1834,aduerse
1840,hart
1844,geare
1858,feele
1860,selfe
1864,extasie
1877,curst
1881,fruite
1887,Syre
1898,straunge
1905,villany
1908,shew
1912,vertuous
1913,gyftes
1915,lye
1920,speach
1936,vnlike
1950,vertue
1960,neuer
1981,yssue
1985,geuen
1990,thinge
1993,truely
1999,bee
2003,ful
2012,vnlesse
2014,doe
2018,mischiefe
2026,heape
2028,myne
2031,straunge
2041,wil
2047,Ryuer
2049,returne
2053,Fountayne
2054,backe
2055,agayne
2067,shal
2074,grieuous
2084,tis
2085,tis
2090,whyle
2091,wil
2098,shew
2100,sparke
2115,dayes
2119,wil
2121,fayle
2124,onely
2125,helpe
2130,onely
2134,ridde
2135,himselfe
2139,redeeme
2147,mee
2152,selfe
2154,wronges
2157,donne
2166,mee
2169,sonne
2172,dost
2195,Syre
2197,spoyle
2198,hath
2204,hether
2209,myne
2212,hast
2227,villany
2231,haue
2234,myne
2240,leaue
2242,pretences
2243,braue
2245,Alledge
2251,speede
2253,goe
2259,mak'st
2263,lingring
2271,thinkst
2274,aliue
2282,agoe
2288,Corps
2294,Buriall
2307,therin
2309,dost
2313,colour
2320,dost
2326,canot
2332,vp
2334,downe
2337,Corpes
2338,vnburied
2345,Towne
2348,bee
2350,doth
2354,agaynst
2363,stayeth
2367,fayne
2377,equall
2403,thother
2404,thother
2413,haue
2416,commaunded
2432,Mayd
2435,lyfe
2447,choyse
2457,Crowne
2460,soyle
2466,retaine
2467,vpon
2469,selfe
2478,accompt
2485,feare
2493,deliuer
2494,euen
2495,heere
2507,dost
2515,bloud
2519,sonnes
2529,kingdome
2544,cleane
2548,bee
2552,wyde
2566,clayme
2574,cleane
2580,Sonnes
2583,enioy
2593,smal
2597,mee
2600,vp
2608,fyre
2616,selfe
2621,chiefe
2622,desyre
2635,vyle
2649,whyle
2652,mee
2669,doth
2674,wheras
2682,sauage
2683,beastes
2693,Gulfe
2708,needes
2709,thou wilt
2710,thou wilt
2712,guyde
2713,remayne
2716,oft
2718,dost
2726,dispos'd
2759,bee
2764,seeke
2768,thyther
2785,dispatcht
2790,bee
2799,bee
2802,wil
2804,farre
2806,wyde
2808,tearmes
2814,heauy
2819,misteries
2827,Geue
2828,eare
2833,shal
2834,speake
2836,marke
2851,torne
2853,slayne
2857,Serpentes
2868,Aulter
2896,Fynd
2908,towne
2923,gayne
2925,wil
2927,Hearke
2937,euer
2948,peeces
2955,askt
2962,straunge
2971,termes
2977,Sonne
2979,Lavv
2987,Syre
2993,litle
3005,euery
3006,byrth
3016,Sonne
3020,vvhich
3021,vvas
3022,Nephevv
3025,selfe
3034,darke
3037,hath
3056,selfe
3065,foyle
3068,myne
3069,owne
3070,heauy
3078,dost
3083,labour
3095,hart
3097,dost
3099,mee
3103,tel
3105,playne
3109,meane
3111,bloud
3121,hath
3131,darke
3132,infernall
3138,darknes
3139,blynd
3142,myne
3151,myne
3153,fynd
3158,Blisse
3160,bee
3174,haue
3175,bene
3178,wil
3179,perfourme
3190,wilt thou
3191,wilt thou
3201,wilt thou
3202,wilt thou
3204,toole
3206,mischiefe
3209,haue
3211,wilt thou
3212,wilt thou
3221,dau^ger
3224,wayte
3236,kepe
3238,straite
3240,wilt thou
3241,wilt thou
3248,breake
3250,hatefull
3251,Necke
3253,Canst
3255,kepe
3256,mee
3258,poysonous
3259,herbes
3261,hast
3272,preuayle
3276,mee
3282,ech
3287,wayes
3296,hath
3300,tane
3303,euery
3316,hee
3321,seeke
3323,anye
3324,toole
3326,haue
3330,mynd
3332,myne
3334,vse
3336,seruice
3344,lyfe
3351,maister
3357,worke
3361,Helpe
3376,poynt
3382,Corps
3383,vnto
3403,soeuer
3405,thou wilt
3406,thou wilt
3410,beginne
3413,seeke
3423,mayst
3425,winne
3435,hart
3438,sinne
3445,entrailes
3448,proceede
3451,neuer
3462,vaynes
3469,Bloud
3475,vse
3483,vsed
3486,digge
3488,myne
3490,earst
3496,woundes
3509,mee
3512,soule
3522,deare
3526,vp
3528,looke
3533,euer
3540,doe
3546,Iudge
3552,iustly
3553,heere
3560,lewde
3568,bee
3569,tolde
3571,neuer
3575,pryce
3577,tormentes
3578,manifolde
3580,haue
3588,inough
3611,tormentes
3614,euen
3625,mee
3631,that's
3632,that's
3636,heere
3648,righte
3649,hath
3664,pawes
3675,helpe
3684,neare
3686,mee
3693,myne
3697,euery
3706,feare
3711,tooke
3720,beare
3734,disswade
3745,enioyned
3754,shalt
3756,thinke
3767,hath
3771,deede
3772,hath
3773,firmely
3815,braine
3828,againe
3830,Vndaunted
3831,Prynce
3835,Syre
3839,mynde
3849,bolde
3851,vse
3865,poore
3875,minde
3877,thinges
3880,earst
3892,Pallace
3893,olde
3896,brauery
3900,Realme
3906,tolde
3923,W^th
3925,minde
3926,sustayne
3928,beare
3931,vertue
3932,neuer
3936,Prynce
3946,Appeareth
3947,bryght
3957,Themselues
3961,Sorrowes
3962,checke
3966,yeelde
3970,lyke
3975,prayse
3977,syr
3980,perhappes
3989,lyfe
3997,bee
3998,agast
4000,euery
4004,leafe
4014,tis
4015,tis
4016,vertue
4023,aduaunce
4027,thinges
4033,shew
4038,lyke
4044,eche
4045,alarme
4049,Hee
4051,hath
