token,tokenToMatch,endReason,tag,tagIndex
SO,so,s,,
shaken,shaken,s,,
as,as,s,considrd,0
we,we,s,considrd,0
are,are,c,,
",",",",s,,
so,so,s,,
wan,wan,s,,
with,with,s,considrd,0
care,care,c,,
",",",",n,,
Find,find,s,strd,0
we,we,s,considrd,0
a,a,s,considrd,0
time,time,s,,
for,for,s,considrd,0
frighted,frighted,s,,
Peace,peace,s,,
to,to,s,considrd,0
pant,pant,c,,
",",",",n,,
And,and,s,,
breath,breath,s,,
shortwinded,shortwinded,s,,
accents,accents,s,,
of,of,s,considrd,0
new,new,s,considrd,0
broils,broils,n,,
To,to,s,considrd,0
be,be,s,considrd,0
commenced,commenced,s,strd,0
in,in,s,considrd,0
Stronds,stronds,s,,
a-farre,a-farre,s,,
remote,remote,c,,
:,:,n,,
No,no,s,considrd,0
more,more,s,,
the,the,s,considrd,0
thirsty,thirsty,s,,
entrance,entrance,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Soil,soil,c,strd,0
",",",",n,,
Shall,shall,s,considrd,0
daube,daube,s,,
her,her,s,,
lips,lips,s,strd,0
with,with,s,considrd,0
her,her,s,,
own,own,s,strd,0
childrens,childrens,s,,
blood,blood,c,,
:,:,n,,
No,no,s,considrd,0
more,more,s,,
shall,shall,s,considrd,0
trenching,trenching,s,,
War,war,s,strd,0
channel,channel,s,strd,0
her,her,s,,
fields,fields,c,,
",",",",n,,
Nor,nor,s,,
bruise,bruise,s,,
her,her,s,,
Flowrets,flowrets,s,,
with,with,s,considrd,0
the,the,s,considrd,0
Armed,armed,s,,
hoofes,hoofes,n,,
Of,of,s,considrd,0
hostile,hostile,s,,
paces,paces,c,,
.,.,s,,
Those,those,s,,
opposed,opposed,s,,
eyes,eyes,c,,
",",",",n,,
Which,which,s,considrd,0
like,like,s,,
the,the,s,considrd,0
Meteors,meteors,s,,
of,of,s,considrd,0
a,a,s,considrd,0
troubled,troubled,s,,
Heaven,heaven,c,strd,0
",",",",n,,
All,all,s,,
of,of,s,considrd,0
one,one,s,,
Nature,nature,c,,
",",",",s,,
of,of,s,considrd,0
one,one,s,,
Substance,substance,s,,
bred,bred,c,,
",",",",n,,
Did,did,s,,
lately,lately,s,,
meet,meet,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
intestine,intestine,s,,
shocke,shocke,c,,
",",",",n,,
And,and,s,,
furious,furious,s,,
cloze,cloze,s,,
of,of,s,considrd,0
civil,civil,s,strd,0
Butchery,butchery,c,,
",",",",n,,
Shall,shall,s,considrd,0
now,now,s,,
in,in,s,considrd,0
mutual,mutual,s,strd,0
well-beseeming,well-beseeming,s,,
ranks,ranks,n,strd,0
March,march,s,,
all,all,s,,
one,one,s,,
way,way,c,,
",",",",s,,
and,and,s,,
be,be,s,considrd,0
no,no,s,considrd,0
more,more,s,,
opposed,opposed,n,strd,0
Against,against,s,,
Acquaintance,acquaintance,c,,
",",",",s,,
Kindred,kindred,c,,
",",",",s,,
and,and,s,,
Allies,allies,c,,
.,.,n,,
The,the,s,considrd,0
edge,edge,s,,
of,of,s,considrd,0
War,war,c,strd,0
",",",",s,,
like,like,s,,
an,an,s,,
ill-sheathed,ill-sheathed,s,,
knife,knife,c,,
",",",",n,,
No,no,s,considrd,0
more,more,s,,
shall,shall,s,considrd,0
cut,cut,s,,
his,his,s,considrd,0
Master,master,c,,
.,.,s,,
Therefore,therefore,s,,
Friends,friends,c,,
",",",",n,,
As,as,s,considrd,0
far,far,s,strd,0
as,as,s,considrd,0
to,to,s,considrd,0
the,the,s,considrd,0
Sepulcher,sepulcher,s,,
of,of,s,considrd,0
Christ,christ,c,,
",",",",n,,
Whose,whose,s,,
Soldier,soldier,s,strd,0
now,now,s,,
under,under,s,strd,0
whose,whose,s,,
blessed,blessed,s,,
Cross,cross,n,strd,0
We,we,s,considrd,0
are,are,s,,
impressed,impressed,s,,
and,and,s,,
engaged,engaged,s,strd,0
to,to,s,considrd,0
fight,fight,c,,
",",",",n,,
Forthwith,forthwith,s,,
a,a,s,considrd,0
power,power,s,,
of,of,s,considrd,0
English,english,s,,
shall,shall,s,considrd,0
we,we,s,considrd,0
levy,levy,c,strd,0
",",",",n,,
Whose,whose,s,,
arms,arms,s,strd,0
were,were,s,,
molded,molded,s,strd,0
in,in,s,considrd,0
their,their,s,considrd,0
Mothers,mothers,s,,
womb,womb,c,strd,0
",",",",n,,
To,to,s,considrd,0
chase,chase,s,strd,0
these,these,s,,
Pagans,pagans,s,,
in,in,s,considrd,0
those,those,s,,
holy,holy,s,,
Fields,fields,c,,
",",",",n,,
Over,over,s,strd,0
whose,whose,s,,
Acres,acres,s,,
walked,walked,s,strd,0
those,those,s,,
blessed,blessed,s,,
feet,feet,n,strd,0
Which,which,s,considrd,0
fourteen,fourteen,s,strd,0
hundred,hundred,s,,
years,years,s,strd,0
ago,ago,s,,
were,were,s,,
nailed,nailed,n,strd,0
For,for,s,considrd,0
our,our,s,,
advantage,advantage,s,strd,0
on,on,s,,
the,the,s,considrd,0
bitter,bitter,s,,
Cross,cross,c,strd,0
.,.,n,,
But,but,s,,
this,this,s,considrd,0
our,our,s,,
purpose,purpose,s,,
is,is,s,considrd,0
a,a,s,considrd,0
twelve,twelve,s,strd,0
month,month,s,,
old,old,c,,
",",",",n,,
And,and,s,,
bootlesse,bootlesse,s,,
it,it,s,strd,0
is,is,s,strd,1
to,to,s,considrd,0
tell,tell,s,,
you,you,s,considrd,0
we,we,s,considrd,0
will,will,s,,
go,go,c,,
:,:,n,,
Therefore,therefore,s,,
we,we,s,considrd,0
meet,meet,s,strd,0
not,not,s,,
now,now,c,,
.,.,s,,
Then,then,s,,
let,let,s,,
me,me,s,,
hear,hear,n,strd,0
Of,of,s,considrd,0
you,you,s,considrd,0
my,my,s,considrd,0
gentle,gentle,s,,
Cousin,cousin,s,,
Westmerland,westmerland,c,,
",",",",n,,
What,what,s,,
vesternight,vesternight,s,,
our,our,s,,
Council,council,s,strd,0
did,did,s,,
decree,decree,c,,
",",",",n,,
In,in,s,considrd,0
forwarding,forwarding,s,,
this,this,s,considrd,0
dear,dear,s,strd,0
expedience,expedience,c,,
.,.,nn,,
My,my,s,considrd,0
Liege,liege,c,,
:,:,s,,
This,this,s,considrd,0
haste,haste,s,,
was,was,s,,
hot,hot,s,,
in,in,s,considrd,0
question,question,c,,
",",",",n,,
And,and,s,,
many,many,s,,
limits,limits,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Charge,charge,s,,
set,set,s,,
down,down,n,strd,0
But,but,s,,
yesternight,yesternight,c,,
:,:,s,,
when,when,s,,
all,all,s,,
athwart,athwart,s,,
there,there,s,considrd,0
came,came,n,,
A,a,s,considrd,0
Post,post,s,,
from,from,s,,
Wales,wales,c,,
",",",",s,,
laden,laden,s,strd,0
with,with,s,considrd,0
heavy,heavy,s,strd,0
News,news,c,strd,0
;,;,n,,
Whose,whose,s,,
worst,worst,s,,
was,was,c,,
",",",",s,,
That,that,s,considrd,0
the,the,s,considrd,0
Noble,noble,s,,
Mortimer,mortimer,c,,
",",",",n,,
Leading,leading,s,,
the,the,s,considrd,0
men,men,s,,
of,of,s,considrd,0
Herefordshire,herefordshire,s,,
to,to,s,considrd,0
fight,fight,n,,
Against,against,s,,
the,the,s,considrd,0
irregular,irregular,s,,
and,and,s,,
wild,wild,s,strd,0
Glendower,glendower,c,,
",",",",n,,
Was,was,s,,
by,by,s,considrd,0
the,the,s,considrd,0
rude,rude,s,,
hands,hands,s,,
of,of,s,considrd,0
that,that,s,considrd,0
Welshman,welshman,s,,
taken,taken,c,,
",",",",n,,
And,and,s,,
a,a,s,considrd,0
thousand,thousand,s,,
of,of,s,considrd,0
his,his,s,considrd,0
people,people,s,,
butchered,butchered,c,,
:,:,n,,
Upon,upon,s,strd,0
whose,whose,s,,
dead,dead,s,,
corpse,corpse,s,strd,0
there,there,s,considrd,0
was,was,s,,
such,such,s,,
misuse,misuse,c,,
",",",",n,,
Such,such,s,,
beastly,beastly,c,,
",",",",s,,
shameless,shameless,s,strd,0
transformation,transformation,c,,
",",",",n,,
By,by,s,considrd,0
those,those,s,,
Welshwomen,welshwomen,s,,
done,done,c,,
",",",",s,,
as,as,s,considrd,0
may,may,s,,
not,not,s,,
be,be,n,considrd,0
(,(,c,,
Without,without,s,,
much,much,s,,
shame,shame,c,,
),),s,,
re-told,re-told,s,,
or,or,s,considrd,0
spoken,spoken,s,,
of,of,c,considrd,0
.,.,nn,,
It,it,s,,
seems,seems,s,strd,0
then,then,c,,
",",",",s,,
that,that,s,considrd,0
the,the,s,considrd,0
tidings,tidings,s,,
of,of,s,considrd,0
this,this,s,considrd,0
broile,broile,c,,
",",",",n,,
Brake,brake,s,,
off,off,s,,
our,our,s,,
business,business,s,strd,0
for,for,s,considrd,0
the,the,s,considrd,0
Holy,holy,s,,
land,land,c,,
.,.,nn,,
This,this,s,considrd,0
matched,matched,s,strd,0
with,with,s,considrd,0
other,other,s,,
like,like,c,,
",",",",s,,
my,my,s,considrd,0
gracious,gracious,s,,
Lord,lord,c,,
",",",",n,,
Far,far,s,strd,0
more,more,s,,
uneven,uneven,s,strd,0
and,and,s,,
unwelcome,unwelcome,s,strd,0
News,news,n,strd,0
Came,came,s,,
from,from,s,,
the,the,s,considrd,0
North,north,c,,
",",",",s,,
and,and,s,,
thus,thus,s,,
it,it,s,,
did,did,s,,
report,report,c,,
:,:,n,,
On,on,s,,
Holy-roode,holy-roode,s,,
day,day,c,,
",",",",s,,
the,the,s,considrd,0
gallant,gallant,s,,
Hotspurre,hotspurre,s,,
there,there,c,considrd,0
",",",",n,,
Young,young,s,,
Harry,harry,s,,
Percy,percy,c,,
",",",",s,,
and,and,s,,
brave,brave,s,strd,0
Archibald,archibald,c,,
",",",",n,,
That,that,s,considrd,0
euer-valiant,euer-valiant,s,,
and,and,s,,
approved,approved,s,strd,0
Scot,scot,c,,
",",",",n,,
At,at,s,considrd,0
Holmeden,holmeden,s,,
met,met,c,,
",",",",s,,
where,where,s,,
they,they,s,considrd,0
did,did,s,,
spend,spend,n,,
A,a,s,considrd,0
fad,fad,s,,
and,and,s,,
bloody,bloody,s,,
hour,hour,c,strd,0
:,:,n,,
As,as,s,considrd,0
by,by,s,considrd,0
discharge,discharge,s,,
of,of,s,considrd,0
their,their,s,considrd,0
Artillery,artillery,c,strd,0
",",",",n,,
And,and,s,,
shape,shape,s,,
of,of,s,considrd,0
likelihood,likelihood,s,strd,0
the,the,s,considrd,0
news,news,s,strd,0
was,was,s,,
told,told,c,,
:,:,n,,
For,for,s,considrd,0
he,he,s,considrd,0
that,that,s,considrd,0
brought,brought,s,,
them,them,c,,
",",",",s,,
in,in,s,considrd,0
the,the,s,considrd,0
very,very,s,,
heat,heat,n,strd,0
And,and,s,,
pride,pride,s,,
of,of,s,considrd,0
their,their,s,considrd,0
contention,contention,c,,
",",",",s,,
did,did,s,,
take,take,s,considrd,0
horse,horse,c,,
",",",",n,,
Uncertain,uncertain,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
issue,issue,s,,
any,any,s,,
way,way,c,,
.,.,nn,,
Here,here,s,strd,0
is,is,s,considrd,0
a,a,s,considrd,0
dear,dear,s,strd,0
and,and,s,,
true,true,s,,
industrious,industrious,s,,
friend,friend,c,,
",",",",n,,
Sir,sir,s,,
Walter,walter,s,,
Blunt,blunt,c,,
",",",",s,,
new,new,s,considrd,0
lighted,lighted,s,,
from,from,s,,
his,his,s,considrd,0
Horse,horse,c,,
",",",",n,,
Strained,strained,s,strd,0
with,with,s,considrd,0
the,the,s,considrd,0
variation,variation,s,,
of,of,s,considrd,0
each,each,s,,
soil,soil,c,strd,0
",",",",n,,
Betwixt,betwixt,s,,
that,that,s,considrd,0
Holmedon,holmedon,c,,
",",",",s,,
and,and,s,,
this,this,s,considrd,0
Seat,seat,s,,
of,of,s,considrd,0
ours,ours,c,,
:,:,n,,
