tokenIndex,original
7,entent
9,Crosse
19,venter
22,gaine
24,libertie
33,haue
37,Feare
39,disswade
44,resolue
47,holde
49,faile
72,liue
92,againe
96,ile
97,ile
98,venter
101,tis
102,tis
105,leape
116,bodie
119,vp
128,speake
137,speake
147,poore
152,heere
156,calld
171,hath
175,sonne
180,weepe
200,Iesu
201,saue
203,soule
205,forgiue
217,despaire
220,shee
222,heare
225,ouerthrowe
237,vitall
241,brused
242,trunke
249,heauen
253,soule
275,carefull
278,policie
281,vndermine
291,neuer
295,graue
326,flowre
332,shin'd
341,doore
343,deni'd
345,buriall
356,vpon
359,ruthfull
367,sinewes
373,doth
376,Leaue
378,teares
379,braue
390,againe
393,eies
400,teares
405,helpe
409,serue
411,turne
418,deepe
424,were't
425,were't
430,sighes
433,ecclipse
436,Sommers
437,sunne
442,helpe
445,seruice
459,Liue
463,ruthfull
466,Giue
474,armes
476,tis
477,tis
482,vs
485,harmes
489,aduice
502,speake
503,vnto
530,himselfe
551,Assur'd
565,doe
570,craues
591,vnder
598,villaine
600,were't
601,were't
604,leaue
609,reuenge
613,reuenge
617,should'st
648,heare
650,speake
653,kil
663,yong
665,aliue
669,hastie
676,gaue
689,gaue
691,liuing
694,houre
697,reuenge
698,vpon
707,tendred
711,loue
715,loue
726,traytor
743,Haue
744,throwne
750,aboue
755,murther
756,hath
775,shal
780,Vnder
798,claime
808,maketh
809,lawfull
824,Hath
826,vs
829,vnto
830,Iohn
833,hatefull
846,receiu'd
851,weightie
862,vs
864,perseuer
875,haue
877,aduis'd
897,aide
901,farre
910,vs
927,vs
945,conferre
952,Sweare
953,secrecie
958,aduise
960,Meane
964,vs
965,conuey
971,giue
973,buriall
989,solemne
993,soule
1013,Burie
1022,faile
1028,vs
1030,conuey
1046,signes
1049,harmes
1068,euery
1069,obiect
1072,eies
1075,Seeme
1089,Iohn
1090,feare
1096,pratling
1100,tis
1101,tis
1114,carelesse
1118,feares
1121,Diall
1122,tels
1127,twelue
1132,twelue
1159,Remoue
1161,Sunne
1166,Vnto
1174,turne
1176,steele
1178,twelue
1180,twelue
1181,agen
1184,Iohn
1189,fatall
1210,vnsay
1214,dreame
1219,crowne
1224,sweare
1238,Iohn
1244,haue
1245,prescrib'd
1248,twelue
1249,houres
1255,doe
1263,fixt
1271,Iohn
1279,Vaine
1287,soone
1295,regall
1315,subdu'd
1317,Onely
1320,storme
1327,liues
1333,growes
1337,dispatch'd
1338,vnto
1355,newes
1365,newes
1371,louely
1377,ouer
1380,walles
1384,downe
1408,breathlesse
1436,deafe
1444,speake
1449,Iohn
1452,feares
1454,vanisht
1456,smoake
1463,guiltlesse
1477,crowne
1481,haue
1492,happinesse
1499,newes
1504,newes
1508,Peters
1512,wisht
1517,vs
1548,Rauens
1552,Iohn
1560,whats
1561,whats
1563,tydings
1572,Monkes
1580,where's
1581,where's
1586,suddainely
1588,leaue
1591,vpon
1598,storme
1603,reuenge
1608,Maiestie
1622,growes
1630,carefull
1647,feares
1657,prepar'd
1665,Meane
1675,giue
1677,Crowne
1697,thinke
1711,euery
1718,haue
1730,neece
1739,euery
1740,houre
1747,Clergie
1756,Cardinall
1767,Thinke
1778,vndoubted
1779,proofe
1791,Nobilitie
1796,partie
1802,vnder
1803,shew
1806,holinesse
1815,Burie
1826,ouerthrowe
1828,downefall
1840,houre
1844,Match'd
1855,Sunne
1857,fauour
1862,doe
1866,breake
1875,periur'd
1876,complices
1896,there's
1897,there's
1900,lowring
1903,frowne
1908,heauen
1914,sunne
1917,moone
1951,poyson
1960,traytors
1974,easie
1991,saist
2016,heauen
2022,thou wilt
2023,thou wilt
2024,proue
2026,traytor
2031,Goe
2048,leaue
2050,Highnesse
2061,grieu'd
2064,goe
2070,go'st
2074,againe
2102,maz'd
2105,sences
2110,Iohn
2116,vndone
2119,euer
2123,opprest
2132,Queene
2135,onely
2140,distresse
2159,curst
2162,doores
2165,vp
2177,seruice
2193,Doe
2198,soueraigne
2210,beate
2213,downe
2222,forrein
2228,wert
2230,euer
2234,Iohn
2241,Iohn
2243,tis
2244,tis
2246,sinnes
2263,hast
2264,euer
2265,lou'd
2279,Burie
2292,diuellish
2296,damn'd
2297,deuises
2300,Iohn
2302,faultie
2306,subiects
2307,beare
2322,shee
2324,vnnaturall
2335,neuer
2338,forraine
2343,shew
2351,mongst
2361,goe
2378,Hath
2379,heap'd
2381,mischiefes
2384,haplesse
2390,hadst
2396,might'st
2403,successe
2410,successe
2416,hast
2418,shew'd
2420,kindnesse
2425,Sirra
2429,goe
2432,Cardinall
2436,meane
2439,Legat
2450,speake
2455,Iohn
2456,bethinke
2460,maist
2461,resolue
2465,thou wilt
2466,thou wilt
2475,keepe
2495,tis
2496,tis
2504,curseth
2510,subiects
2517,Soueraigne
2525,warres
2528,giues
2531,Crowne
2534,sonne
2540,seeke
2542,murther
2548,zeale
2554,Iohn
2560,keepe
2562,crowne
2575,gaue
2579,giue
2581,salue
2592,sinnes
2594,farre
2605,Poperie
2608,Realme
2613,Seate
2618,guesse
2625,raigne
2628,suppresse
2633,Iohn
2660,Iohn
2662,vnworthy
2670,do'st
2671,oppugne
2685,selfe
2703,Peters
2706,Vpon
2712,craue
2717,doe
2733,offence
2741,Crosse
2747,Armes
2751,warres
2754,Iohn
2762,deceiue
2771,thou wilt
2772,thou wilt
2777,credite
2781,Crowne
2783,Kingdome
2786,tane
2792,curst
2796,Accurst
2799,kneele
2828,mightie
2832,Iohn
2835,againe
2853,selfe
2854,dost
2866,Absolue
2871,Iohn
2872,doth
2873,sweare
2877,vttermost
2879,euer
2883,Iohn
2893,rew
2895,pitty
2897,distrest
2907,selfe
2910,onely
2915,shew
2928,Crowne
2947,Holinesse
2948,hath
2950,Fraunce
2955,subiects
2958,warre
2970,beate
2972,downe
2975,seeke
2977,discontentment
2992,realme
2995,giue
2997,Crowne
3000,vnto
3004,miserie
3011,breake
3021,giue
3023,Crowne
3036,Crowne
3041,newes
3048,Maiestie
3060,Sayle
3076,vnder
3088,countrey
3100,succour
3106,what's
3107,what's
3110,aduise
3129,Iohn
3133,tyre
3136,soule
3155,newes
3165,grieued
3171,worke
3173,ouerthrowe
3177,Iohn
3198,reconcil'd
3199,vnto
3207,grieuous
3219,hast
3222,Iohn
3225,spurne
3229,aduise
3238,helpe
3243,Realme
3249,Crowne
3261,heauen
3269,esteem'd
3276,zeale
3296,haue
3298,procur'd
3315,Vow'd
3322,houre
3324,Vnder
3326,cloke
3334,houre
3370,Vntill
3374,ile
3375,ile
3376,conceale
3381,complices
3393,renowne
3402,resolue
3405,pawne
3410,soules
3414,wanteth
3421,worke
3424,Pilgrimes
3425,habite
3429,troupe
3436,vnwoonted
3450,vnwoonted
3458,zeale
3471,ioy
3503,braue
3517,lucke
3522,trauell
3529,repli'd
3530,braue
3553,seruile
3557,vs
3559,toyle
3564,hath
3565,fram'd
3572,neckes
3594,conceipt
3598,leuell
3603,meane
3612,Plainely
3622,th'effect
3623,th'effect
3627,importeth
3633,cleane
3636,Iohn
3651,loues
3656,aske
3661,lenitie
3665,raigne
3673,barre
3675,soule
3680,inferre
3690,vnchristian
3694,speciall
3707,diuell
3710,sau'd
3729,priuate
3733,parcell
3754,mortall
3769,eares
3783,Vntimely
3788,meanes
3793,proofes
3796,cleere
3799,brooke
3808,inferre
3828,shew
3836,describ'd
3843,shewe
3846,behinde
3848,Onely
3858,mooue
3859,vs
3865,dreadfull
3875,faile
3882,vs
3886,earnestnesse
3890,seeke
3892,meane
3894,dispossesse
3895,Iohn
3901,hath
3916,substantiall
3927,minde
3939,Hath
3943,vncontrouled
3949,longeth
3953,crowne
3962,Apostolike
3964,Hath
3965,offerd
3987,Vsurpers
3988,roome
4025,armes
4036,saith
4038,affirmeth
4041,Faire
4050,Hath
4054,vncontrouled
4061,longeth
4064,Crowne
4074,inform'd
4082,armes
4101,deuise
4106,countrey
4120,sworne
4144,needfull
4147,arte
4150,doth
4151,beseeme
4155,waightie
4156,worke
4178,busie
4182,medled
4191,priuate
4195,haue
4198,thinke
4215,reuenge
4223,Iohn
4233,himselfe
4241,colour
4254,wher
4255,fel
4257,hath
4266,despight
4268,worke
4272,tis
4273,tis
4279,reproofe
4287,tearms
4294,annointed
4309,subiects
4315,reuenge
4320,heauens
4327,sitteth
4331,reuenge
4335,doth
4347,Giue
4351,liues
4353,lawfull
4359,blesse
4370,giue
4380,speake
4387,aboue
4389,there's
4390,there's
4398,beleefe
4403,soule
4406,paine
4411,leaue
4415,Iohn
4421,hauocke
4427,soules
4432,leaue
4438,heauen
4441,troope
4443,traytors
4464,doe
4469,hatefull
4470,traytors
4477,alasse
4478,tis
4479,tis
4485,senslesse
4486,claime
4495,briefe
4510,diuels
4519,troupe
4521,traytors
4522,doe
4527,counsell
4536,returne
4539,goe
4540,againe
4555,traytors
4560,yong
4572,goe
4596,sweare
4597,vpon
4603,wil
4616,Iohn
4618,Euery
4627,witnes
4630,harts
4633,Wel
4636,euery
4639,armes
4652,newes
4653,Herauld
4670,comming
4674,Honours
4681,honourable
4683,Earle
4688,conferre
4691,honours
4693,neere
4696,Highnesse
4704,Faire
