tokenIndex,original
6,simplicitie
8,countrey
12,felicitie
27,ioy
53,swell'd
55,pompe
79,honour
86,here's
87,here's
98,worne
102,doth
103,sute
107,reade
109,finde
114,vnkinde
123,faire
124,Shepheardesse
127,newes
143,newes
153,Thinke
170,bethinke
172,selfe
175,thinke
192,guesse
195,thinke
213,colours
222,blacke
249,thinke
251,speake
256,helpe
259,Mens
271,oft
280,hath
285,womens
289,thinke
300,Witnesse
304,Pitty
305,'tis
306,'tis
309,faire
317,soule
318,^hould
329,hath
330,forsooke
333,that's
334,that's
338,growne
341,deepe
361,^nto
364,colours
391,wormes
395,feele
405,finde
417,spoile
430,finde
432,yeelding
433,Mistresse
439,catcht
444,^nd
446,smels
448,Fennell
458,shepheardesse
474,wisedome
479,neighbours
483,Shepheards
490,seeme
493,shew
502,subtill
518,mens
521,iust
528,turne
531,fooles
536,Fooles
542,Fooles
548,Fooles
569,selfe
575,sinne
582,answer'd
591,cheerefull
592,bloud
595,farre
599,wilfull
603,i'le
604,i'le
615,you'r
616,you'r
651,selfe
695,you'r
696,you'r
710,mistresse
713,Looke
720,laught
744,appear'd
760,you'l
761,you'l
762,ne're
786,pitty
789,there's
790,there's
797,doth
800,heare
817,knowne
824,for't
825,for't
838,griefe
843,heate
848,coldnesse
852,paine
855,endur'd
857,pleasantnesse
871,eies
876,eares
889,nurst
892,hath
896,wean'd
906,remedy'd
918,that's
919,that's
921,physicke
929,doth
934,is't
935,is't
941,receit
945,tooke
952,Crost
962,thinke
963,vpon
970,brooke
977,soveraigne
988,peevishnesse
992,bee
1005,herselfe
1013,appeares
1023,onely
1041,yeeld
1043,selfe
1046,to't
1047,to't
1051,drawne
1067,intreat
1072,Phisitians
1110,pleas'd
1113,cleare
1120,ayre
1136,toyle
1138,tooke
1141,chace
1146,seeme
1148,labour
1161,pursute
1163,Forsooke
1165,Plaines
1170,mountaine
1196,hils
1208,chace
1217,stain'd
1223,prov'd
1226,Queene
1232,breath'd
1244,tyr'd
1250,toucht
1260,vallies
1261,eccho
1280,Swaines
1293,downes
1299,passe
1312,Girles
1336,hath
1341,Chace
1367,speake
1373,oft
1374,drunke
1382,Royall
1383,Queene
1399,retyr'd
1404,lowd
1407,bowes
1412,let's
1413,let's
1440,'tis
1441,'tis
1445,Physitians
1451,Physick
1466,successe
1473,Howsoe're
1478,blamelesse
1485,unskilfull
1488,griefe
1501,Physick
1513,prepar'd
1515,Imagin
1540,paine
1547,Thinke
1550,ne're
1551,playd
1555,meere
1562,cur'd
1565,thinke
1567,faithfull
1580,griefe
1586,speake
1590,that's
1591,that's
1592,propos'd
1597,ne're
1606,sence
1632,Mistresse
1634,i'le
1635,i'le
1641,Thinke
1666,Iove
1670,Oathes
1672,'tis
1673,'tis
1713,feare
1718,'tis
1719,'tis
1723,forsweare
1728,oathes
1731,barrennesse
1733,you'r
1734,you'r
1735,sicke
1749,abhorre
1751,trecherie
1759,you'r
1760,you'r
1761,pain'd
1769,here's
1770,here's
1780,charm'd
1788,'tis
1789,'tis
1797,apparant
1802,th'
1810,browes
1822,falshood
1833,inconstancie
1838,weare
1839,teares
1842,eies
1849,pitty
1854,abus'd
1875,pitty
1880,join'd
1897,finde
1900,crowne
1906,wheresoe're
1914,ne're
1918,whil'st
1920,wreath'd
1932,houre
1935,griefe
1938,paine
1948,chac'd
1954,Hath
1955,tooke
1961,pitty
1962,'tis
1963,'tis
1970,finde
1973,eares
1992,treasur'd
1995,aire
1999,hath
2002,on't
2003,on't
2045,'tis
2046,'tis
2052,goodnesse
2076,faire
2086,Lawrel
2091,'tis
2092,'tis
2099,styl'd
2110,feare
2119,toucht
2121,eare
2129,Pleas'd
2153,coynesse
2172,vnto
2184,i'le
2185,i'le
2195,t'obey
2196,t'obey
2205,i'de
2206,i'de
2217,Shepheardesse
2222,somthing
2225,countrey
2234,with't
2235,with't
2237,tis
2238,tis
2240,feare
2247,meane
2251,exprest
2256,bee
2260,impos'd
2275,onely
2277,beene
2278,fill'd
2291,cleare
2300,feare
2310,gratious
2311,Queene
2331,that's
2332,that's
2337,offence
2348,knowne
2364,silkes
2408,Sunne
2410,flockes
2422,musick
2442,faire
2456,Wee
2458,heare
2462,pleas'd
2466,highnesse
2476,plaine
2484,raine
2487,warme
2492,equall
2498,stain'd
2507,weare
2519,doe
2523,Shepheard
2526,home-spun
2527,Lasse
2531,houres
2532,doth
2533,passe
2540,Girles
2544,deckt
2548,pearles
2553,plaine
2562,lesse
2574,stomack
2593,doth
2601,wee
2618,weare
2621,subtill
2622,Swaines
2625,forsweare
2634,feare
2636,Th'
2638,beene
2643,learn'd
2655,cheeke
2656,lookes
2664,faithlesse
2673,cur'd
2674,myselfe
2706,eares
2708,witnesse
2715,keepe
2723,hath
2730,Beene
2742,royall
2743,Princesse
2749,speake
2753,rurall
2764,Theatre
2782,parallell
2787,Helpe
2795,wee
2807,spoile
2810,musick
2814,feare
2820,musicke
2825,yeeld
2827,wee'l
2828,wee'l
2831,vse
2834,Compleat
2849,hath
2862,Passe
2873,weare
